exp_a,exp_b,stimulus,expertise_a,expertise_b,score
128,30,rectangle,low,none,0.7825916963406254
128,36,rectangle,low,none,0.8190953259144669
128,93,rectangle,low,none,0.8363088485525955
126,154,rectangle,low,none,0.7766947275033411
128,110,rectangle,low,none,0.7421309710265886
128,38,rectangle,low,none,0.8310560951164526
128,28,rectangle,low,none,0.7532117047725784
128,204,rectangle,low,none,0.9001214534943547
128,201,rectangle,low,none,0.7549617455944849
128,189,rectangle,low,none,0.7088038141569213
128,12,rectangle,low,none,0.7412831842065222
128,181,rectangle,low,none,0.7292129532664652
128,154,rectangle,low,none,0.7598239149460719
128,163,rectangle,low,none,0.8030169496267806
132,3,rectangle,low,none,0.8319870462246589
128,5,rectangle,low,none,0.7366921526375483
132,12,rectangle,low,none,0.8050616148604836
128,211,rectangle,low,none,0.7240595451747541
128,96,rectangle,low,none,0.7738844473583056
132,30,rectangle,low,none,0.8565678704906206
132,5,rectangle,low,none,0.81773585655329
132,93,rectangle,low,none,0.8698769819812424
126,28,rectangle,low,none,0.7803863000442446
126,196,rectangle,low,none,0.816046700784849
126,211,rectangle,low,none,0.7623968456797485
132,204,rectangle,low,none,0.9341835396114935
107,196,rectangle,low,none,0.855330870280508
132,181,rectangle,low,none,0.8206365374828657
138,3,rectangle,low,none,0.7276864204276938
132,110,rectangle,low,none,0.7927896920270703
132,28,rectangle,low,none,0.7981540035775234
138,12,rectangle,low,none,0.7063391441325534
132,201,rectangle,low,none,0.8443413893601318
138,36,rectangle,low,none,0.7774178662619216
138,30,rectangle,low,none,0.7819646012748497
138,93,rectangle,low,none,0.7993499748124304
128,196,rectangle,low,none,0.8310925217148303
132,36,rectangle,low,none,0.854320785385266
138,38,rectangle,low,none,0.7590685870791066
132,96,rectangle,low,none,0.8301870594820091
138,181,rectangle,low,none,0.729981318873863
138,5,rectangle,low,none,0.7616667632827094
138,204,rectangle,low,none,0.8871586267741652
138,163,rectangle,low,none,0.785747564255134
138,96,rectangle,low,none,0.7684263235443772
138,110,rectangle,low,none,0.7587513604786531
138,201,rectangle,low,none,0.7660327688936417
138,189,rectangle,low,none,0.7122021274026687
138,154,rectangle,low,none,0.756797576504192
132,189,rectangle,low,none,0.7970468507958943
140,36,rectangle,low,none,0.7259111936095938
124,196,rectangle,low,none,0.8555173751570758
132,163,rectangle,low,none,0.8475789329794216
132,154,rectangle,low,none,0.8118437167707832
140,93,rectangle,low,none,0.8006766917924087
140,38,rectangle,low,none,0.8317979952802697
138,211,rectangle,low,none,0.7413325550236665
140,110,rectangle,low,none,0.6976578067427902
140,181,rectangle,low,none,0.6793515545992893
140,163,rectangle,low,none,0.7776299832399423
140,204,rectangle,low,none,0.8522731051244716
140,96,rectangle,low,none,0.8136603910686675
140,189,rectangle,low,none,0.7387242434331308
140,201,rectangle,low,none,0.7248033724034093
140,30,rectangle,low,none,0.7693681619683995
138,28,rectangle,low,none,0.7466864200011868
140,3,rectangle,low,none,0.654505460657031
140,12,rectangle,low,none,0.740354596639724
140,5,rectangle,low,none,0.7492448494964569
162,3,rectangle,low,none,0.8160341897719465
140,211,rectangle,low,none,0.7457602653346727
162,36,rectangle,low,none,0.8464065794357669
162,12,rectangle,low,none,0.8044614240321595
162,5,rectangle,low,none,0.8048996814772065
162,30,rectangle,low,none,0.7844189365200404
140,28,rectangle,low,none,0.7784394938239252
132,38,rectangle,low,none,0.8204525969600233
140,196,rectangle,low,none,0.8717836048656715
162,93,rectangle,low,none,0.8225614331711087
162,181,rectangle,low,none,0.8347770298189665
132,196,rectangle,low,none,0.8135345347549765
162,201,rectangle,low,none,0.8649677686001094
162,204,rectangle,low,none,0.9245742980171358
162,189,rectangle,low,none,0.8171713861520973
162,163,rectangle,low,none,0.8250724310303793
162,28,rectangle,low,none,0.8291233211096256
162,96,rectangle,low,none,0.8353309996903022
164,12,rectangle,low,none,0.7946748339314726
140,154,rectangle,low,none,0.7737959025951875
164,5,rectangle,low,none,0.7857057036679631
162,110,rectangle,low,none,0.8322960754713222
164,93,rectangle,low,none,0.826183208713085
164,3,rectangle,low,none,0.7716509424266974
164,30,rectangle,low,none,0.7949427150397269
164,181,rectangle,low,none,0.7959618388441715
162,154,rectangle,low,none,0.787434039196561
164,204,rectangle,low,none,0.9125654744229879
164,110,rectangle,low,none,0.8015369280455419
164,28,rectangle,low,none,0.8075872850168686
164,38,rectangle,low,none,0.7864085445276465
164,201,rectangle,low,none,0.7594342756781999
164,36,rectangle,low,none,0.7950464278784941
164,189,rectangle,low,none,0.7977313638199929
164,96,rectangle,low,none,0.8314256482363648
162,38,rectangle,low,none,0.8439107895596651
164,154,rectangle,low,none,0.8285929156355203
164,211,rectangle,low,none,0.8034938071645144
132,211,rectangle,low,none,0.7694655364057189
138,196,rectangle,low,none,0.8636265648627722
176,93,rectangle,low,none,0.8982030034463564
164,163,rectangle,low,none,0.8155099448322045
162,196,rectangle,low,none,0.8568237518212362
176,3,rectangle,low,none,0.8406426492662716
176,12,rectangle,low,none,0.815613948171352
176,30,rectangle,low,none,0.8497423170286114
176,204,rectangle,low,none,0.9476580958256344
176,36,rectangle,low,none,0.8975197748010828
