exp_a,exp_b,stimulus,expertise_a,expertise_b,score,source_file
87,4,rectangle,high,medium,0.7497201129630292,Java_high_Java_medium_results.csv
87,14,rectangle,high,medium,0.7833221554441155,Java_high_Java_medium_results.csv
86,169,rectangle,high,medium,0.8530255365625747,Java_high_Java_medium_results.csv
86,212,rectangle,high,medium,0.8792613074166963,Java_high_Java_medium_results.csv
86,210,rectangle,high,medium,0.9074459959651162,Java_high_Java_medium_results.csv
87,16,rectangle,high,medium,0.7306306945248795,Java_high_Java_medium_results.csv
87,17,rectangle,high,medium,0.7549418777844108,Java_high_Java_medium_results.csv
86,215,rectangle,high,medium,0.8663411093799122,Java_high_Java_medium_results.csv
87,42,rectangle,high,medium,0.8785694041487373,Java_high_Java_medium_results.csv
87,24,rectangle,high,medium,0.7307516707963568,Java_high_Java_medium_results.csv
87,20,rectangle,high,medium,0.759368841621786,Java_high_Java_medium_results.csv
87,15,rectangle,high,medium,0.8203572441196749,Java_high_Java_medium_results.csv
86,202,rectangle,high,medium,0.8730908797069693,Java_high_Java_medium_results.csv
87,32,rectangle,high,medium,0.7245251328212977,Java_high_Java_medium_results.csv
87,40,rectangle,high,medium,0.8110600457118602,Java_high_Java_medium_results.csv
87,51,rectangle,high,medium,0.7871448819373027,Java_high_Java_medium_results.csv
87,33,rectangle,high,medium,0.8313739282396793,Java_high_Java_medium_results.csv
86,214,rectangle,high,medium,0.8504119253328262,Java_high_Java_medium_results.csv
87,57,rectangle,high,medium,0.8731263487328873,Java_high_Java_medium_results.csv
87,53,rectangle,high,medium,0.8503330131170661,Java_high_Java_medium_results.csv
87,25,rectangle,high,medium,0.7805893688989054,Java_high_Java_medium_results.csv
86,206,rectangle,high,medium,0.8486657590432128,Java_high_Java_medium_results.csv
87,88,rectangle,high,medium,0.8711178868080635,Java_high_Java_medium_results.csv
87,62,rectangle,high,medium,0.8556238780748046,Java_high_Java_medium_results.csv
86,135,rectangle,high,medium,0.858324642437436,Java_high_Java_medium_results.csv
87,54,rectangle,high,medium,0.8461688699353814,Java_high_Java_medium_results.csv
87,81,rectangle,high,medium,0.8066849426802015,Java_high_Java_medium_results.csv
87,66,rectangle,high,medium,0.8386055186362323,Java_high_Java_medium_results.csv
86,207,rectangle,high,medium,0.8151691805655659,Java_high_Java_medium_results.csv
87,61,rectangle,high,medium,0.8177135971345602,Java_high_Java_medium_results.csv
87,55,rectangle,high,medium,0.7794872410822946,Java_high_Java_medium_results.csv
87,91,rectangle,high,medium,0.7394899263545759,Java_high_Java_medium_results.csv
87,73,rectangle,high,medium,0.7565584912359051,Java_high_Java_medium_results.csv
86,151,rectangle,high,medium,0.8271104963036205,Java_high_Java_medium_results.csv
87,84,rectangle,high,medium,0.8165991551842676,Java_high_Java_medium_results.csv
86,192,rectangle,high,medium,0.8247956908402213,Java_high_Java_medium_results.csv
87,89,rectangle,high,medium,0.7625781169923547,Java_high_Java_medium_results.csv
87,108,rectangle,high,medium,0.8124283400836712,Java_high_Java_medium_results.csv
86,194,rectangle,high,medium,0.8282933618671258,Java_high_Java_medium_results.csv
87,75,rectangle,high,medium,0.8340054664325312,Java_high_Java_medium_results.csv
87,143,rectangle,high,medium,0.7782947226330241,Java_high_Java_medium_results.csv
87,125,rectangle,high,medium,0.8678631796723041,Java_high_Java_medium_results.csv
87,112,rectangle,high,medium,0.8106867191068705,Java_high_Java_medium_results.csv
87,105,rectangle,high,medium,0.834495652339147,Java_high_Java_medium_results.csv
87,121,rectangle,high,medium,0.8157938959993314,Java_high_Java_medium_results.csv
87,115,rectangle,high,medium,0.791558752722455,Java_high_Java_medium_results.csv
87,120,rectangle,high,medium,0.8198076333183277,Java_high_Java_medium_results.csv
87,155,rectangle,high,medium,0.8050320485667893,Java_high_Java_medium_results.csv
87,97,rectangle,high,medium,0.7720336443573577,Java_high_Java_medium_results.csv
87,171,rectangle,high,medium,0.7578391970870046,Java_high_Java_medium_results.csv
87,147,rectangle,high,medium,0.7648428134140459,Java_high_Java_medium_results.csv
87,203,rectangle,high,medium,0.8790228686547765,Java_high_Java_medium_results.csv
87,142,rectangle,high,medium,0.7858717552904527,Java_high_Java_medium_results.csv
87,145,rectangle,high,medium,0.7661861849103965,Java_high_Java_medium_results.csv
87,83,rectangle,high,medium,0.7997596148907088,Java_high_Java_medium_results.csv
87,185,rectangle,high,medium,0.7664254449355449,Java_high_Java_medium_results.csv
87,202,rectangle,high,medium,0.7832847848919624,Java_high_Java_medium_results.csv
87,135,rectangle,high,medium,0.8161360261683546,Java_high_Java_medium_results.csv
87,169,rectangle,high,medium,0.8144110926653882,Java_high_Java_medium_results.csv
87,158,rectangle,high,medium,0.7879448832182719,Java_high_Java_medium_results.csv
87,210,rectangle,high,medium,0.7807890737055263,Java_high_Java_medium_results.csv
87,192,rectangle,high,medium,0.8322398502357694,Java_high_Java_medium_results.csv
87,117,rectangle,high,medium,0.8029011459083355,Java_high_Java_medium_results.csv
87,212,rectangle,high,medium,0.7950632565032575,Java_high_Java_medium_results.csv
87,207,rectangle,high,medium,0.7433083580551852,Java_high_Java_medium_results.csv
87,151,rectangle,high,medium,0.7844817283762403,Java_high_Java_medium_results.csv
87,168,rectangle,high,medium,0.8201738804355582,Java_high_Java_medium_results.csv
123,32,rectangle,high,medium,0.8407442846296151,Java_high_Java_medium_results.csv
123,6,rectangle,high,medium,0.8147140237776148,Java_high_Java_medium_results.csv
86,168,rectangle,high,medium,0.832537964420416,Java_high_Java_medium_results.csv
87,214,rectangle,high,medium,0.7965056288572286,Java_high_Java_medium_results.csv
123,24,rectangle,high,medium,0.8462401701735873,Java_high_Java_medium_results.csv
123,16,rectangle,high,medium,0.8630734836255466,Java_high_Java_medium_results.csv
123,17,rectangle,high,medium,0.7849546870870258,Java_high_Java_medium_results.csv
123,42,rectangle,high,medium,0.891366392265054,Java_high_Java_medium_results.csv
87,215,rectangle,high,medium,0.8146660493612661,Java_high_Java_medium_results.csv
123,33,rectangle,high,medium,0.8786451026027979,Java_high_Java_medium_results.csv
123,14,rectangle,high,medium,0.8467762725439959,Java_high_Java_medium_results.csv
123,57,rectangle,high,medium,0.8481109386618516,Java_high_Java_medium_results.csv
123,15,rectangle,high,medium,0.79938158374724,Java_high_Java_medium_results.csv
123,40,rectangle,high,medium,0.8164707367697737,Java_high_Java_medium_results.csv
123,20,rectangle,high,medium,0.8592894503211044,Java_high_Java_medium_results.csv
123,4,rectangle,high,medium,0.8386728037292134,Java_high_Java_medium_results.csv
123,66,rectangle,high,medium,0.8993319136684041,Java_high_Java_medium_results.csv
123,25,rectangle,high,medium,0.8689663738632045,Java_high_Java_medium_results.csv
87,194,rectangle,high,medium,0.8199867473315425,Java_high_Java_medium_results.csv
123,62,rectangle,high,medium,0.8109928927516579,Java_high_Java_medium_results.csv
123,53,rectangle,high,medium,0.8176444328931683,Java_high_Java_medium_results.csv
123,88,rectangle,high,medium,0.877823502415586,Java_high_Java_medium_results.csv
123,51,rectangle,high,medium,0.8480852486382147,Java_high_Java_medium_results.csv
123,75,rectangle,high,medium,0.8554007105649377,Java_high_Java_medium_results.csv
123,105,rectangle,high,medium,0.8515361329354938,Java_high_Java_medium_results.csv
123,81,rectangle,high,medium,0.8266320889058424,Java_high_Java_medium_results.csv
123,108,rectangle,high,medium,0.8201385560172929,Java_high_Java_medium_results.csv
123,115,rectangle,high,medium,0.826372396570335,Java_high_Java_medium_results.csv
123,61,rectangle,high,medium,0.895593417800223,Java_high_Java_medium_results.csv
87,206,rectangle,high,medium,0.770347682473941,Java_high_Java_medium_results.csv
123,55,rectangle,high,medium,0.8693342417862577,Java_high_Java_medium_results.csv
123,97,rectangle,high,medium,0.8436766490859022,Java_high_Java_medium_results.csv
123,112,rectangle,high,medium,0.8771290425316142,Java_high_Java_medium_results.csv
123,125,rectangle,high,medium,0.8476233083357362,Java_high_Java_medium_results.csv
123,91,rectangle,high,medium,0.8593401482543437,Java_high_Java_medium_results.csv
123,83,rectangle,high,medium,0.8818035388530483,Java_high_Java_medium_results.csv
123,143,rectangle,high,medium,0.8767862276931597,Java_high_Java_medium_results.csv
123,121,rectangle,high,medium,0.8893065955944446,Java_high_Java_medium_results.csv
123,117,rectangle,high,medium,0.889249425113935,Java_high_Java_medium_results.csv
123,145,rectangle,high,medium,0.7855350075774454,Java_high_Java_medium_results.csv
123,54,rectangle,high,medium,0.8879621041983368,Java_high_Java_medium_results.csv
123,73,rectangle,high,medium,0.8401778312410495,Java_high_Java_medium_results.csv
123,84,rectangle,high,medium,0.8747594301254232,Java_high_Java_medium_results.csv
123,155,rectangle,high,medium,0.837455006445804,Java_high_Java_medium_results.csv
123,89,rectangle,high,medium,0.8770779728975961,Java_high_Java_medium_results.csv
123,185,rectangle,high,medium,0.8626743686956395,Java_high_Java_medium_results.csv
123,120,rectangle,high,medium,0.8082394724005062,Java_high_Java_medium_results.csv
123,158,rectangle,high,medium,0.8514375134915584,Java_high_Java_medium_results.csv
123,171,rectangle,high,medium,0.8621701176490285,Java_high_Java_medium_results.csv
123,210,rectangle,high,medium,0.8667246845168355,Java_high_Java_medium_results.csv
123,169,rectangle,high,medium,0.8424347304430365,Java_high_Java_medium_results.csv
123,135,rectangle,high,medium,0.8399224720931041,Java_high_Java_medium_results.csv
123,203,rectangle,high,medium,0.8923969343836816,Java_high_Java_medium_results.csv
123,202,rectangle,high,medium,0.761344396229886,Java_high_Java_medium_results.csv
123,192,rectangle,high,medium,0.8543770983758803,Java_high_Java_medium_results.csv
123,215,rectangle,high,medium,0.829505501326975,Java_high_Java_medium_results.csv
178,4,rectangle,high,medium,0.7635371487301327,Java_high_Java_medium_results.csv
123,147,rectangle,high,medium,0.8706876329835783,Java_high_Java_medium_results.csv
123,214,rectangle,high,medium,0.8529561342863011,Java_high_Java_medium_results.csv
123,212,rectangle,high,medium,0.8556999067751846,Java_high_Java_medium_results.csv
123,151,rectangle,high,medium,0.8788814829833684,Java_high_Java_medium_results.csv
178,14,rectangle,high,medium,0.7760808840998861,Java_high_Java_medium_results.csv
123,207,rectangle,high,medium,0.8599832059652653,Java_high_Java_medium_results.csv
178,6,rectangle,high,medium,0.7726919006328142,Java_high_Java_medium_results.csv
123,142,rectangle,high,medium,0.8625652526757036,Java_high_Java_medium_results.csv
178,15,rectangle,high,medium,0.8131813706743216,Java_high_Java_medium_results.csv
123,194,rectangle,high,medium,0.8484723524915239,Java_high_Java_medium_results.csv
178,16,rectangle,high,medium,0.755116219451394,Java_high_Java_medium_results.csv
178,20,rectangle,high,medium,0.7946461443236662,Java_high_Java_medium_results.csv
178,42,rectangle,high,medium,0.839933431402204,Java_high_Java_medium_results.csv
178,24,rectangle,high,medium,0.7547846561065962,Java_high_Java_medium_results.csv
178,32,rectangle,high,medium,0.71227419314119,Java_high_Java_medium_results.csv
178,51,rectangle,high,medium,0.7577246819269111,Java_high_Java_medium_results.csv
178,40,rectangle,high,medium,0.7891601854613346,Java_high_Java_medium_results.csv
178,53,rectangle,high,medium,0.8406082056767608,Java_high_Java_medium_results.csv
123,206,rectangle,high,medium,0.8600659645131535,Java_high_Java_medium_results.csv
178,66,rectangle,high,medium,0.8028720937064103,Java_high_Java_medium_results.csv
178,57,rectangle,high,medium,0.880146358380078,Java_high_Java_medium_results.csv
178,62,rectangle,high,medium,0.8184271319067234,Java_high_Java_medium_results.csv
178,33,rectangle,high,medium,0.8377669323760715,Java_high_Java_medium_results.csv
178,81,rectangle,high,medium,0.7773552610428993,Java_high_Java_medium_results.csv
178,88,rectangle,high,medium,0.8452016013819269,Java_high_Java_medium_results.csv
178,17,rectangle,high,medium,0.7551276398565097,Java_high_Java_medium_results.csv
178,25,rectangle,high,medium,0.7350377648505821,Java_high_Java_medium_results.csv
123,168,rectangle,high,medium,0.8908684783883113,Java_high_Java_medium_results.csv
178,73,rectangle,high,medium,0.7856014978298288,Java_high_Java_medium_results.csv
178,108,rectangle,high,medium,0.7740035320397114,Java_high_Java_medium_results.csv
178,115,rectangle,high,medium,0.7843347737680915,Java_high_Java_medium_results.csv
178,61,rectangle,high,medium,0.8155903474014652,Java_high_Java_medium_results.csv
178,89,rectangle,high,medium,0.7748232517642624,Java_high_Java_medium_results.csv
178,91,rectangle,high,medium,0.7815708729386249,Java_high_Java_medium_results.csv
178,83,rectangle,high,medium,0.8165305232808783,Java_high_Java_medium_results.csv
178,105,rectangle,high,medium,0.7880778998883022,Java_high_Java_medium_results.csv
178,121,rectangle,high,medium,0.8162553782247847,Java_high_Java_medium_results.csv
178,97,rectangle,high,medium,0.7500451357651815,Java_high_Java_medium_results.csv
178,75,rectangle,high,medium,0.8272854855666654,Java_high_Java_medium_results.csv
178,55,rectangle,high,medium,0.8413327495017062,Java_high_Java_medium_results.csv
178,54,rectangle,high,medium,0.8736812412230214,Java_high_Java_medium_results.csv
178,143,rectangle,high,medium,0.7976747707805342,Java_high_Java_medium_results.csv
178,84,rectangle,high,medium,0.7945847063745146,Java_high_Java_medium_results.csv
178,125,rectangle,high,medium,0.8139550328168813,Java_high_Java_medium_results.csv
178,117,rectangle,high,medium,0.8027219193830326,Java_high_Java_medium_results.csv
178,145,rectangle,high,medium,0.7407714520791249,Java_high_Java_medium_results.csv
178,155,rectangle,high,medium,0.7718101327406318,Java_high_Java_medium_results.csv
178,171,rectangle,high,medium,0.7721298063860377,Java_high_Java_medium_results.csv
178,112,rectangle,high,medium,0.7892530278279589,Java_high_Java_medium_results.csv
178,185,rectangle,high,medium,0.7482062013324171,Java_high_Java_medium_results.csv
178,203,rectangle,high,medium,0.8272805231901935,Java_high_Java_medium_results.csv
178,120,rectangle,high,medium,0.8192908554577132,Java_high_Java_medium_results.csv
178,147,rectangle,high,medium,0.7330264387662678,Java_high_Java_medium_results.csv
178,142,rectangle,high,medium,0.8022610683947637,Java_high_Java_medium_results.csv
178,210,rectangle,high,medium,0.7930527808080765,Java_high_Java_medium_results.csv
178,135,rectangle,high,medium,0.7692324007535463,Java_high_Java_medium_results.csv
178,158,rectangle,high,medium,0.7903876593050326,Java_high_Java_medium_results.csv
178,202,rectangle,high,medium,0.7814483795619384,Java_high_Java_medium_results.csv
178,192,rectangle,high,medium,0.8206790577722913,Java_high_Java_medium_results.csv
178,207,rectangle,high,medium,0.7762753062836155,Java_high_Java_medium_results.csv
178,212,rectangle,high,medium,0.7741387348218567,Java_high_Java_medium_results.csv
178,169,rectangle,high,medium,0.8167558114861506,Java_high_Java_medium_results.csv
178,215,rectangle,high,medium,0.7582533931928843,Java_high_Java_medium_results.csv
178,206,rectangle,high,medium,0.7557404552467507,Java_high_Java_medium_results.csv
178,168,rectangle,high,medium,0.823938418050581,Java_high_Java_medium_results.csv
178,214,rectangle,high,medium,0.7698540971881704,Java_high_Java_medium_results.csv
178,194,rectangle,high,medium,0.8352438381359525,Java_high_Java_medium_results.csv
178,151,rectangle,high,medium,0.7930243951388407,Java_high_Java_medium_results.csv
48,196,rectangle,high,none,0.9096480471143522,Java_high_Java_none_results.csv
80,3,rectangle,high,none,0.8201103824492254,Java_high_Java_none_results.csv
48,189,rectangle,high,none,0.8135491741528231,Java_high_Java_none_results.csv
82,163,rectangle,high,none,0.8142260809706897,Java_high_Java_none_results.csv
48,181,rectangle,high,none,0.7724698727343878,Java_high_Java_none_results.csv
69,211,rectangle,high,none,0.7795375742076234,Java_high_Java_none_results.csv
48,163,rectangle,high,none,0.7775580621431468,Java_high_Java_none_results.csv
80,201,rectangle,high,none,0.8070485723886636,Java_high_Java_none_results.csv
82,96,rectangle,high,none,0.7711715681104946,Java_high_Java_none_results.csv
69,204,rectangle,high,none,0.9337116362220504,Java_high_Java_none_results.csv
48,154,rectangle,high,none,0.8256255209368919,Java_high_Java_none_results.csv
80,30,rectangle,high,none,0.8340471847366756,Java_high_Java_none_results.csv
80,196,rectangle,high,none,0.9124437904290847,Java_high_Java_none_results.csv
69,201,rectangle,high,none,0.8336262663445442,Java_high_Java_none_results.csv
48,93,rectangle,high,none,0.7631934007219807,Java_high_Java_none_results.csv
68,204,rectangle,high,none,0.8924743276405164,Java_high_Java_none_results.csv
48,204,rectangle,high,none,0.8887351736014906,Java_high_Java_none_results.csv
80,189,rectangle,high,none,0.8595664347741734,Java_high_Java_none_results.csv
68,93,rectangle,high,none,0.8257297454394523,Java_high_Java_none_results.csv
69,196,rectangle,high,none,0.8329937863885708,Java_high_Java_none_results.csv
68,201,rectangle,high,none,0.7963561305081147,Java_high_Java_none_results.csv
48,38,rectangle,high,none,0.7434030378013654,Java_high_Java_none_results.csv
80,181,rectangle,high,none,0.8322350642273139,Java_high_Java_none_results.csv
80,93,rectangle,high,none,0.8701384961141858,Java_high_Java_none_results.csv
69,189,rectangle,high,none,0.7728674172493238,Java_high_Java_none_results.csv
68,196,rectangle,high,none,0.8654866805980999,Java_high_Java_none_results.csv
48,36,rectangle,high,none,0.736210758316477,Java_high_Java_none_results.csv
80,163,rectangle,high,none,0.8526942136166122,Java_high_Java_none_results.csv
48,96,rectangle,high,none,0.8602306270835577,Java_high_Java_none_results.csv
69,181,rectangle,high,none,0.801532881918887,Java_high_Java_none_results.csv
68,189,rectangle,high,none,0.7362609359490045,Java_high_Java_none_results.csv
48,30,rectangle,high,none,0.7360364993827659,Java_high_Java_none_results.csv
48,110,rectangle,high,none,0.8249528977620237,Java_high_Java_none_results.csv
86,93,rectangle,high,none,0.9268225677362534,Java_high_Java_none_results.csv
82,110,rectangle,high,none,0.8002720877388247,Java_high_Java_none_results.csv
80,154,rectangle,high,none,0.8693403308746757,Java_high_Java_none_results.csv
68,181,rectangle,high,none,0.751792652840517,Java_high_Java_none_results.csv
48,28,rectangle,high,none,0.8421290778511601,Java_high_Java_none_results.csv
80,36,rectangle,high,none,0.8384552812459664,Java_high_Java_none_results.csv
69,163,rectangle,high,none,0.8361896269372121,Java_high_Java_none_results.csv
68,163,rectangle,high,none,0.7842774245250353,Java_high_Java_none_results.csv
48,12,rectangle,high,none,0.7778701237061181,Java_high_Java_none_results.csv
86,38,rectangle,high,none,0.9037817230849258,Java_high_Java_none_results.csv
68,154,rectangle,high,none,0.72568831597169,Java_high_Java_none_results.csv
48,5,rectangle,high,none,0.7969096034887935,Java_high_Java_none_results.csv
80,110,rectangle,high,none,0.8381542411199892,Java_high_Java_none_results.csv
86,36,rectangle,high,none,0.930552826269685,Java_high_Java_none_results.csv
82,93,rectangle,high,none,0.8488812206455769,Java_high_Java_none_results.csv
86,30,rectangle,high,none,0.8786030016845973,Java_high_Java_none_results.csv
80,96,rectangle,high,none,0.8846730719418545,Java_high_Java_none_results.csv
86,28,rectangle,high,none,0.8423207520829273,Java_high_Java_none_results.csv
82,38,rectangle,high,none,0.8512500154051875,Java_high_Java_none_results.csv
69,154,rectangle,high,none,0.7742015892208081,Java_high_Java_none_results.csv
68,110,rectangle,high,none,0.766621980959866,Java_high_Java_none_results.csv
80,204,rectangle,high,none,0.8449585223949907,Java_high_Java_none_results.csv
86,12,rectangle,high,none,0.8912879749937548,Java_high_Java_none_results.csv
82,36,rectangle,high,none,0.8373662855831804,Java_high_Java_none_results.csv
68,211,rectangle,high,none,0.7233385244529722,Java_high_Java_none_results.csv
86,5,rectangle,high,none,0.8613487850151941,Java_high_Java_none_results.csv
82,30,rectangle,high,none,0.7721047535232161,Java_high_Java_none_results.csv
86,3,rectangle,high,none,0.8866208942292125,Java_high_Java_none_results.csv
82,28,rectangle,high,none,0.7979112408191479,Java_high_Java_none_results.csv
82,12,rectangle,high,none,0.8015096592312098,Java_high_Java_none_results.csv
82,211,rectangle,high,none,0.742215715028894,Java_high_Java_none_results.csv
82,5,rectangle,high,none,0.7567609317418985,Java_high_Java_none_results.csv
68,96,rectangle,high,none,0.8082058280156789,Java_high_Java_none_results.csv
69,110,rectangle,high,none,0.8213628890642786,Java_high_Java_none_results.csv
82,204,rectangle,high,none,0.9254448110976012,Java_high_Java_none_results.csv
82,3,rectangle,high,none,0.7732274991495179,Java_high_Java_none_results.csv
80,211,rectangle,high,none,0.8663351657795366,Java_high_Java_none_results.csv
82,201,rectangle,high,none,0.789106220914079,Java_high_Java_none_results.csv
48,201,rectangle,high,none,0.7288038509995749,Java_high_Java_none_results.csv
69,96,rectangle,high,none,0.7761000203219143,Java_high_Java_none_results.csv
82,196,rectangle,high,none,0.8305022261346162,Java_high_Java_none_results.csv
48,3,rectangle,high,none,0.7133218243105318,Java_high_Java_none_results.csv
68,38,rectangle,high,none,0.8249755396826222,Java_high_Java_none_results.csv
69,93,rectangle,high,none,0.8844776459540572,Java_high_Java_none_results.csv
82,154,rectangle,high,none,0.7780857749751491,Java_high_Java_none_results.csv
82,189,rectangle,high,none,0.7569724120525654,Java_high_Java_none_results.csv
69,3,rectangle,high,none,0.8104639347974976,Java_high_Java_none_results.csv
68,36,rectangle,high,none,0.791732113557809,Java_high_Java_none_results.csv
68,30,rectangle,high,none,0.7919013852241261,Java_high_Java_none_results.csv
69,38,rectangle,high,none,0.8675999896307603,Java_high_Java_none_results.csv
80,38,rectangle,high,none,0.8903758038678214,Java_high_Java_none_results.csv
68,28,rectangle,high,none,0.7714668659832187,Java_high_Java_none_results.csv
69,36,rectangle,high,none,0.8669046006948943,Java_high_Java_none_results.csv
68,12,rectangle,high,none,0.7612297418960521,Java_high_Java_none_results.csv
69,30,rectangle,high,none,0.7775048692118067,Java_high_Java_none_results.csv
68,5,rectangle,high,none,0.7559876296804077,Java_high_Java_none_results.csv
69,28,rectangle,high,none,0.7931860468983422,Java_high_Java_none_results.csv
48,211,rectangle,high,none,0.8078788261650451,Java_high_Java_none_results.csv
68,3,rectangle,high,none,0.7063643840311584,Java_high_Java_none_results.csv
69,12,rectangle,high,none,0.7900321473639201,Java_high_Java_none_results.csv
82,181,rectangle,high,none,0.7752332092969946,Java_high_Java_none_results.csv
80,28,rectangle,high,none,0.8805095539309423,Java_high_Java_none_results.csv
80,12,rectangle,high,none,0.8518469908344927,Java_high_Java_none_results.csv
69,5,rectangle,high,none,0.7856016608763219,Java_high_Java_none_results.csv
80,5,rectangle,high,none,0.8320340155606739,Java_high_Java_none_results.csv
86,204,rectangle,high,none,0.9651774472945032,Java_high_Java_none_results.csv
87,12,rectangle,high,none,0.7572903719041802,Java_high_Java_none_results.csv
87,30,rectangle,high,none,0.7748306367532366,Java_high_Java_none_results.csv
87,5,rectangle,high,none,0.7576747514250616,Java_high_Java_none_results.csv
87,38,rectangle,high,none,0.8161316454864714,Java_high_Java_none_results.csv
87,93,rectangle,high,none,0.8562214898482648,Java_high_Java_none_results.csv
87,36,rectangle,high,none,0.8173312058988583,Java_high_Java_none_results.csv
87,96,rectangle,high,none,0.7954756531033969,Java_high_Java_none_results.csv
87,3,rectangle,high,none,0.7527153873131834,Java_high_Java_none_results.csv
87,110,rectangle,high,none,0.7729564510365016,Java_high_Java_none_results.csv
87,181,rectangle,high,none,0.7604996917533303,Java_high_Java_none_results.csv
86,181,rectangle,high,none,0.8978962192680789,Java_high_Java_none_results.csv
87,163,rectangle,high,none,0.8212994565302123,Java_high_Java_none_results.csv
86,163,rectangle,high,none,0.8934913089220274,Java_high_Java_none_results.csv
87,204,rectangle,high,none,0.9113257868148054,Java_high_Java_none_results.csv
86,189,rectangle,high,none,0.8575082222444123,Java_high_Java_none_results.csv
87,201,rectangle,high,none,0.8002630106077052,Java_high_Java_none_results.csv
86,201,rectangle,high,none,0.9112874328773116,Java_high_Java_none_results.csv
87,28,rectangle,high,none,0.7737669958149488,Java_high_Java_none_results.csv
123,36,rectangle,high,none,0.8022147922485657,Java_high_Java_none_results.csv
123,3,rectangle,high,none,0.8043284686529284,Java_high_Java_none_results.csv
123,12,rectangle,high,none,0.8235969822611582,Java_high_Java_none_results.csv
87,154,rectangle,high,none,0.773232794601147,Java_high_Java_none_results.csv
86,96,rectangle,high,none,0.8443794293381568,Java_high_Java_none_results.csv
123,93,rectangle,high,none,0.7975960505130453,Java_high_Java_none_results.csv
123,5,rectangle,high,none,0.8579887035180768,Java_high_Java_none_results.csv
87,189,rectangle,high,none,0.7315263726831344,Java_high_Java_none_results.csv
86,110,rectangle,high,none,0.8929934647842307,Java_high_Java_none_results.csv
123,30,rectangle,high,none,0.8224490509493655,Java_high_Java_none_results.csv
123,181,rectangle,high,none,0.859266920612835,Java_high_Java_none_results.csv
87,211,rectangle,high,none,0.7391456602875617,Java_high_Java_none_results.csv
123,110,rectangle,high,none,0.8731286487023521,Java_high_Java_none_results.csv
123,38,rectangle,high,none,0.8042165925904922,Java_high_Java_none_results.csv
123,204,rectangle,high,none,0.8630285590147877,Java_high_Java_none_results.csv
123,163,rectangle,high,none,0.801551749052941,Java_high_Java_none_results.csv
123,189,rectangle,high,none,0.8519574999865455,Java_high_Java_none_results.csv
123,201,rectangle,high,none,0.8444041936641076,Java_high_Java_none_results.csv
86,211,rectangle,high,none,0.7950473506369509,Java_high_Java_none_results.csv
178,3,rectangle,high,none,0.7035552725514186,Java_high_Java_none_results.csv
178,12,rectangle,high,none,0.7487106613328238,Java_high_Java_none_results.csv
178,30,rectangle,high,none,0.7854191290309622,Java_high_Java_none_results.csv
178,93,rectangle,high,none,0.8405414306024495,Java_high_Java_none_results.csv
123,28,rectangle,high,none,0.8485617071498718,Java_high_Java_none_results.csv
123,96,rectangle,high,none,0.8778952971380086,Java_high_Java_none_results.csv
123,154,rectangle,high,none,0.8133946388445952,Java_high_Java_none_results.csv
178,5,rectangle,high,none,0.7499400630156531,Java_high_Java_none_results.csv
178,36,rectangle,high,none,0.7875348330895255,Java_high_Java_none_results.csv
178,110,rectangle,high,none,0.7384696809282837,Java_high_Java_none_results.csv
123,211,rectangle,high,none,0.841069812947922,Java_high_Java_none_results.csv
178,204,rectangle,high,none,0.8742558181973376,Java_high_Java_none_results.csv
178,181,rectangle,high,none,0.7262286410084088,Java_high_Java_none_results.csv
178,38,rectangle,high,none,0.8455093420228051,Java_high_Java_none_results.csv
178,28,rectangle,high,none,0.7942073567562044,Java_high_Java_none_results.csv
178,163,rectangle,high,none,0.7784986547095559,Java_high_Java_none_results.csv
178,201,rectangle,high,none,0.7696932710971524,Java_high_Java_none_results.csv
178,189,rectangle,high,none,0.7452972697626913,Java_high_Java_none_results.csv
178,96,rectangle,high,none,0.8225984494273265,Java_high_Java_none_results.csv
123,196,rectangle,high,none,0.8950016538366838,Java_high_Java_none_results.csv
178,211,rectangle,high,none,0.7328709114669268,Java_high_Java_none_results.csv
178,154,rectangle,high,none,0.7460196310113087,Java_high_Java_none_results.csv
87,196,rectangle,high,none,0.8442411980466035,Java_high_Java_none_results.csv
86,154,rectangle,high,none,0.823396984354386,Java_high_Java_none_results.csv
86,196,rectangle,high,none,0.8482389758184172,Java_high_Java_none_results.csv
178,196,rectangle,high,none,0.8475149915587787,Java_high_Java_none_results.csv
13,66,rectangle,low,medium,0.8639671432886992,Java_low_Java_medium_results.csv
13,207,rectangle,low,medium,0.7478794546961804,Java_low_Java_medium_results.csv
21,33,rectangle,low,medium,0.8355610236152596,Java_low_Java_medium_results.csv
13,88,rectangle,low,medium,0.8852657030734736,Java_low_Java_medium_results.csv
13,25,rectangle,low,medium,0.7611608013216511,Java_low_Java_medium_results.csv
13,117,rectangle,low,medium,0.7924521811853119,Java_low_Java_medium_results.csv
13,135,rectangle,low,medium,0.8020185181597086,Java_low_Java_medium_results.csv
13,20,rectangle,low,medium,0.7861576409588712,Java_low_Java_medium_results.csv
13,62,rectangle,low,medium,0.8526221737442681,Java_low_Java_medium_results.csv
21,40,rectangle,low,medium,0.8472339649636926,Java_low_Java_medium_results.csv
13,112,rectangle,low,medium,0.8141838646132852,Java_low_Java_medium_results.csv
21,25,rectangle,low,medium,0.7526103787747431,Java_low_Java_medium_results.csv
13,53,rectangle,low,medium,0.8685010696604684,Java_low_Java_medium_results.csv
