exp_a,exp_b,stimulus,expertise_a,expertise_b,score
178,66,rectangle,high,medium,0.8028720937064103
178,57,rectangle,high,medium,0.880146358380078
178,62,rectangle,high,medium,0.8184271319067234
178,33,rectangle,high,medium,0.8377669323760715
178,81,rectangle,high,medium,0.7773552610428993
178,88,rectangle,high,medium,0.8452016013819269
178,17,rectangle,high,medium,0.7551276398565097
178,25,rectangle,high,medium,0.7350377648505821
123,168,rectangle,high,medium,0.8908684783883113
178,73,rectangle,high,medium,0.7856014978298288
178,108,rectangle,high,medium,0.7740035320397114
178,115,rectangle,high,medium,0.7843347737680915
178,61,rectangle,high,medium,0.8155903474014652
178,89,rectangle,high,medium,0.7748232517642624
178,91,rectangle,high,medium,0.7815708729386249
178,83,rectangle,high,medium,0.8165305232808783
178,105,rectangle,high,medium,0.7880778998883022
178,121,rectangle,high,medium,0.8162553782247847
178,97,rectangle,high,medium,0.7500451357651815
178,75,rectangle,high,medium,0.8272854855666654
178,55,rectangle,high,medium,0.8413327495017062
178,54,rectangle,high,medium,0.8736812412230214
178,143,rectangle,high,medium,0.7976747707805342
178,84,rectangle,high,medium,0.7945847063745146
178,125,rectangle,high,medium,0.8139550328168813
178,117,rectangle,high,medium,0.8027219193830326
178,145,rectangle,high,medium,0.7407714520791249
178,155,rectangle,high,medium,0.7718101327406318
178,171,rectangle,high,medium,0.7721298063860377
178,112,rectangle,high,medium,0.7892530278279589
178,185,rectangle,high,medium,0.7482062013324171
178,203,rectangle,high,medium,0.8272805231901935
178,120,rectangle,high,medium,0.8192908554577132
178,147,rectangle,high,medium,0.7330264387662678
178,142,rectangle,high,medium,0.8022610683947637
178,210,rectangle,high,medium,0.7930527808080765
178,135,rectangle,high,medium,0.7692324007535463
178,158,rectangle,high,medium,0.7903876593050326
178,202,rectangle,high,medium,0.7814483795619384
178,192,rectangle,high,medium,0.8206790577722913
178,207,rectangle,high,medium,0.7762753062836155
178,212,rectangle,high,medium,0.7741387348218567
178,169,rectangle,high,medium,0.8167558114861506
178,215,rectangle,high,medium,0.7582533931928843
178,206,rectangle,high,medium,0.7557404552467507
178,168,rectangle,high,medium,0.823938418050581
178,214,rectangle,high,medium,0.7698540971881704
178,194,rectangle,high,medium,0.8352438381359525
178,151,rectangle,high,medium,0.7930243951388407
