exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
35,142,5,low,medium,321.0,0.9224137931034483
35,171,5,low,medium,250.0,0.9433962264150944
35,192,5,low,medium,217.0,0.8188679245283019
35,158,5,low,medium,230.0,0.8041958041958042
35,168,5,low,medium,237.0,0.8943396226415095
35,203,5,low,medium,239.0,0.9018867924528302
35,169,5,low,medium,277.0,0.9518900343642611
35,202,5,low,medium,251.0,0.9471698113207547
35,166,5,low,medium,282.0,0.9245901639344263
35,210,5,low,medium,243.0,0.9169811320754717
35,151,5,low,medium,558.0,0.8801261829652997
35,215,5,low,medium,248.0,0.9358490566037736
35,207,5,low,medium,247.0,0.9320754716981132
37,4,5,low,medium,238.0,0.9224806201550387
37,6,5,low,medium,223.0,0.8643410852713178
35,206,5,low,medium,345.0,0.92
37,19,5,low,medium,215.0,0.8333333333333334
37,24,5,low,medium,242.0,0.937984496124031
37,20,5,low,medium,243.0,0.9418604651162791
37,16,5,low,medium,323.0,0.8455497382198953
37,17,5,low,medium,268.0,0.9337979094076655
37,33,5,low,medium,246.0,0.9534883720930233
37,42,5,low,medium,251.0,0.9728682170542635
35,214,5,low,medium,467.0,0.871268656716418
37,25,5,low,medium,275.0,0.9417808219178082
37,32,5,low,medium,232.0,0.8992248062015504
37,40,5,low,medium,238.0,0.9224806201550387
37,53,5,low,medium,214.0,0.8294573643410853
37,51,5,low,medium,243.0,0.9418604651162791
37,62,5,low,medium,225.0,0.872093023255814
37,57,5,low,medium,232.0,0.8992248062015504
37,66,5,low,medium,246.0,0.9534883720930233
37,70,5,low,medium,210.0,0.813953488372093
37,54,5,low,medium,310.0,0.9904153354632588
37,81,5,low,medium,240.0,0.9302325581395349
37,73,5,low,medium,261.0,0.9666666666666667
37,75,5,low,medium,240.0,0.9302325581395349
37,61,5,low,medium,331.0,0.9706744868035191
37,55,5,low,medium,334.0,0.893048128342246
37,88,5,low,medium,224.0,0.8682170542635659
37,84,5,low,medium,260.0,0.9885931558935361
37,91,5,low,medium,239.0,0.9263565891472868
37,108,5,low,medium,243.0,0.9418604651162791
37,105,5,low,medium,211.0,0.8178294573643411
37,83,5,low,medium,334.0,0.9542857142857143
37,89,5,low,medium,249.0,0.9651162790697675
37,97,5,low,medium,244.0,0.9457364341085271
37,121,5,low,medium,242.0,0.937984496124031
37,143,5,low,medium,247.0,0.9573643410852714
37,115,5,low,medium,255.0,0.8885017421602788
37,117,5,low,medium,283.0,0.9528619528619529
37,133,5,low,medium,247.0,0.9250936329588015
37,135,5,low,medium,253.0,0.8694158075601375
37,145,5,low,medium,226.0,0.875968992248062
37,147,5,low,medium,223.0,0.8643410852713178
37,155,5,low,medium,247.0,0.9573643410852714
37,142,5,low,medium,332.0,0.9540229885057471
