exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
81,110,5,medium,none,117.0,0.9285714285714286
81,96,5,medium,none,190.0,0.852017937219731
81,181,5,medium,none,132.0,0.9295774647887324
81,189,5,medium,none,152.0,0.8491620111731844
81,163,5,medium,none,133.0,0.8364779874213837
81,204,5,medium,none,107.0,0.8492063492063492
81,201,5,medium,none,120.0,0.9523809523809523
81,154,5,medium,none,305.0,0.8664772727272727
81,211,5,medium,none,190.0,0.8962264150943396
75,196,5,medium,none,553.0,0.9125412541254125
83,28,5,medium,none,327.0,0.9342857142857143
83,3,5,medium,none,319.0,0.9114285714285715
83,12,5,medium,none,317.0,0.9057142857142857
81,196,5,medium,none,561.0,0.9257425742574258
83,5,5,medium,none,333.0,0.9514285714285714
83,93,5,medium,none,321.0,0.9171428571428571
83,36,5,medium,none,329.0,0.94
83,30,5,medium,none,318.0,0.9085714285714286
83,110,5,medium,none,330.0,0.9428571428571428
83,201,5,medium,none,331.0,0.9457142857142857
83,204,5,medium,none,327.0,0.9342857142857143
83,163,5,medium,none,319.0,0.9114285714285715
83,181,5,medium,none,327.0,0.9342857142857143
83,96,5,medium,none,324.0,0.9257142857142857
83,189,5,medium,none,316.0,0.9028571428571428
84,3,5,medium,none,248.0,0.9429657794676806
84,12,5,medium,none,243.0,0.9239543726235742
84,28,5,medium,none,253.0,0.9619771863117871
84,5,5,medium,none,252.0,0.9581749049429658
84,30,5,medium,none,241.0,0.9163498098859315
83,154,5,medium,none,342.0,0.9715909090909091
83,211,5,medium,none,325.0,0.9285714285714286
84,36,5,medium,none,251.0,0.9543726235741445
84,93,5,medium,none,250.0,0.9505703422053232
84,110,5,medium,none,254.0,0.9657794676806084
84,181,5,medium,none,254.0,0.9657794676806084
84,96,5,medium,none,244.0,0.9277566539923955
84,163,5,medium,none,245.0,0.9315589353612167
84,204,5,medium,none,247.0,0.9391634980988594
84,201,5,medium,none,250.0,0.9505703422053232
84,189,5,medium,none,234.0,0.8897338403041825
88,3,5,medium,none,123.0,0.917910447761194
88,28,5,medium,none,103.0,0.911504424778761
88,12,5,medium,none,129.0,0.9214285714285714
88,5,5,medium,none,137.0,0.8303030303030303
88,30,5,medium,none,132.0,0.9041095890410958
