exp_a,exp_b,trial_id,expertise_a,expertise_b,original_distance,original_nld
117,82,5,medium,high,262.0,0.8821548821548821
121,68,5,medium,high,172.0,0.9717514124293786
117,178,5,medium,high,284.0,0.9562289562289562
121,80,5,medium,high,157.0,0.8870056497175142
117,69,5,medium,high,302.0,0.9556962025316456
117,87,5,medium,high,286.0,0.9629629629629629
121,82,5,medium,high,177.0,0.946524064171123
117,86,5,medium,high,285.0,0.9595959595959596
121,118,5,medium,high,167.0,0.943502824858757
121,178,5,medium,high,171.0,0.9661016949152542
121,69,5,medium,high,291.0,0.9208860759493671
121,87,5,medium,high,228.0,0.9047619047619048
121,86,5,medium,high,269.0,0.9275862068965517
133,80,5,medium,high,252.0,0.9438202247191011
133,48,5,medium,high,252.0,0.9438202247191011
133,68,5,medium,high,224.0,0.8389513108614233
133,118,5,medium,high,222.0,0.8314606741573034
133,178,5,medium,high,229.0,0.8576779026217228
133,82,5,medium,high,254.0,0.951310861423221
135,48,5,medium,high,282.0,0.9690721649484536
133,69,5,medium,high,273.0,0.8639240506329114
135,68,5,medium,high,242.0,0.8316151202749141
133,87,5,medium,high,238.0,0.8913857677902621
133,86,5,medium,high,262.0,0.903448275862069
135,80,5,medium,high,283.0,0.9725085910652921
135,118,5,medium,high,245.0,0.8419243986254296
135,82,5,medium,high,281.0,0.9656357388316151
135,178,5,medium,high,244.0,0.8384879725085911
142,48,5,medium,high,324.0,0.9310344827586207
135,69,5,medium,high,274.0,0.8670886075949367
142,68,5,medium,high,317.0,0.9109195402298851
135,86,5,medium,high,261.0,0.8969072164948454
135,87,5,medium,high,257.0,0.8831615120274914
142,80,5,medium,high,314.0,0.9022988505747126
143,48,5,medium,high,125.0,0.9689922480620154
143,68,5,medium,high,149.0,0.9430379746835443
143,80,5,medium,high,84.0,0.8936170212765957
142,118,5,medium,high,321.0,0.9224137931034483
142,82,5,medium,high,291.0,0.8362068965517241
143,82,5,medium,high,162.0,0.8663101604278075
143,69,5,medium,high,304.0,0.9620253164556962
142,178,5,medium,high,328.0,0.9425287356321839
143,86,5,medium,high,273.0,0.9413793103448276
143,118,5,medium,high,108.0,0.9473684210526315
