exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
87,60,rectangle,high,low,237.0,0.92578125
87,63,rectangle,high,low,263.0,0.9359430604982206
87,67,rectangle,high,low,212.0,0.8945147679324894
87,94,rectangle,high,low,208.0,0.8776371308016878
87,101,rectangle,high,low,207.0,0.8734177215189873
87,99,rectangle,high,low,209.0,0.8818565400843882
86,208,rectangle,high,low,513.0,0.9243243243243243
87,107,rectangle,high,low,220.0,0.9282700421940928
87,79,rectangle,high,low,251.0,0.9507575757575758
86,200,rectangle,high,low,508.0,0.9153153153153153
87,140,rectangle,high,low,206.0,0.869198312236287
87,78,rectangle,high,low,222.0,0.9367088607594937
87,128,rectangle,high,low,229.0,0.9423868312757202
87,126,rectangle,high,low,293.0,0.9832214765100671
87,138,rectangle,high,low,200.0,0.8438818565400844
87,164,rectangle,high,low,220.0,0.9282700421940928
87,124,rectangle,high,low,222.0,0.9367088607594937
87,180,rectangle,high,low,212.0,0.8945147679324894
87,104,rectangle,high,low,255.0,0.897887323943662
87,162,rectangle,high,low,241.0,0.9128787878787878
87,64,rectangle,high,low,347.0,0.940379403794038
86,176,rectangle,high,low,509.0,0.9171171171171171
86,179,rectangle,high,low,512.0,0.9225225225225225
87,132,rectangle,high,low,391.0,0.9559902200488998
87,186,rectangle,high,low,223.0,0.9409282700421941
87,200,rectangle,high,low,231.0,0.9746835443037974
87,77,rectangle,high,low,331.0,0.9403409090909091
123,27,rectangle,high,low,162.0,0.8852459016393442
123,29,rectangle,high,low,173.0,0.9453551912568307
87,208,rectangle,high,low,246.0,0.9389312977099237
123,56,rectangle,high,low,173.0,0.9453551912568307
123,44,rectangle,high,low,175.0,0.9562841530054644
123,65,rectangle,high,low,166.0,0.907103825136612
123,35,rectangle,high,low,175.0,0.9562841530054644
123,43,rectangle,high,low,170.0,0.9289617486338798
123,31,rectangle,high,low,250.0,0.8960573476702509
123,21,rectangle,high,low,291.0,0.917981072555205
123,71,rectangle,high,low,168.0,0.9180327868852459
123,60,rectangle,high,low,237.0,0.92578125
123,67,rectangle,high,low,176.0,0.9617486338797814
123,74,rectangle,high,low,161.0,0.8797814207650273
123,41,rectangle,high,low,290.0,0.9119496855345912
87,182,rectangle,high,low,271.0,0.9678571428571429
123,37,rectangle,high,low,192.0,0.8807339449541285
123,34,rectangle,high,low,220.0,0.9090909090909091
87,179,rectangle,high,low,467.0,0.9396378269617707
123,13,rectangle,high,low,233.0,0.9137254901960784
123,94,rectangle,high,low,159.0,0.8688524590163934
123,99,rectangle,high,low,176.0,0.9617486338797814
123,64,rectangle,high,low,333.0,0.9024390243902439
123,101,rectangle,high,low,156.0,0.8524590163934426
123,107,rectangle,high,low,185.0,0.8894230769230769
123,63,rectangle,high,low,245.0,0.8718861209964412
123,140,rectangle,high,low,160.0,0.8743169398907104
123,78,rectangle,high,low,205.0,0.8798283261802575
123,124,rectangle,high,low,195.0,0.8944954128440367
123,77,rectangle,high,low,316.0,0.8977272727272727
123,104,rectangle,high,low,254.0,0.8943661971830986
123,164,rectangle,high,low,190.0,0.9004739336492891
123,79,rectangle,high,low,248.0,0.9393939393939394
87,176,rectangle,high,low,451.0,0.8948412698412699
123,126,rectangle,high,low,272.0,0.912751677852349
123,138,rectangle,high,low,160.0,0.8743169398907104
123,180,rectangle,high,low,164.0,0.8961748633879781
178,27,rectangle,high,low,201.0,0.8663793103448276
123,128,rectangle,high,low,228.0,0.9382716049382716
123,200,rectangle,high,low,209.0,0.908695652173913
123,182,rectangle,high,low,248.0,0.8857142857142857
123,162,rectangle,high,low,241.0,0.9128787878787878
178,29,rectangle,high,low,202.0,0.8706896551724138
178,35,rectangle,high,low,207.0,0.8922413793103449
178,13,rectangle,high,low,237.0,0.9294117647058824
178,65,rectangle,high,low,217.0,0.9353448275862069
123,186,rectangle,high,low,212.0,0.925764192139738
178,43,rectangle,high,low,202.0,0.8706896551724138
123,208,rectangle,high,low,226.0,0.8625954198473282
123,176,rectangle,high,low,436.0,0.8650793650793651
178,21,rectangle,high,low,298.0,0.9400630914826499
178,56,rectangle,high,low,196.0,0.8448275862068966
123,179,rectangle,high,low,440.0,0.8853118712273642
123,132,rectangle,high,low,358.0,0.8753056234718827
178,71,rectangle,high,low,211.0,0.9094827586206896
178,41,rectangle,high,low,281.0,0.8836477987421384
178,34,rectangle,high,low,205.0,0.8471074380165289
178,67,rectangle,high,low,206.0,0.8879310344827587
178,44,rectangle,high,low,203.0,0.875
178,37,rectangle,high,low,211.0,0.9094827586206896
178,60,rectangle,high,low,228.0,0.890625
178,74,rectangle,high,low,202.0,0.8706896551724138
178,94,rectangle,high,low,210.0,0.9051724137931034
178,31,rectangle,high,low,253.0,0.9068100358422939
178,99,rectangle,high,low,195.0,0.8405172413793104
178,101,rectangle,high,low,191.0,0.8232758620689655
178,64,rectangle,high,low,340.0,0.9214092140921409
178,107,rectangle,high,low,216.0,0.9310344827586207
178,140,rectangle,high,low,190.0,0.8189655172413793
178,79,rectangle,high,low,237.0,0.8977272727272727
178,124,rectangle,high,low,202.0,0.8706896551724138
178,128,rectangle,high,low,225.0,0.9259259259259259
178,78,rectangle,high,low,206.0,0.8841201716738197
178,77,rectangle,high,low,319.0,0.90625
178,164,rectangle,high,low,214.0,0.9224137931034483
178,138,rectangle,high,low,199.0,0.8577586206896551
178,63,rectangle,high,low,253.0,0.900355871886121
178,180,rectangle,high,low,207.0,0.8922413793103449
178,104,rectangle,high,low,250.0,0.8802816901408451
178,126,rectangle,high,low,282.0,0.9463087248322147
178,186,rectangle,high,low,208.0,0.896551724137931
178,162,rectangle,high,low,246.0,0.9318181818181818
178,200,rectangle,high,low,209.0,0.9008620689655172
178,182,rectangle,high,low,255.0,0.9107142857142857
178,208,rectangle,high,low,240.0,0.916030534351145
178,132,rectangle,high,low,380.0,0.9290953545232273
178,179,rectangle,high,low,463.0,0.93158953722334
178,176,rectangle,high,low,440.0,0.873015873015873
