exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
87,97,2,high,medium,272.0,0.9714285714285714
87,89,2,high,medium,392.0,0.937799043062201
87,112,2,high,medium,231.0,0.9746835443037974
87,117,2,high,medium,238.0,0.9794238683127572
87,120,2,high,medium,220.0,0.9282700421940928
87,143,2,high,medium,213.0,0.8987341772151899
87,145,2,high,medium,211.0,0.890295358649789
87,142,2,high,medium,229.0,0.9662447257383966
87,155,2,high,medium,220.0,0.9282700421940928
87,135,2,high,medium,360.0,0.9278350515463918
87,158,2,high,medium,214.0,0.9029535864978903
87,169,2,high,medium,210.0,0.8860759493670886
87,147,2,high,medium,247.0,0.8853046594982079
87,190,2,high,medium,207.0,0.8734177215189873
87,185,2,high,medium,198.0,0.8354430379746836
87,171,2,high,medium,260.0,0.9219858156028369
87,191,2,high,medium,223.0,0.902834008097166
87,168,2,high,medium,468.0,0.9435483870967742
87,151,2,high,medium,446.0,0.8779527559055118
87,203,2,high,medium,211.0,0.890295358649789
87,192,2,high,medium,288.0,0.935064935064935
87,197,2,high,medium,245.0,0.9683794466403162
87,210,2,high,medium,214.0,0.9029535864978903
87,212,2,high,medium,210.0,0.8860759493670886
87,194,2,high,medium,466.0,0.9155206286836935
87,206,2,high,medium,252.0,0.9438202247191011
87,207,2,high,medium,314.0,0.9544072948328267
87,214,2,high,medium,273.0,0.9578947368421052
87,215,2,high,medium,243.0,0.9418604651162791
87,202,2,high,medium,544.0,0.9347079037800687
123,6,2,high,medium,173.0,0.9453551912568307
