exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score
101,28,2,low,none,248.0,0.8888888888888888
101,12,2,low,none,344.0,0.9052631578947369
101,38,2,low,none,203.0,0.9354838709677419
101,110,2,low,none,149.0,0.9430379746835443
101,106,2,low,none,181.0,0.9282051282051282
101,59,2,low,none,257.0,0.9113475177304965
101,116,2,low,none,200.0,0.9259259259259259
101,96,2,low,none,227.0,0.9227642276422764
101,181,2,low,none,137.0,0.8670886075949367
101,204,2,low,none,150.0,0.9493670886075949
101,141,2,low,none,195.0,0.8628318584070797
101,163,2,low,none,166.0,0.9171270718232044
101,189,2,low,none,141.0,0.8924050632911392
101,201,2,low,none,141.0,0.8924050632911392
101,216,2,low,none,150.0,0.9493670886075949
101,154,2,low,none,395.0,0.9186046511627907
101,211,2,low,none,257.0,0.8682432432432432
104,3,2,low,none,262.0,0.9225352112676056
101,196,2,low,none,370.0,0.9319899244332494
104,30,2,low,none,260.0,0.9154929577464789
104,5,2,low,none,253.0,0.8908450704225352
104,36,2,low,none,251.0,0.8838028169014085
104,93,2,low,none,273.0,0.9612676056338029
104,28,2,low,none,270.0,0.9507042253521126
104,110,2,low,none,242.0,0.852112676056338
104,38,2,low,none,264.0,0.9295774647887324
104,12,2,low,none,351.0,0.9236842105263158
104,106,2,low,none,254.0,0.8943661971830986
104,59,2,low,none,269.0,0.9471830985915493
104,96,2,low,none,274.0,0.9647887323943662
104,116,2,low,none,256.0,0.9014084507042254
104,181,2,low,none,248.0,0.8732394366197183
104,204,2,low,none,274.0,0.9647887323943662
104,189,2,low,none,258.0,0.9084507042253521
104,163,2,low,none,249.0,0.8767605633802817
104,141,2,low,none,259.0,0.9119718309859155
104,201,2,low,none,251.0,0.8838028169014085
104,216,2,low,none,266.0,0.9366197183098591
107,3,2,low,none,192.0,0.9230769230769231
107,5,2,low,none,187.0,0.8990384615384616
107,30,2,low,none,189.0,0.9086538461538461
107,36,2,low,none,184.0,0.8846153846153846
104,211,2,low,none,278.0,0.9391891891891891
107,28,2,low,none,243.0,0.8709677419354839
107,93,2,low,none,196.0,0.9423076923076923
104,154,2,low,none,403.0,0.9372093023255814
104,196,2,low,none,381.0,0.9596977329974811
107,12,2,low,none,342.0,0.9
107,38,2,low,none,206.0,0.9493087557603687
