exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,Shape,Direction,Length,Position,Duration,source_file
45,46,Intermediate,Beginner,r2,r2,c2,c2,0.9925108631344216,0.945687726256108,0.9893497440854097,0.943209742155886,0.7524752475247525,r2_result.csv
51,24,Intermediate,Beginner,r2,r2,c3,c3,0.980514021436538,0.8895628694937342,0.9792968419958652,0.9047877005358412,0.7037037037037037,r2_result.csv
51,25,Intermediate,Beginner,r2,r2,c3,c3,0.9794122542437236,0.8532925105466062,0.9826489850150104,0.9022515347789036,0.7445414847161572,r2_result.csv
51,27,Intermediate,Beginner,r2,r2,c3,c3,0.9832226942115893,0.8867752002801434,0.978433396908165,0.948389260283128,0.7471698113207548,r2_result.csv
51,28,Intermediate,Beginner,r2,r2,c3,c3,0.98329243471302,0.8909060573151121,0.9772875942290724,0.9427582176177792,0.7120922715251248,r2_result.csv
51,33,Intermediate,Beginner,r2,r2,c3,c3,0.9853744258565892,0.8921656246591593,0.9826505704565192,0.945762752186494,0.6695873916711405,r2_result.csv
51,40,Intermediate,Beginner,r2,r2,c3,c3,0.9845258681841852,0.9011945490871102,0.9840966651631028,0.9038205265397072,0.7365269461077844,r2_result.csv
51,41,Intermediate,Beginner,r2,r2,c3,c3,0.9844682208967668,0.8324606294656289,0.98375464505323,0.945135573800244,0.6985556637455372,r2_result.csv
51,48,Intermediate,Beginner,r2,r2,c3,c3,0.9809219187754434,0.8291674053615955,0.9809759040145029,0.8986055328312955,0.7715279974691553,r2_result.csv
51,52,Intermediate,Beginner,r2,r2,c3,c3,0.9845657348631848,0.8935266174082424,0.9802292825052908,0.9203849342205108,0.6959569280780171,r2_result.csv
53,16,Intermediate,Beginner,r2,r2,c2,c2,0.99154837099824,0.9175726159088976,0.9895281425426556,0.9662428206729844,0.7477064220183487,r2_result.csv
53,26,Intermediate,Beginner,r2,r2,c2,c2,0.9927442505587762,0.944316144805616,0.9896511167614284,0.9524924665936289,0.7510729613733904,r2_result.csv
53,29,Intermediate,Beginner,r2,r2,c2,c2,0.9895751013529676,0.9064000383440544,0.988136723970916,0.9325471403748844,0.7295657449943659,r2_result.csv
53,36,Intermediate,Beginner,r2,r2,c2,c2,0.9925553081739208,0.9394232902425986,0.9908248182908598,0.9714216320409248,0.7150259067357514,r2_result.csv
53,46,Intermediate,Beginner,r2,r2,c2,c2,0.9911630095767904,0.9476653810978244,0.99110825621988,0.9487011927007768,0.7947857634031252,r2_result.csv
16,26,Beginner,Beginner,r2,r2,c2,c2,0.990368341197848,0.9091962015651748,0.9899246302876936,0.957712289626358,0.7085216325100718,r2_result.csv
16,29,Beginner,Beginner,r2,r2,c2,c2,0.986078227175551,0.8616581294084474,0.9848723140528968,0.9277683268092785,0.7086956521739131,r2_result.csv
16,36,Beginner,Beginner,r2,r2,c2,c2,0.989549114630392,0.8616726682547842,0.9865355258123056,0.9620272418501378,0.7072710979265164,r2_result.csv
16,46,Beginner,Beginner,r2,r2,c2,c2,0.9911081894730672,0.9413982106444356,0.9875416432744032,0.911477296615238,0.7080338085887475,r2_result.csv
24,25,Beginner,Beginner,r2,r2,c3,c3,0.9845996835905112,0.926973003503472,0.9850191097731992,0.957888649917038,0.729730229120473,r2_result.csv
24,27,Beginner,Beginner,r2,r2,c3,c3,0.9869268521324378,0.9338523842971052,0.9849362390735712,0.9425444946827622,0.7366412213740459,r2_result.csv
24,28,Beginner,Beginner,r2,r2,c3,c3,0.985177736374931,0.899236870713352,0.9845109976397493,0.8943038403812676,0.699169110459433,r2_result.csv
24,33,Beginner,Beginner,r2,r2,c3,c3,0.9865674407067058,0.8677790247604311,0.9860145918016568,0.8555190715899302,0.6878172588832487,r2_result.csv
24,40,Beginner,Beginner,r2,r2,c3,c3,0.9861919220768146,0.912801312003362,0.9867124437861404,0.9569989097061384,0.695266272189349,r2_result.csv
24,41,Beginner,Beginner,r2,r2,c3,c3,0.985127611656046,0.87781970945857,0.9828716063511854,0.8840023138322983,0.6893939393939393,r2_result.csv
24,48,Beginner,Beginner,r2,r2,c3,c3,0.9834687979253912,0.8911414218737332,0.981280538800246,0.940024061968106,0.7496533967122203,r2_result.csv
24,52,Beginner,Beginner,r2,r2,c3,c3,0.9854644052543432,0.9182371303821504,0.9837710385655398,0.8857405549719887,0.6690140845070423,r2_result.csv
25,27,Beginner,Beginner,r2,r2,c3,c3,0.9831373233649172,0.8627678480160799,0.9821317522682612,0.9515365175133228,0.7746736457085199,r2_result.csv
25,28,Beginner,Beginner,r2,r2,c3,c3,0.9861000928540092,0.8942506890244522,0.9841373600072508,0.9070900843737508,0.6920121951219512,r2_result.csv
25,33,Beginner,Beginner,r2,r2,c3,c3,0.9857688984494644,0.8662045800778043,0.9852187363659352,0.9489772860822197,0.7413844325609031,r2_result.csv
25,40,Beginner,Beginner,r2,r2,c3,c3,0.98661825002115,0.9300147720268488,0.9850637118853685,0.962710469719346,0.7687861271676302,r2_result.csv
25,41,Beginner,Beginner,r2,r2,c3,c3,0.9843726913948162,0.8219231074168913,0.9795563676988216,0.913395129116,0.7005425652042193,r2_result.csv
25,48,Beginner,Beginner,r2,r2,c3,c3,0.9833176472078392,0.8497060444482878,0.9842337060293628,0.9261435503257108,0.7367033968157564,r2_result.csv
25,52,Beginner,Beginner,r2,r2,c3,c3,0.9836739264166816,0.9020500323822416,0.9826453649669604,0.8508742374414575,0.7578895699645628,r2_result.csv
26,29,Beginner,Beginner,r2,r2,c2,c2,0.9887214335769092,0.9225934411439536,0.9881950096393716,0.9274577879784498,0.6676706827309237,r2_result.csv
26,36,Beginner,Beginner,r2,r2,c2,c2,0.9898738921718272,0.9041922311803244,0.987585377719931,0.9502496200309396,0.7163729561866278,r2_result.csv
26,46,Beginner,Beginner,r2,r2,c2,c2,0.993073768822809,0.9401623006970892,0.9908589926125736,0.9479215617860876,0.7222222222222222,r2_result.csv
27,28,Beginner,Beginner,r2,r2,c3,c3,0.9845652245966652,0.8337546485628772,0.9819704838245222,0.9162153450283524,0.7270287481804949,r2_result.csv
27,33,Beginner,Beginner,r2,r2,c3,c3,0.983244843672216,0.845034538797601,0.9840304023575734,0.9326483606912244,0.7004577237370475,r2_result.csv
27,40,Beginner,Beginner,r2,r2,c3,c3,0.9810239887808132,0.8632721384165772,0.9838317512791908,0.9419822806881706,0.799163179916318,r2_result.csv
27,41,Beginner,Beginner,r2,r2,c3,c3,0.9830719282801514,0.8257121192968188,0.9824397715051064,0.8800150484109757,0.6912442396313364,r2_result.csv
27,48,Beginner,Beginner,r2,r2,c3,c3,0.9836147848053548,0.8660293246035674,0.9814826425760844,0.9223697600764398,0.7792228212039533,r2_result.csv
27,52,Beginner,Beginner,r2,r2,c3,c3,0.984197267928176,0.8898217521130708,0.9816247749506573,0.8814984121366211,0.7457741211667913,r2_result.csv
28,33,Beginner,Beginner,r2,r2,c3,c3,0.9876994447009264,0.8592727892285561,0.9858536899273026,0.9289204516230554,0.7150837988826816,r2_result.csv
28,40,Beginner,Beginner,r2,r2,c3,c3,0.9863986948423282,0.9209220278362652,0.9850786706961804,0.8912311916312756,0.721311475409836,r2_result.csv
28,41,Beginner,Beginner,r2,r2,c3,c3,0.9844877871566424,0.8571713022588234,0.9802037659593584,0.9449447200841348,0.6871517890305807,r2_result.csv
28,48,Beginner,Beginner,r2,r2,c3,c3,0.982536117499328,0.8035558843684681,0.979829595610752,0.9502147682004434,0.7389143323747648,r2_result.csv
28,52,Beginner,Beginner,r2,r2,c3,c3,0.9863594961067156,0.9020176212691572,0.9853829620765908,0.9212632026435608,0.7102622424404602,r2_result.csv
29,36,Beginner,Beginner,r2,r2,c2,c2,0.9871509919491064,0.8768696385150923,0.9841201653487,0.9215195137698486,0.7058823529411765,r2_result.csv
29,46,Beginner,Beginner,r2,r2,c2,c2,0.9887499404106974,0.9203732731742912,0.9850494728385764,0.9245466687709492,0.742032020160842,r2_result.csv
30,37,Beginner,Beginner,r2,r2,c1,c1,0.9896687253265676,0.9218265853456298,0.9886754795032549,0.93496540415975,0.7267441860465117,r2_result.csv
30,38,Beginner,Beginner,r2,r2,c1,c1,0.9902478935504516,0.9278205853409224,0.9877983538908932,0.9440332034435694,0.7757009345794393,r2_result.csv
30,39,Beginner,Beginner,r2,r2,c1,c1,0.9904244494575576,0.9272382398342358,0.9911897415425504,0.9540637428786922,0.70162567644859,r2_result.csv
30,43,Beginner,Beginner,r2,r2,c1,c1,0.9890962146416306,0.9325399675819864,0.989001556726865,0.937631138431654,0.7114381229106134,r2_result.csv
30,47,Beginner,Beginner,r2,r2,c1,c1,0.9861086635387656,0.8962982132816594,0.986465397822974,0.9356062848797642,0.7534246575342466,r2_result.csv
30,50,Beginner,Beginner,r2,r2,c1,c1,0.9890599672669954,0.8962872851770669,0.9894835233448684,0.951160101989142,0.7198953888860329,r2_result.csv
30,9,Beginner,Beginner,r2,r2,c1,c1,0.9905870666474644,0.9075438186653496,0.9876194207758732,0.9238934285822288,0.7624309392265194,r2_result.csv
33,40,Beginner,Beginner,r2,r2,c3,c3,0.9897398774671172,0.8880141945142783,0.9893316575546336,0.908022558760516,0.7112299465240642,r2_result.csv
33,41,Beginner,Beginner,r2,r2,c3,c3,0.9868000498592696,0.8381956511416461,0.9848457446628196,0.8249737001278858,0.6571920403255033,r2_result.csv
33,48,Beginner,Beginner,r2,r2,c3,c3,0.9879510297183404,0.8937905298549023,0.9865685820041364,0.9492661978088964,0.7391692188754422,r2_result.csv
33,52,Beginner,Beginner,r2,r2,c3,c3,0.986028187387922,0.8775563326538659,0.9845766405808104,0.9198254361006072,0.6970954356846474,r2_result.csv
36,46,Beginner,Beginner,r2,r2,c2,c2,0.9915496241586002,0.9169913229169652,0.9890594889344364,0.9422384345825476,0.7333333333333333,r2_result.csv
37,38,Beginner,Beginner,r2,r2,c1,c1,0.9897073643866752,0.9223921456641452,0.9883639069139124,0.9339030160767684,0.7558139534883722,r2_result.csv
37,39,Beginner,Beginner,r2,r2,c1,c1,0.9931906226774664,0.9469044622602032,0.9899874939412396,0.9691465962583689,0.710121694763333,r2_result.csv
37,43,Beginner,Beginner,r2,r2,c1,c1,0.9901131665061058,0.9296297853816392,0.9857306606545256,0.9593416084401118,0.7058501956931659,r2_result.csv
37,47,Beginner,Beginner,r2,r2,c1,c1,0.9864496961707752,0.9130757829378416,0.9849631089048232,0.9445877311377712,0.7035318535798827,r2_result.csv
37,50,Beginner,Beginner,r2,r2,c1,c1,0.9913795379671192,0.9398193026240168,0.9904030840953756,0.9467339059372478,0.6839237057220708,r2_result.csv
37,9,Beginner,Beginner,r2,r2,c1,c1,0.9908791020914316,0.9065957366169352,0.9874385666093302,0.9564516358796268,0.7335305719921104,r2_result.csv
38,39,Beginner,Beginner,r2,r2,c1,c1,0.986422378079602,0.883068974935391,0.9858000517185328,0.9687850374953888,0.6641337386018237,r2_result.csv
38,43,Beginner,Beginner,r2,r2,c1,c1,0.9866173794163616,0.8777501423261049,0.9871023234401228,0.9395292925100344,0.6331877729257641,r2_result.csv
38,47,Beginner,Beginner,r2,r2,c1,c1,0.9838466052838466,0.8452250572267455,0.9837469443902184,0.9516322739421468,0.6749116607773853,r2_result.csv
38,50,Beginner,Beginner,r2,r2,c1,c1,0.9901957473781474,0.9152798070105852,0.987216859008944,0.9479623914446312,0.7232142857142857,r2_result.csv
38,9,Beginner,Beginner,r2,r2,c1,c1,0.9858905006087474,0.8700815043632858,0.9854223714105508,0.9281118621543488,0.7477678571428572,r2_result.csv
39,43,Beginner,Beginner,r2,r2,c1,c1,0.9885043929314622,0.9301147168287948,0.9882266220367912,0.9524146535387802,0.7488461538461538,r2_result.csv
39,47,Beginner,Beginner,r2,r2,c1,c1,0.9852835412905172,0.8996661307052753,0.98733970240223,0.9578255403611884,0.6663775207591933,r2_result.csv
39,50,Beginner,Beginner,r2,r2,c1,c1,0.9922143131190344,0.9390546489981298,0.989184644834036,0.9508245500662816,0.705240174672489,r2_result.csv
39,9,Beginner,Beginner,r2,r2,c1,c1,0.9904595186161972,0.886215077741855,0.9872586446096344,0.9624283527364484,0.7,r2_result.csv
40,41,Beginner,Beginner,r2,r2,c3,c3,0.9873587131541832,0.8794446119183225,0.9878954063242203,0.8105983975859645,0.7356673633920573,r2_result.csv
40,48,Beginner,Beginner,r2,r2,c3,c3,0.9843214487062169,0.7991259247484062,0.9854018745252658,0.949223471392462,0.7688441653538065,r2_result.csv
40,52,Beginner,Beginner,r2,r2,c3,c3,0.9875127850913524,0.9314065382798762,0.9885113559740248,0.8546059892455836,0.75760582010582,r2_result.csv
41,48,Beginner,Beginner,r2,r2,c3,c3,0.988150003610028,0.8084322901384865,0.9839189691446336,0.8915461869775956,0.6931140350877194,r2_result.csv
41,52,Beginner,Beginner,r2,r2,c3,c3,0.9843036529996222,0.7898792418178413,0.9823651239879384,0.9486293619189612,0.6749669873608752,r2_result.csv
43,47,Beginner,Beginner,r2,r2,c1,c1,0.9857256106241002,0.8966266683412593,0.9856361665487258,0.9568297251682448,0.6958374505928854,r2_result.csv
43,50,Beginner,Beginner,r2,r2,c1,c1,0.9917171922887486,0.9306529228178548,0.9892097348821276,0.9416831681759874,0.6685226429101707,r2_result.csv
43,9,Beginner,Beginner,r2,r2,c1,c1,0.9893029131570984,0.9095177301440586,0.987341379504087,0.9596717796423956,0.6980488772272395,r2_result.csv
47,50,Beginner,Beginner,r2,r2,c1,c1,0.987006384067918,0.927376259502076,0.9872006943948416,0.9578824915274868,0.710421888053467,r2_result.csv
47,9,Beginner,Beginner,r2,r2,c1,c1,0.9875112401407452,0.8936617341494525,0.98523159782474,0.9455964959821116,0.7425149700598802,r2_result.csv
48,52,Beginner,Beginner,r2,r2,c3,c3,0.986522343022031,0.8989117343098411,0.9847957890999374,0.8719989085952595,0.752808988764045,r2_result.csv
50,9,Beginner,Beginner,r2,r2,c1,c1,0.9914424229560708,0.9049083308415906,0.9901056616226106,0.9557990773941184,0.7551867219917012,r2_result.csv
10,12,Intermediate,Intermediate,r3,r3,c3,c3,0.9888702423594132,0.9028618304935568,0.9863384036373124,0.964336664168884,0.7642857142857143,r3_result.csv
10,13,Intermediate,Intermediate,r3,r3,c3,c3,0.9855496026009612,0.8673124818499184,0.9842774866325872,0.8511987441472396,0.7315789473684211,r3_result.csv
10,18,Intermediate,Intermediate,r3,r3,c3,c3,0.9870629789208616,0.9045288767251763,0.9842299264558364,0.9470902714489522,0.7352941176470589,r3_result.csv
10,32,Intermediate,Intermediate,r3,r3,c3,c3,0.9846481502221454,0.8746468569032211,0.983620729317451,0.9527212275283364,0.708203933747412,r3_result.csv
10,34,Intermediate,Intermediate,r3,r3,c3,c3,0.9874773463065876,0.8795640552810392,0.9854540691379586,0.9541969411707876,0.7378640776699029,r3_result.csv
10,35,Intermediate,Intermediate,r3,r3,c3,c3,0.9850783274527888,0.8658940609879062,0.9819408967747209,0.9477555324489108,0.6331637750931056,r3_result.csv
10,53,Intermediate,Intermediate,r3,r3,c3,c3,0.984450083239523,0.8747827811045669,0.983310052675578,0.9284942596927516,0.7441860465116279,r3_result.csv
11,19,Intermediate,Intermediate,r3,r3,c2,c2,0.991946156521472,0.9218211461319554,0.98956508459094,0.9648411537731164,0.7182404209173427,r3_result.csv
11,20,Intermediate,Intermediate,r3,r3,c2,c2,0.9904835674376886,0.9014789716651296,0.987591736137319,0.9746133639776356,0.7241379310344828,r3_result.csv
11,23,Intermediate,Intermediate,r3,r3,c2,c2,0.9906245033496638,0.912992839439594,0.9870599526021608,0.9690179849283364,0.6410131627734519,r3_result.csv
11,31,Intermediate,Intermediate,r3,r3,c2,c2,0.9928827681046992,0.9179897119612952,0.9893074629038792,0.965302300808052,0.7074516187375656,r3_result.csv
11,44,Intermediate,Intermediate,r3,r3,c2,c2,0.9909260420448271,0.9050823781954592,0.987446725511478,0.962454748397252,0.6649659863945578,r3_result.csv
11,51,Intermediate,Intermediate,r3,r3,c2,c2,0.9887834700301354,0.8913087382152425,0.9881753261633964,0.9561681555523356,0.7178423236514522,r3_result.csv
12,13,Intermediate,Intermediate,r3,r3,c3,c3,0.9894584814017622,0.8189821877205806,0.9860514942990922,0.8289789343320603,0.6915887850467289,r3_result.csv
12,18,Intermediate,Intermediate,r3,r3,c3,c3,0.9911997311029328,0.9000130826701556,0.9876065663307372,0.9546130206141232,0.6895507051236623,r3_result.csv
12,32,Intermediate,Intermediate,r3,r3,c3,c3,0.9876942883841792,0.8664845592363016,0.983773371530868,0.959479130592184,0.6648648648648648,r3_result.csv
12,34,Intermediate,Intermediate,r3,r3,c3,c3,0.990744905740604,0.9325232622680985,0.988431886009303,0.9423050402516142,0.6967213114754098,r3_result.csv
12,35,Intermediate,Intermediate,r3,r3,c3,c3,0.9916256778561944,0.9211541828428748,0.9899453733710896,0.966610853818026,0.6401946382666177,r3_result.csv
12,53,Intermediate,Intermediate,r3,r3,c3,c3,0.9885793310214924,0.9051064401884328,0.9864494351258932,0.9386788342183656,0.7142857142857143,r3_result.csv
13,18,Intermediate,Intermediate,r3,r3,c3,c3,0.986070382799028,0.8637281608934214,0.982973766684449,0.8493598403102747,0.682103978978979,r3_result.csv
13,32,Intermediate,Intermediate,r3,r3,c3,c3,0.9846439837513552,0.7956441751437359,0.9826659452799767,0.8301727891387565,0.705885736196319,r3_result.csv
13,34,Intermediate,Intermediate,r3,r3,c3,c3,0.986525443498278,0.8400382638551398,0.9816085147526186,0.876106692520208,0.6792948967666537,r3_result.csv
13,35,Intermediate,Intermediate,r3,r3,c3,c3,0.9872229448481542,0.8579082722532306,0.9840497069992402,0.8426121635076093,0.6153846153846153,r3_result.csv
13,53,Intermediate,Intermediate,r3,r3,c3,c3,0.985324788883702,0.8002526392580881,0.9807746631315264,0.8408057780703068,0.7156398104265402,r3_result.csv
14,15,Intermediate,Intermediate,r3,r3,c1,c1,0.9870889784795496,0.8811728648884375,0.9846891277745952,0.9500657579816496,0.6577777777777778,r3_result.csv
14,17,Intermediate,Intermediate,r3,r3,c1,c1,0.9899137494674888,0.9196173867045794,0.990288169213804,0.9567080141533464,0.6920838433949702,r3_result.csv
14,21,Intermediate,Intermediate,r3,r3,c1,c1,0.990970420719512,0.9449427772965464,0.9868169984559064,0.9717626982950424,0.7097418752915565,r3_result.csv
14,22,Intermediate,Intermediate,r3,r3,c1,c1,0.9907110711280772,0.9176985988698844,0.9880183706342858,0.9179687203723316,0.7078861061419202,r3_result.csv
14,42,Intermediate,Intermediate,r3,r3,c1,c1,0.991221648147468,0.887582925747834,0.9856781033274304,0.898555794390891,0.6693830413637177,r3_result.csv
14,45,Intermediate,Intermediate,r3,r3,c1,c1,0.9916130867113782,0.9388605467314978,0.9906699258153984,0.970442560298316,0.6663588570469166,r3_result.csv
15,17,Intermediate,Intermediate,r3,r3,c1,c1,0.9845228870862844,0.8357187903845185,0.980963579229505,0.941145838068598,0.6876884518989782,r3_result.csv
15,21,Intermediate,Intermediate,r3,r3,c1,c1,0.9885896686623986,0.8894243920711247,0.98648130443598,0.950329129656544,0.7045454545454546,r3_result.csv
15,22,Intermediate,Intermediate,r3,r3,c1,c1,0.9849194790692286,0.9075646844836626,0.983482567456162,0.9611790616891336,0.6944444444444444,r3_result.csv
15,42,Intermediate,Intermediate,r3,r3,c1,c1,0.9851775664860796,0.8509211354332886,0.9774214037410064,0.954179148960779,0.7573578595317725,r3_result.csv
15,45,Intermediate,Intermediate,r3,r3,c1,c1,0.9882475726629734,0.8936680753016233,0.9859753898030326,0.948026927945534,0.6393544639893793,r3_result.csv
17,21,Intermediate,Intermediate,r3,r3,c1,c1,0.9890942028237876,0.9227212665584342,0.9871321210515496,0.962063510129482,0.7083046357615894,r3_result.csv
17,22,Intermediate,Intermediate,r3,r3,c1,c1,0.9863829396873844,0.8877660685097973,0.986295517016548,0.937552378246418,0.6961804212039135,r3_result.csv
17,42,Intermediate,Intermediate,r3,r3,c1,c1,0.9887896758642942,0.9156522177119945,0.983772387460028,0.919094713341666,0.6804123711340206,r3_result.csv
17,45,Intermediate,Intermediate,r3,r3,c1,c1,0.9880070002187492,0.93243557899103,0.9873793106084732,0.9496596296368226,0.6908602150537635,r3_result.csv
18,32,Intermediate,Intermediate,r3,r3,c3,c3,0.988970103732478,0.8846640580614781,0.9867765756104392,0.9383679448837634,0.6477732793522267,r3_result.csv
18,34,Intermediate,Intermediate,r3,r3,c3,c3,0.9894473074427776,0.9292217428402784,0.9890723617126008,0.966584680759286,0.6904570800946266,r3_result.csv
18,35,Intermediate,Intermediate,r3,r3,c3,c3,0.9891400840151076,0.8917977776909274,0.9889402866686308,0.962708734396088,0.6687833575934012,r3_result.csv
18,53,Intermediate,Intermediate,r3,r3,c3,c3,0.9878663084912248,0.87290837073113,0.9874095503900338,0.9291190937743858,0.7387781940894766,r3_result.csv
19,20,Intermediate,Intermediate,r3,r3,c2,c2,0.991864922420467,0.92707247247074,0.990033585458191,0.965592050710309,0.6858638743455497,r3_result.csv
19,23,Intermediate,Intermediate,r3,r3,c2,c2,0.9889706835801558,0.921576568592425,0.9882534518168402,0.9657450511033502,0.6989468799424194,r3_result.csv
19,31,Intermediate,Intermediate,r3,r3,c2,c2,0.9917815653645228,0.9116252916753144,0.990779945005876,0.9650488758633486,0.7189413118527043,r3_result.csv
19,44,Intermediate,Intermediate,r3,r3,c2,c2,0.9921804867453684,0.9168369274980231,0.99131534184209,0.9690586734981615,0.7077922077922079,r3_result.csv
19,51,Intermediate,Intermediate,r3,r3,c2,c2,0.98887574752791,0.9227875380019062,0.9860089816389191,0.953097700149834,0.690376569037657,r3_result.csv
20,23,Intermediate,Intermediate,r3,r3,c2,c2,0.9889462529725154,0.907494653203152,0.9878994203230086,0.9745266069569476,0.6844444444444444,r3_result.csv
20,31,Intermediate,Intermediate,r3,r3,c2,c2,0.992016758828798,0.8804864715962388,0.9920453468535432,0.9639385341481524,0.700507614213198,r3_result.csv
20,44,Intermediate,Intermediate,r3,r3,c2,c2,0.990488542961236,0.907316199711486,0.9883166833025924,0.9714450548079452,0.730270294202289,r3_result.csv
20,51,Intermediate,Intermediate,r3,r3,c2,c2,0.9895587100150672,0.9079716799448934,0.9870380885549728,0.952210423330915,0.6899500968375815,r3_result.csv
21,22,Intermediate,Intermediate,r3,r3,c1,c1,0.9864284807951612,0.9249604498449122,0.9838613442471198,0.9538962815118818,0.6673582295988936,r3_result.csv
21,42,Intermediate,Intermediate,r3,r3,c1,c1,0.9888593185188392,0.9130272026729556,0.9856405089430448,0.929718703736894,0.671111111111111,r3_result.csv
21,45,Intermediate,Intermediate,r3,r3,c1,c1,0.9903379264922068,0.9325287645212242,0.9889718996395236,0.9632873226225678,0.6443148688046647,r3_result.csv
22,42,Intermediate,Intermediate,r3,r3,c1,c1,0.9865994385477268,0.8549744367721559,0.983137728451726,0.9531513751726648,0.7071073008849558,r3_result.csv
22,45,Intermediate,Intermediate,r3,r3,c1,c1,0.9879225833187604,0.9075966942217804,0.9864604140336322,0.9515207682984748,0.69375,r3_result.csv
23,31,Intermediate,Intermediate,r3,r3,c2,c2,0.9905936627353286,0.9271615961668136,0.9895588555252284,0.9683202579101888,0.6476714975845411,r3_result.csv
23,44,Intermediate,Intermediate,r3,r3,c2,c2,0.9928464734870186,0.931344986859266,0.9914060002096652,0.9695347354121584,0.6805900621118013,r3_result.csv
23,51,Intermediate,Intermediate,r3,r3,c2,c2,0.9864390858662282,0.9106521598041174,0.986565787731076,0.9600493783600852,0.6829318936877076,r3_result.csv
31,44,Intermediate,Intermediate,r3,r3,c2,c2,0.9895604507212428,0.9065834651872524,0.9882070720147774,0.9604885505519511,0.6837759801465149,r3_result.csv
31,51,Intermediate,Intermediate,r3,r3,c2,c2,0.9880376571202196,0.9190460845293282,0.9867154275084516,0.9305678266574438,0.6832579185520362,r3_result.csv
32,34,Intermediate,Intermediate,r3,r3,c3,c3,0.98665438441204,0.885150012357598,0.9855723102318856,0.942727377241794,0.6594769644384699,r3_result.csv
32,35,Intermediate,Intermediate,r3,r3,c3,c3,0.9869137697419432,0.883020905096512,0.9845351038524786,0.954588398264808,0.660796155880797,r3_result.csv
32,53,Intermediate,Intermediate,r3,r3,c3,c3,0.986922467714645,0.8892899804318605,0.9846505377822596,0.946967942204764,0.6578947368421053,r3_result.csv
34,35,Intermediate,Intermediate,r3,r3,c3,c3,0.990433292864478,0.8784816180252493,0.9854892245742706,0.9139843195432624,0.6553191489361703,r3_result.csv
34,53,Intermediate,Intermediate,r3,r3,c3,c3,0.9877359464005054,0.8671090010989206,0.9872327653169456,0.943388903527275,0.7293440908411772,r3_result.csv
35,53,Intermediate,Intermediate,r3,r3,c3,c3,0.9872600349560796,0.8642711839530931,0.986411037954756,0.9511414084351882,0.7095565092989986,r3_result.csv
42,45,Intermediate,Intermediate,r3,r3,c1,c1,0.9879520757884712,0.907716507943568,0.985465075377584,0.9039035014975304,0.6485690031530439,r3_result.csv
44,51,Intermediate,Intermediate,r3,r3,c2,c2,0.987309009534498,0.8899348814224162,0.9891979616552072,0.9541743730631522,0.6459627329192545,r3_result.csv
10,16,Intermediate,Beginner,r3,r3,c3,c3,0.984445945622024,0.7971433290706751,0.9817602804863016,0.8910655584107554,0.7304564729358942,r3_result.csv
10,36,Intermediate,Beginner,r3,r3,c3,c3,0.9851402216880578,0.8019420040846602,0.9839030818998148,0.9215774278641984,0.7486033519553074,r3_result.csv
10,37,Intermediate,Beginner,r3,r3,c3,c3,0.9882054132988756,0.8064090196454685,0.9846971958413648,0.9393312106553224,0.7037009690816798,r3_result.csv
10,38,Intermediate,Beginner,r3,r3,c3,c3,0.9858459705672792,0.8331706030275978,0.9865891363953344,0.9385944862253796,0.7134912366711607,r3_result.csv
10,43,Intermediate,Beginner,r3,r3,c3,c3,0.9881156997539282,0.8828716190948334,0.9862561985524296,0.930104325970144,0.7045454545454546,r3_result.csv
10,47,Intermediate,Beginner,r3,r3,c3,c3,0.9827752672143026,0.7877506147762158,0.9819783378756676,0.8984057516556861,0.6926070038910506,r3_result.csv
10,50,Intermediate,Beginner,r3,r3,c3,c3,0.9878943539280992,0.8633242188009127,0.984664954862246,0.8996203270288652,0.735483870967742,r3_result.csv
11,24,Intermediate,Beginner,r3,r3,c2,c2,0.9923081085090568,0.8774377505434799,0.9893933463473392,0.9427733677604724,0.7114128489620616,r3_result.csv
11,27,Intermediate,Beginner,r3,r3,c2,c2,0.9896015388823286,0.8867464207548048,0.9893656731773716,0.9537750024010244,0.6978260869565217,r3_result.csv
11,30,Intermediate,Beginner,r3,r3,c2,c2,0.9918539079648,0.8753551371804867,0.9914382530777583,0.9591710412507202,0.7206703910614526,r3_result.csv
11,33,Intermediate,Beginner,r3,r3,c2,c2,0.9922312566106576,0.9055372068931632,0.9912311939953856,0.9744034448397286,0.6823529411764706,r3_result.csv
11,39,Intermediate,Beginner,r3,r3,c2,c2,0.9906018338362428,0.8955492328281983,0.9879830251788064,0.9637143390619086,0.6874668217093456,r3_result.csv
11,40,Intermediate,Beginner,r3,r3,c2,c2,0.990122681635826,0.9109368639294076,0.9915075211621512,0.9664900366396956,0.7555636187711658,r3_result.csv
11,9,Intermediate,Beginner,r3,r3,c2,c2,0.9908448767876404,0.8565267466530389,0.9901056081904462,0.9663062083743664,0.6911188453768832,r3_result.csv
12,16,Intermediate,Beginner,r3,r3,c3,c3,0.9905070458760364,0.7886565628893151,0.9860785512819767,0.8628642063594854,0.7037037037037037,r3_result.csv
12,36,Intermediate,Beginner,r3,r3,c3,c3,0.9895957879995236,0.7815229490331488,0.9873101227838024,0.906510406592098,0.7159090909090909,r3_result.csv
12,37,Intermediate,Beginner,r3,r3,c3,c3,0.9901592741729188,0.9030035373979176,0.988047421787774,0.9244586791097053,0.6911149708272908,r3_result.csv
