exp_a,exp_b,stimulus,expertise_a,expertise_b,score,source_file
91,192,vehicle,medium,medium,0.7842128402187414,Java_medium_results.csv
91,166,vehicle,medium,medium,0.8603040400270304,Java_medium_results.csv
91,158,vehicle,medium,medium,0.7633797006035031,Java_medium_results.csv
91,197,vehicle,medium,medium,0.7960635316442485,Java_medium_results.csv
91,210,vehicle,medium,medium,0.7489901516098519,Java_medium_results.csv
91,206,vehicle,medium,medium,0.7826623780832866,Java_medium_results.csv
89,142,vehicle,medium,medium,0.8255346984452674,Java_medium_results.csv
97,108,vehicle,medium,medium,0.8547815361459985,Java_medium_results.csv
91,207,vehicle,medium,medium,0.7456786228843132,Java_medium_results.csv
97,105,vehicle,medium,medium,0.8153343031459552,Java_medium_results.csv
91,191,vehicle,medium,medium,0.7255904927295044,Java_medium_results.csv
89,145,vehicle,medium,medium,0.8303986617127654,Java_medium_results.csv
91,142,vehicle,medium,medium,0.7523484229223535,Java_medium_results.csv
91,214,vehicle,medium,medium,0.8067515680239833,Java_medium_results.csv
91,171,vehicle,medium,medium,0.7536425326442426,Java_medium_results.csv
97,142,vehicle,medium,medium,0.7421248561729203,Java_medium_results.csv
91,202,vehicle,medium,medium,0.8400967257831353,Java_medium_results.csv
97,135,vehicle,medium,medium,0.7952273333907728,Java_medium_results.csv
97,133,vehicle,medium,medium,0.7741438663904723,Java_medium_results.csv
97,145,vehicle,medium,medium,0.7782823376815182,Java_medium_results.csv
97,115,vehicle,medium,medium,0.798343320476313,Java_medium_results.csv
97,158,vehicle,medium,medium,0.7371014461656235,Java_medium_results.csv
97,169,vehicle,medium,medium,0.7890205216061421,Java_medium_results.csv
97,143,vehicle,medium,medium,0.7565233890762452,Java_medium_results.csv
91,168,vehicle,medium,medium,0.8380003860279747,Java_medium_results.csv
97,166,vehicle,medium,medium,0.8729866119420147,Java_medium_results.csv
97,168,vehicle,medium,medium,0.8079263630503495,Java_medium_results.csv
97,203,vehicle,medium,medium,0.9120394917029494,Java_medium_results.csv
97,171,vehicle,medium,medium,0.7763445470327871,Java_medium_results.csv
97,192,vehicle,medium,medium,0.7829761664321088,Java_medium_results.csv
97,190,vehicle,medium,medium,0.773154249275646,Java_medium_results.csv
91,151,vehicle,medium,medium,0.8340708744647561,Java_medium_results.csv
89,166,vehicle,medium,medium,0.8761683820858841,Java_medium_results.csv
97,191,vehicle,medium,medium,0.753767549326426,Java_medium_results.csv
97,151,vehicle,medium,medium,0.8082492794696156,Java_medium_results.csv
91,215,vehicle,medium,medium,0.8236190916870924,Java_medium_results.csv
97,210,vehicle,medium,medium,0.7831992224362416,Java_medium_results.csv
97,206,vehicle,medium,medium,0.7845157950905265,Java_medium_results.csv
105,117,vehicle,medium,medium,0.7905073706613349,Java_medium_results.csv
105,135,vehicle,medium,medium,0.8075892001975369,Java_medium_results.csv
105,142,vehicle,medium,medium,0.7988915181097086,Java_medium_results.csv
97,117,vehicle,medium,medium,0.7596645831089205,Java_medium_results.csv
105,143,vehicle,medium,medium,0.7830326373606551,Java_medium_results.csv
97,207,vehicle,medium,medium,0.732847435899834,Java_medium_results.csv
105,108,vehicle,medium,medium,0.8184769113135345,Java_medium_results.csv
89,214,vehicle,medium,medium,0.7571749627190454,Java_medium_results.csv
97,147,vehicle,medium,medium,0.7869368530850875,Java_medium_results.csv
105,133,vehicle,medium,medium,0.7478634515883855,Java_medium_results.csv
105,155,vehicle,medium,medium,0.7635194411409644,Java_medium_results.csv
105,145,vehicle,medium,medium,0.7597540484306058,Java_medium_results.csv
97,155,vehicle,medium,medium,0.7892935261344379,Java_medium_results.csv
105,190,vehicle,medium,medium,0.7747621790735928,Java_medium_results.csv
105,158,vehicle,medium,medium,0.8250718585005222,Java_medium_results.csv
105,166,vehicle,medium,medium,0.8516117230278029,Java_medium_results.csv
105,203,vehicle,medium,medium,0.8659259169034967,Java_medium_results.csv
105,192,vehicle,medium,medium,0.8544966475684408,Java_medium_results.csv
105,191,vehicle,medium,medium,0.8027414331269505,Java_medium_results.csv
105,147,vehicle,medium,medium,0.7952052804640936,Java_medium_results.csv
105,169,vehicle,medium,medium,0.8345854859762758,Java_medium_results.csv
97,214,vehicle,medium,medium,0.8082704564551428,Java_medium_results.csv
105,210,vehicle,medium,medium,0.7852285100276148,Java_medium_results.csv
89,202,vehicle,medium,medium,0.8028768148649529,Java_medium_results.csv
105,151,vehicle,medium,medium,0.8581012734461188,Java_medium_results.csv
97,215,vehicle,medium,medium,0.8057344209093488,Java_medium_results.csv
105,206,vehicle,medium,medium,0.8455031084819303,Java_medium_results.csv
97,197,vehicle,medium,medium,0.809015117557321,Java_medium_results.csv
108,117,vehicle,medium,medium,0.8636341903989394,Java_medium_results.csv
105,207,vehicle,medium,medium,0.8048191362740152,Java_medium_results.csv
105,215,vehicle,medium,medium,0.8006943416704072,Java_medium_results.csv
108,133,vehicle,medium,medium,0.8278152523655744,Java_medium_results.csv
105,115,vehicle,medium,medium,0.8069551747865072,Java_medium_results.csv
108,142,vehicle,medium,medium,0.8291724077284015,Java_medium_results.csv
108,135,vehicle,medium,medium,0.8296015465555266,Java_medium_results.csv
108,145,vehicle,medium,medium,0.8546835401017205,Java_medium_results.csv
108,143,vehicle,medium,medium,0.8390476764113926,Java_medium_results.csv
105,202,vehicle,medium,medium,0.8904128938277445,Java_medium_results.csv
108,155,vehicle,medium,medium,0.8184552673362544,Java_medium_results.csv
108,115,vehicle,medium,medium,0.8626060742824561,Java_medium_results.csv
108,169,vehicle,medium,medium,0.8452998881206247,Java_medium_results.csv
108,190,vehicle,medium,medium,0.8112685886363938,Java_medium_results.csv
108,203,vehicle,medium,medium,0.8190913071092281,Java_medium_results.csv
108,158,vehicle,medium,medium,0.8813172768895265,Java_medium_results.csv
108,166,vehicle,medium,medium,0.857899905699256,Java_medium_results.csv
108,192,vehicle,medium,medium,0.8842496779199994,Java_medium_results.csv
108,171,vehicle,medium,medium,0.8960557850475948,Java_medium_results.csv
105,168,vehicle,medium,medium,0.8312326136756953,Java_medium_results.csv
108,151,vehicle,medium,medium,0.9118716383118952,Java_medium_results.csv
108,147,vehicle,medium,medium,0.8230550414329744,Java_medium_results.csv
108,206,vehicle,medium,medium,0.8729846138422428,Java_medium_results.csv
108,210,vehicle,medium,medium,0.8288622018696186,Java_medium_results.csv
105,171,vehicle,medium,medium,0.8661490587245448,Java_medium_results.csv
105,197,vehicle,medium,medium,0.8476647045055871,Java_medium_results.csv
108,207,vehicle,medium,medium,0.8908817476476717,Java_medium_results.csv
108,197,vehicle,medium,medium,0.8853178435328579,Java_medium_results.csv
108,202,vehicle,medium,medium,0.9152474958904746,Java_medium_results.csv
108,191,vehicle,medium,medium,0.8649949626762625,Java_medium_results.csv
108,215,vehicle,medium,medium,0.8476228911374114,Java_medium_results.csv
108,168,vehicle,medium,medium,0.8300785600958155,Java_medium_results.csv
115,143,vehicle,medium,medium,0.7994130575669612,Java_medium_results.csv
115,155,vehicle,medium,medium,0.7931626278578278,Java_medium_results.csv
115,190,vehicle,medium,medium,0.8030367228997655,Java_medium_results.csv
115,133,vehicle,medium,medium,0.8050167613795011,Java_medium_results.csv
108,214,vehicle,medium,medium,0.897972019714234,Java_medium_results.csv
115,117,vehicle,medium,medium,0.783984125735887,Java_medium_results.csv
115,135,vehicle,medium,medium,0.8082026068730244,Java_medium_results.csv
115,191,vehicle,medium,medium,0.7789494618912162,Java_medium_results.csv
115,145,vehicle,medium,medium,0.798815270754886,Java_medium_results.csv
115,192,vehicle,medium,medium,0.8238766612807558,Java_medium_results.csv
89,151,vehicle,medium,medium,0.822285310526688,Java_medium_results.csv
115,203,vehicle,medium,medium,0.9196272826888686,Java_medium_results.csv
105,214,vehicle,medium,medium,0.8734259532773068,Java_medium_results.csv
115,206,vehicle,medium,medium,0.7827859313283559,Java_medium_results.csv
115,197,vehicle,medium,medium,0.8267110476818395,Java_medium_results.csv
115,210,vehicle,medium,medium,0.8244467319727141,Java_medium_results.csv
117,143,vehicle,medium,medium,0.7479436392823259,Java_medium_results.csv
115,151,vehicle,medium,medium,0.834256951675841,Java_medium_results.csv
117,142,vehicle,medium,medium,0.7703197224459061,Java_medium_results.csv
115,207,vehicle,medium,medium,0.793132667898618,Java_medium_results.csv
115,158,vehicle,medium,medium,0.777891527272122,Java_medium_results.csv
117,145,vehicle,medium,medium,0.7749444407568307,Java_medium_results.csv
117,147,vehicle,medium,medium,0.803702710863334,Java_medium_results.csv
115,169,vehicle,medium,medium,0.808271784406288,Java_medium_results.csv
115,147,vehicle,medium,medium,0.8066466860750813,Java_medium_results.csv
117,169,vehicle,medium,medium,0.7938973728287196,Java_medium_results.csv
117,155,vehicle,medium,medium,0.7969241288049198,Java_medium_results.csv
115,214,vehicle,medium,medium,0.8130589812155775,Java_medium_results.csv
117,192,vehicle,medium,medium,0.8450032407176378,Java_medium_results.csv
117,158,vehicle,medium,medium,0.7563419932266386,Java_medium_results.csv
117,168,vehicle,medium,medium,0.815934345960961,Java_medium_results.csv
115,142,vehicle,medium,medium,0.806614112024215,Java_medium_results.csv
117,133,vehicle,medium,medium,0.759912447130884,Java_medium_results.csv
115,168,vehicle,medium,medium,0.8080442724143724,Java_medium_results.csv
115,215,vehicle,medium,medium,0.7906060267843233,Java_medium_results.csv
117,203,vehicle,medium,medium,0.906896227069444,Java_medium_results.csv
115,166,vehicle,medium,medium,0.8674779986463145,Java_medium_results.csv
117,190,vehicle,medium,medium,0.7729448341516598,Java_medium_results.csv
117,210,vehicle,medium,medium,0.7779258930214618,Java_medium_results.csv
117,197,vehicle,medium,medium,0.8104922642561709,Java_medium_results.csv
117,171,vehicle,medium,medium,0.8233233685569724,Java_medium_results.csv
115,171,vehicle,medium,medium,0.8075251768695593,Java_medium_results.csv
117,206,vehicle,medium,medium,0.811231608675875,Java_medium_results.csv
97,202,vehicle,medium,medium,0.8181917865568862,Java_medium_results.csv
117,215,vehicle,medium,medium,0.7946763122326653,Java_medium_results.csv
117,191,vehicle,medium,medium,0.7416808402036875,Java_medium_results.csv
117,166,vehicle,medium,medium,0.8561005241849821,Java_medium_results.csv
117,207,vehicle,medium,medium,0.7899357637827893,Java_medium_results.csv
117,135,vehicle,medium,medium,0.8089737947553074,Java_medium_results.csv
133,142,vehicle,medium,medium,0.770405051027701,Java_medium_results.csv
133,145,vehicle,medium,medium,0.7401278417330464,Java_medium_results.csv
117,214,vehicle,medium,medium,0.8472910249667227,Java_medium_results.csv
133,168,vehicle,medium,medium,0.8236834889663482,Java_medium_results.csv
133,190,vehicle,medium,medium,0.7877600973897221,Java_medium_results.csv
117,202,vehicle,medium,medium,0.8539034421638477,Java_medium_results.csv
133,135,vehicle,medium,medium,0.7848159667098306,Java_medium_results.csv
117,151,vehicle,medium,medium,0.8263468343570286,Java_medium_results.csv
133,203,vehicle,medium,medium,0.8943352769587778,Java_medium_results.csv
133,192,vehicle,medium,medium,0.8386893705917678,Java_medium_results.csv
133,143,vehicle,medium,medium,0.7763855852870372,Java_medium_results.csv
133,210,vehicle,medium,medium,0.7382082378117495,Java_medium_results.csv
133,197,vehicle,medium,medium,0.8481493003589929,Java_medium_results.csv
133,169,vehicle,medium,medium,0.7948842812072263,Java_medium_results.csv
133,206,vehicle,medium,medium,0.7915218165514408,Java_medium_results.csv
133,155,vehicle,medium,medium,0.7360684277750078,Java_medium_results.csv
133,147,vehicle,medium,medium,0.7021761459055439,Java_medium_results.csv
135,142,vehicle,medium,medium,0.7994437673927927,Java_medium_results.csv
133,207,vehicle,medium,medium,0.7754973744459435,Java_medium_results.csv
133,151,vehicle,medium,medium,0.8436966913150181,Java_medium_results.csv
135,145,vehicle,medium,medium,0.7674358949198065,Java_medium_results.csv
135,147,vehicle,medium,medium,0.7695231847118076,Java_medium_results.csv
135,155,vehicle,medium,medium,0.7900720121137677,Java_medium_results.csv
135,143,vehicle,medium,medium,0.8210051210903633,Java_medium_results.csv
135,169,vehicle,medium,medium,0.8203984571447884,Java_medium_results.csv
133,158,vehicle,medium,medium,0.7949048169680266,Java_medium_results.csv
135,190,vehicle,medium,medium,0.8031529893502594,Java_medium_results.csv
133,202,vehicle,medium,medium,0.8708520348383205,Java_medium_results.csv
133,166,vehicle,medium,medium,0.8553660461775382,Java_medium_results.csv
135,168,vehicle,medium,medium,0.7966610990047451,Java_medium_results.csv
133,191,vehicle,medium,medium,0.776985887053578,Java_medium_results.csv
133,214,vehicle,medium,medium,0.8286409547044642,Java_medium_results.csv
135,171,vehicle,medium,medium,0.8135807143384918,Java_medium_results.csv
135,192,vehicle,medium,medium,0.8328799245504328,Java_medium_results.csv
133,171,vehicle,medium,medium,0.8361517501556904,Java_medium_results.csv
135,191,vehicle,medium,medium,0.7840481466102063,Java_medium_results.csv
142,143,vehicle,medium,medium,0.752583174012458,Java_medium_results.csv
135,203,vehicle,medium,medium,0.8826291232725918,Java_medium_results.csv
115,202,vehicle,medium,medium,0.8261163791975743,Java_medium_results.csv
135,197,vehicle,medium,medium,0.8186315553939267,Java_medium_results.csv
142,147,vehicle,medium,medium,0.7751589581715064,Java_medium_results.csv
135,206,vehicle,medium,medium,0.776193463613634,Java_medium_results.csv
142,155,vehicle,medium,medium,0.7747092499650452,Java_medium_results.csv
142,145,vehicle,medium,medium,0.7669711564795346,Java_medium_results.csv
133,215,vehicle,medium,medium,0.7970147509993458,Java_medium_results.csv
135,215,vehicle,medium,medium,0.804909649159659,Java_medium_results.csv
142,169,vehicle,medium,medium,0.807311440726653,Java_medium_results.csv
142,190,vehicle,medium,medium,0.7645478136326528,Java_medium_results.csv
135,210,vehicle,medium,medium,0.7944089239926309,Java_medium_results.csv
135,207,vehicle,medium,medium,0.7857955363124325,Java_medium_results.csv
142,158,vehicle,medium,medium,0.7870708800764973,Java_medium_results.csv
142,203,vehicle,medium,medium,0.8789122837932021,Java_medium_results.csv
142,192,vehicle,medium,medium,0.7930084752091132,Java_medium_results.csv
142,191,vehicle,medium,medium,0.7492738852174531,Java_medium_results.csv
142,171,vehicle,medium,medium,0.7967505824987855,Java_medium_results.csv
143,145,vehicle,medium,medium,0.78963843316149,Java_medium_results.csv
142,206,vehicle,medium,medium,0.7742440092642721,Java_medium_results.csv
143,147,vehicle,medium,medium,0.7870321747376977,Java_medium_results.csv
142,215,vehicle,medium,medium,0.8031981236202317,Java_medium_results.csv
142,207,vehicle,medium,medium,0.760267539165971,Java_medium_results.csv
135,166,vehicle,medium,medium,0.8622430700771796,Java_medium_results.csv
143,155,vehicle,medium,medium,0.7802964998265634,Java_medium_results.csv
135,158,vehicle,medium,medium,0.7997233708993455,Java_medium_results.csv
143,158,vehicle,medium,medium,0.7728940313365604,Java_medium_results.csv
143,169,vehicle,medium,medium,0.7813668670185124,Java_medium_results.csv
143,190,vehicle,medium,medium,0.6994346436428183,Java_medium_results.csv
143,168,vehicle,medium,medium,0.82350136035093,Java_medium_results.csv
143,166,vehicle,medium,medium,0.8641978927715589,Java_medium_results.csv
143,203,vehicle,medium,medium,0.8776664259123053,Java_medium_results.csv
143,151,vehicle,medium,medium,0.847148103994168,Java_medium_results.csv
142,202,vehicle,medium,medium,0.8583570118727281,Java_medium_results.csv
142,210,vehicle,medium,medium,0.7516984551508873,Java_medium_results.csv
143,192,vehicle,medium,medium,0.7923699447165039,Java_medium_results.csv
142,214,vehicle,medium,medium,0.8241578458349519,Java_medium_results.csv
143,210,vehicle,medium,medium,0.7590066756603308,Java_medium_results.csv
143,197,vehicle,medium,medium,0.8131044168077217,Java_medium_results.csv
143,206,vehicle,medium,medium,0.801755113812419,Java_medium_results.csv
142,168,vehicle,medium,medium,0.8129709689845052,Java_medium_results.csv
143,215,vehicle,medium,medium,0.7884754937219609,Java_medium_results.csv
143,191,vehicle,medium,medium,0.75290578558554,Java_medium_results.csv
143,207,vehicle,medium,medium,0.7733727826669102,Java_medium_results.csv
145,147,vehicle,medium,medium,0.7196583950800003,Java_medium_results.csv
142,197,vehicle,medium,medium,0.8086387684326037,Java_medium_results.csv
143,202,vehicle,medium,medium,0.8598278793499102,Java_medium_results.csv
142,166,vehicle,medium,medium,0.8287314061573342,Java_medium_results.csv
145,190,vehicle,medium,medium,0.7350422026449511,Java_medium_results.csv
145,155,vehicle,medium,medium,0.7379384020407029,Java_medium_results.csv
145,169,vehicle,medium,medium,0.8130212780494711,Java_medium_results.csv
143,171,vehicle,medium,medium,0.7609997916755161,Java_medium_results.csv
145,203,vehicle,medium,medium,0.8821138830550288,Java_medium_results.csv
145,166,vehicle,medium,medium,0.8442785470248272,Java_medium_results.csv
145,171,vehicle,medium,medium,0.8350068211443659,Java_medium_results.csv
145,191,vehicle,medium,medium,0.762852622869707,Java_medium_results.csv
145,206,vehicle,medium,medium,0.7635399612232536,Java_medium_results.csv
147,155,vehicle,medium,medium,0.7257647148625058,Java_medium_results.csv
145,215,vehicle,medium,medium,0.7795830797525578,Java_medium_results.csv
145,207,vehicle,medium,medium,0.7899319915574742,Java_medium_results.csv
145,151,vehicle,medium,medium,0.8425304014295145,Java_medium_results.csv
147,158,vehicle,medium,medium,0.795326782324012,Java_medium_results.csv
145,192,vehicle,medium,medium,0.8106928206056546,Java_medium_results.csv
147,169,vehicle,medium,medium,0.8057325624156035,Java_medium_results.csv
145,210,vehicle,medium,medium,0.7240524356892397,Java_medium_results.csv
147,168,vehicle,medium,medium,0.8106148103580703,Java_medium_results.csv
145,202,vehicle,medium,medium,0.865259049301115,Java_medium_results.csv
147,190,vehicle,medium,medium,0.7612321466295807,Java_medium_results.csv
147,166,vehicle,medium,medium,0.8785275784739565,Java_medium_results.csv
147,171,vehicle,medium,medium,0.8284847107184723,Java_medium_results.csv
147,203,vehicle,medium,medium,0.8768158125278946,Java_medium_results.csv
145,214,vehicle,medium,medium,0.8063303710490833,Java_medium_results.csv
147,192,vehicle,medium,medium,0.8122910965520689,Java_medium_results.csv
147,151,vehicle,medium,medium,0.867928751812434,Java_medium_results.csv
143,214,vehicle,medium,medium,0.8414953467880016,Java_medium_results.csv
142,151,vehicle,medium,medium,0.8461973352058304,Java_medium_results.csv
145,168,vehicle,medium,medium,0.8146921243703061,Java_medium_results.csv
147,210,vehicle,medium,medium,0.7140229616735911,Java_medium_results.csv
147,197,vehicle,medium,medium,0.8297276196352391,Java_medium_results.csv
145,158,vehicle,medium,medium,0.7780861141365564,Java_medium_results.csv
135,151,vehicle,medium,medium,0.8295278319249786,Java_medium_results.csv
147,215,vehicle,medium,medium,0.8162241942264775,Java_medium_results.csv
145,197,vehicle,medium,medium,0.8282130726054081,Java_medium_results.csv
147,207,vehicle,medium,medium,0.8068062274254636,Java_medium_results.csv
135,214,vehicle,medium,medium,0.8025656343664119,Java_medium_results.csv
135,202,vehicle,medium,medium,0.8369710069318951,Java_medium_results.csv
147,202,vehicle,medium,medium,0.8752120352083754,Java_medium_results.csv
151,203,vehicle,medium,medium,0.9468125186399096,Java_medium_results.csv
151,190,vehicle,medium,medium,0.8708855309445361,Java_medium_results.csv
147,214,vehicle,medium,medium,0.8350513554326691,Java_medium_results.csv
147,191,vehicle,medium,medium,0.7639193999701599,Java_medium_results.csv
151,155,vehicle,medium,medium,0.8494558675800099,Java_medium_results.csv
147,206,vehicle,medium,medium,0.7698205919535317,Java_medium_results.csv
155,158,vehicle,medium,medium,0.810204660476785,Java_medium_results.csv
151,210,vehicle,medium,medium,0.8781757911703626,Java_medium_results.csv
151,158,vehicle,medium,medium,0.8138519587919402,Java_medium_results.csv
155,168,vehicle,medium,medium,0.8076694615028763,Java_medium_results.csv
151,171,vehicle,medium,medium,0.8270710265994202,Java_medium_results.csv
155,190,vehicle,medium,medium,0.7513105946982094,Java_medium_results.csv
151,197,vehicle,medium,medium,0.8565370060287781,Java_medium_results.csv
155,203,vehicle,medium,medium,0.8563377356642592,Java_medium_results.csv
155,171,vehicle,medium,medium,0.8125446462131489,Java_medium_results.csv
155,192,vehicle,medium,medium,0.8163583692562013,Java_medium_results.csv
155,191,vehicle,medium,medium,0.7662299430837934,Java_medium_results.csv
155,197,vehicle,medium,medium,0.8271702027789098,Java_medium_results.csv
155,210,vehicle,medium,medium,0.7450829091626414,Java_medium_results.csv
151,215,vehicle,medium,medium,0.8407789390576879,Java_medium_results.csv
155,206,vehicle,medium,medium,0.7731661045731371,Java_medium_results.csv
155,169,vehicle,medium,medium,0.7614684204094173,Java_medium_results.csv
155,207,vehicle,medium,medium,0.7772074425387147,Java_medium_results.csv
151,192,vehicle,medium,medium,0.8829705743295149,Java_medium_results.csv
155,215,vehicle,medium,medium,0.7777287547040094,Java_medium_results.csv
158,190,vehicle,medium,medium,0.7796605835076293,Java_medium_results.csv
151,169,vehicle,medium,medium,0.8631900633247288,Java_medium_results.csv
158,169,vehicle,medium,medium,0.800385241332778,Java_medium_results.csv
155,202,vehicle,medium,medium,0.8728982236774397,Java_medium_results.csv
155,166,vehicle,medium,medium,0.8382338544983153,Java_medium_results.csv
158,168,vehicle,medium,medium,0.7992811199865949,Java_medium_results.csv
158,203,vehicle,medium,medium,0.9169250518733196,Java_medium_results.csv
158,166,vehicle,medium,medium,0.8740683134871957,Java_medium_results.csv
158,192,vehicle,medium,medium,0.7973296784122127,Java_medium_results.csv
155,214,vehicle,medium,medium,0.8409928052841956,Java_medium_results.csv
158,210,vehicle,medium,medium,0.8148891129201843,Java_medium_results.csv
158,206,vehicle,medium,medium,0.7690250811655999,Java_medium_results.csv
166,169,vehicle,medium,medium,0.8442940453287259,Java_medium_results.csv
158,215,vehicle,medium,medium,0.8092907209737866,Java_medium_results.csv
166,168,vehicle,medium,medium,0.8456411433903591,Java_medium_results.csv
151,214,vehicle,medium,medium,0.8166299141785627,Java_medium_results.csv
166,190,vehicle,medium,medium,0.8402111471162634,Java_medium_results.csv
166,203,vehicle,medium,medium,0.9068772305543776,Java_medium_results.csv
166,171,vehicle,medium,medium,0.8875490840161897,Java_medium_results.csv
166,192,vehicle,medium,medium,0.8818681845646523,Java_medium_results.csv
158,191,vehicle,medium,medium,0.7337729172583431,Java_medium_results.csv
158,202,vehicle,medium,medium,0.8084869016254528,Java_medium_results.csv
166,191,vehicle,medium,medium,0.8631799414173902,Java_medium_results.csv
158,214,vehicle,medium,medium,0.8066954772481901,Java_medium_results.csv
166,210,vehicle,medium,medium,0.8444907981429897,Java_medium_results.csv
166,197,vehicle,medium,medium,0.869826151565494,Java_medium_results.csv
168,169,vehicle,medium,medium,0.827404048571846,Java_medium_results.csv
166,206,vehicle,medium,medium,0.8732966379588678,Java_medium_results.csv
168,190,vehicle,medium,medium,0.8125708166491165,Java_medium_results.csv
166,207,vehicle,medium,medium,0.851129406073387,Java_medium_results.csv
166,215,vehicle,medium,medium,0.8487829467250751,Java_medium_results.csv
151,206,vehicle,medium,medium,0.8256281426375695,Java_medium_results.csv
168,171,vehicle,medium,medium,0.8421195688089237,Java_medium_results.csv
168,192,vehicle,medium,medium,0.8403111831953864,Java_medium_results.csv
151,168,vehicle,medium,medium,0.8447186784840189,Java_medium_results.csv
168,191,vehicle,medium,medium,0.8084721285839769,Java_medium_results.csv
158,171,vehicle,medium,medium,0.7774704888830454,Java_medium_results.csv
158,197,vehicle,medium,medium,0.7950253887357095,Java_medium_results.csv
151,191,vehicle,medium,medium,0.8289976198447708,Java_medium_results.csv
168,197,vehicle,medium,medium,0.8387572889206009,Java_medium_results.csv
169,171,vehicle,medium,medium,0.8241226855156617,Java_medium_results.csv
166,202,vehicle,medium,medium,0.8937835312778311,Java_medium_results.csv
168,203,vehicle,medium,medium,0.8824575053559444,Java_medium_results.csv
169,203,vehicle,medium,medium,0.8846783151266866,Java_medium_results.csv
168,206,vehicle,medium,medium,0.8128376962804608,Java_medium_results.csv
168,215,vehicle,medium,medium,0.8232319332658503,Java_medium_results.csv
169,197,vehicle,medium,medium,0.8032617383945853,Java_medium_results.csv
169,210,vehicle,medium,medium,0.7947049015705193,Java_medium_results.csv
169,190,vehicle,medium,medium,0.7736465587148051,Java_medium_results.csv
169,206,vehicle,medium,medium,0.801542824998181,Java_medium_results.csv
171,190,vehicle,medium,medium,0.8154750943969514,Java_medium_results.csv
168,202,vehicle,medium,medium,0.8481084363681122,Java_medium_results.csv
169,215,vehicle,medium,medium,0.8007086557495015,Java_medium_results.csv
169,202,vehicle,medium,medium,0.8579261109982835,Java_medium_results.csv
171,203,vehicle,medium,medium,0.929794369068653,Java_medium_results.csv
158,207,vehicle,medium,medium,0.7632189375134634,Java_medium_results.csv
171,192,vehicle,medium,medium,0.799736649952301,Java_medium_results.csv
169,192,vehicle,medium,medium,0.8088045312596474,Java_medium_results.csv
169,214,vehicle,medium,medium,0.8602718512448637,Java_medium_results.csv
151,166,vehicle,medium,medium,0.8787296744180452,Java_medium_results.csv
168,210,vehicle,medium,medium,0.8234180930927497,Java_medium_results.csv
171,197,vehicle,medium,medium,0.806383372372027,Java_medium_results.csv
190,191,vehicle,medium,medium,0.7438162354844362,Java_medium_results.csv
171,206,vehicle,medium,medium,0.7854022921116451,Java_medium_results.csv
190,203,vehicle,medium,medium,0.8608387673810806,Java_medium_results.csv
169,191,vehicle,medium,medium,0.7919416987611598,Java_medium_results.csv
169,207,vehicle,medium,medium,0.8336138572780993,Java_medium_results.csv
190,206,vehicle,medium,medium,0.7728905318738128,Java_medium_results.csv
171,207,vehicle,medium,medium,0.76026501122851,Java_medium_results.csv
190,207,vehicle,medium,medium,0.7857893011332301,Java_medium_results.csv
190,202,vehicle,medium,medium,0.8857852434513058,Java_medium_results.csv
190,215,vehicle,medium,medium,0.7794553107742409,Java_medium_results.csv
190,192,vehicle,medium,medium,0.7564434743265211,Java_medium_results.csv
171,210,vehicle,medium,medium,0.8523765855256396,Java_medium_results.csv
191,192,vehicle,medium,medium,0.7589715433907316,Java_medium_results.csv
191,203,vehicle,medium,medium,0.8967704585384775,Java_medium_results.csv
171,202,vehicle,medium,medium,0.8184866280889086,Java_medium_results.csv
171,214,vehicle,medium,medium,0.8108032796367151,Java_medium_results.csv
190,210,vehicle,medium,medium,0.7388533417573404,Java_medium_results.csv
192,197,vehicle,medium,medium,0.7741884321602361,Java_medium_results.csv
191,210,vehicle,medium,medium,0.7592360163955061,Java_medium_results.csv
190,197,vehicle,medium,medium,0.8159018979534983,Java_medium_results.csv
192,203,vehicle,medium,medium,0.8882349658442034,Java_medium_results.csv
151,207,vehicle,medium,medium,0.8152659963305244,Java_medium_results.csv
191,215,vehicle,medium,medium,0.7933350252459248,Java_medium_results.csv
192,210,vehicle,medium,medium,0.812121209919054,Java_medium_results.csv
190,214,vehicle,medium,medium,0.8510315472588034,Java_medium_results.csv
191,207,vehicle,medium,medium,0.751058923339937,Java_medium_results.csv
192,206,vehicle,medium,medium,0.7743621981687527,Java_medium_results.csv
197,203,vehicle,medium,medium,0.907391524780272,Java_medium_results.csv
168,207,vehicle,medium,medium,0.8158435322478642,Java_medium_results.csv
192,215,vehicle,medium,medium,0.8437727285070546,Java_medium_results.csv
191,202,vehicle,medium,medium,0.8163996348035296,Java_medium_results.csv
197,210,vehicle,medium,medium,0.8253954217564266,Java_medium_results.csv
171,215,vehicle,medium,medium,0.8417928056214395,Java_medium_results.csv
202,203,vehicle,medium,medium,0.9384103358325604,Java_medium_results.csv
191,214,vehicle,medium,medium,0.7928461276147561,Java_medium_results.csv
168,214,vehicle,medium,medium,0.8286517692213756,Java_medium_results.csv
191,197,vehicle,medium,medium,0.7829133372183462,Java_medium_results.csv
171,191,vehicle,medium,medium,0.7713695640987912,Java_medium_results.csv
197,207,vehicle,medium,medium,0.7995119778284108,Java_medium_results.csv
203,210,vehicle,medium,medium,0.8663502522513827,Java_medium_results.csv
166,214,vehicle,medium,medium,0.8764815533021727,Java_medium_results.csv
202,210,vehicle,medium,medium,0.87990699562601,Java_medium_results.csv
