exp_a,exp_b,stimulus,expertise_a,expertise_b,score
60,183,vehicle,low,low,0.7772437197877012
63,104,vehicle,low,low,0.8406505188448526
60,164,vehicle,low,low,0.8150955062645875
63,77,vehicle,low,low,0.7978483488669724
63,139,vehicle,low,low,0.8076759896123347
60,172,vehicle,low,low,0.7762419444334735
63,124,vehicle,low,low,0.8162976680678428
63,126,vehicle,low,low,0.8298367458341663
63,132,vehicle,low,low,0.8170388480173484
63,140,vehicle,low,low,0.8096320366173373
60,170,vehicle,low,low,0.7313402648677089
63,172,vehicle,low,low,0.8342536298488636
63,164,vehicle,low,low,0.8087673187304371
60,124,vehicle,low,low,0.814993057779567
60,200,vehicle,low,low,0.8332391689592631
63,180,vehicle,low,low,0.8148547681566608
63,128,vehicle,low,low,0.8254466847765984
63,170,vehicle,low,low,0.8009030694310975
64,65,vehicle,low,low,0.9118605162027988
63,183,vehicle,low,low,0.7843786828270568
63,179,vehicle,low,low,0.8284245352239856
63,200,vehicle,low,low,0.7702948553421176
63,182,vehicle,low,low,0.8343365763320927
64,94,vehicle,low,low,0.8254267788899835
63,79,vehicle,low,low,0.793784883259827
64,114,vehicle,low,low,0.8820667763543627
63,99,vehicle,low,low,0.8309176745373835
64,78,vehicle,low,low,0.8650054013335364
63,64,vehicle,low,low,0.8381451513488319
64,139,vehicle,low,low,0.8554298677179077
64,79,vehicle,low,low,0.7829654088116963
64,74,vehicle,low,low,0.8716823057121583
64,99,vehicle,low,low,0.8138780675957433
60,182,vehicle,low,low,0.7937811464848795
64,104,vehicle,low,low,0.874816592000248
63,101,vehicle,low,low,0.872761786766531
64,77,vehicle,low,low,0.7835009976507807
65,74,vehicle,low,low,0.8244767137915389
64,126,vehicle,low,low,0.8070994714353547
65,77,vehicle,low,low,0.9079528417897738
63,176,vehicle,low,low,0.8037311975174344
64,172,vehicle,low,low,0.8125452127507916
65,78,vehicle,low,low,0.7875486076394366
64,164,vehicle,low,low,0.8434705177382893
65,79,vehicle,low,low,0.866794268202909
65,99,vehicle,low,low,0.8937225992384688
65,114,vehicle,low,low,0.7981433753385657
65,104,vehicle,low,low,0.8029419851401467
65,94,vehicle,low,low,0.8476830571754683
65,124,vehicle,low,low,0.8594130006812009
65,126,vehicle,low,low,0.8838736928221277
64,124,vehicle,low,low,0.8252231837414762
65,139,vehicle,low,low,0.8489397969503835
65,101,vehicle,low,low,0.9442084281916623
65,128,vehicle,low,low,0.9186425633354818
65,140,vehicle,low,low,0.848201681397374
65,164,vehicle,low,low,0.8421856650803843
65,172,vehicle,low,low,0.8642990516893352
64,180,vehicle,low,low,0.8321661106715776
65,180,vehicle,low,low,0.8354318959898217
65,170,vehicle,low,low,0.8994754853718991
65,176,vehicle,low,low,0.909585090913161
65,179,vehicle,low,low,0.9052612448551138
64,176,vehicle,low,low,0.7887672338351291
65,200,vehicle,low,low,0.8158045917893636
65,183,vehicle,low,low,0.851122398862111
64,200,vehicle,low,low,0.8595403875816114
65,182,vehicle,low,low,0.895219160597298
65,132,vehicle,low,low,0.8517744597169753
64,128,vehicle,low,low,0.7830934677742909
74,78,vehicle,low,low,0.7198191921209576
74,94,vehicle,low,low,0.7740661982259947
64,183,vehicle,low,low,0.8220291100139013
74,99,vehicle,low,low,0.8199361752744291
74,79,vehicle,low,low,0.8036848463819223
74,114,vehicle,low,low,0.7514314369379903
74,126,vehicle,low,low,0.83783614444065
74,77,vehicle,low,low,0.8349184920478424
74,132,vehicle,low,low,0.8417366034879521
74,104,vehicle,low,low,0.8508600865754491
74,139,vehicle,low,low,0.7597138149125711
64,179,vehicle,low,low,0.8077927741958112
74,172,vehicle,low,low,0.7918160095334925
74,140,vehicle,low,low,0.7905956446616994
74,128,vehicle,low,low,0.8572924702305423
74,180,vehicle,low,low,0.7652220801682691
74,170,vehicle,low,low,0.8107288996700365
74,200,vehicle,low,low,0.804987894834159
74,176,vehicle,low,low,0.8324033283716923
74,179,vehicle,low,low,0.8422232164056724
77,78,vehicle,low,low,0.8325092500694516
64,101,vehicle,low,low,0.804754894070553
64,140,vehicle,low,low,0.8246427945658394
60,101,vehicle,low,low,0.8129083624329114
74,124,vehicle,low,low,0.8158190353868647
74,183,vehicle,low,low,0.7982173708505785
77,94,vehicle,low,low,0.8424911314151141
74,101,vehicle,low,low,0.9047836371855658
77,114,vehicle,low,low,0.8321557060123864
74,164,vehicle,low,low,0.8110022334607428
74,182,vehicle,low,low,0.8351238120342657
77,104,vehicle,low,low,0.8795671836334548
77,99,vehicle,low,low,0.757538053333482
77,172,vehicle,low,low,0.812958089860884
77,124,vehicle,low,low,0.8333838715217815
77,164,vehicle,low,low,0.8162352252414818
77,140,vehicle,low,low,0.8000131000734573
77,126,vehicle,low,low,0.8107405958418891
77,180,vehicle,low,low,0.8162010252075157
78,94,vehicle,low,low,0.7659372358245901
64,132,vehicle,low,low,0.8363154213401057
78,79,vehicle,low,low,0.7946565532644739
78,114,vehicle,low,low,0.669761455987672
78,104,vehicle,low,low,0.831181639800862
78,99,vehicle,low,low,0.8284909099828048
77,139,vehicle,low,low,0.7920948426902021
77,79,vehicle,low,low,0.7757404035701685
77,200,vehicle,low,low,0.8469941472895947
78,126,vehicle,low,low,0.8324755296760007
78,140,vehicle,low,low,0.7687895929333403
78,164,vehicle,low,low,0.7842348627536306
78,128,vehicle,low,low,0.8470219201453271
77,183,vehicle,low,low,0.7925506374955205
78,101,vehicle,low,low,0.9060216340558199
78,172,vehicle,low,low,0.7868263400062834
78,139,vehicle,low,low,0.739305887638071
78,170,vehicle,low,low,0.8005242845438871
78,132,vehicle,low,low,0.8309710907601598
78,180,vehicle,low,low,0.7268224122867841
78,124,vehicle,low,low,0.8096295381356625
77,182,vehicle,low,low,0.8034024070969644
78,183,vehicle,low,low,0.7686013393560155
78,176,vehicle,low,low,0.8351229072117236
78,179,vehicle,low,low,0.8277907619333407
78,182,vehicle,low,low,0.8388981969276894
64,170,vehicle,low,low,0.801853964327485
77,170,vehicle,low,low,0.7560155776190315
79,94,vehicle,low,low,0.7812860515881415
79,114,vehicle,low,low,0.8049951611720872
78,200,vehicle,low,low,0.7721539336008925
77,101,vehicle,low,low,0.8020234389536018
79,139,vehicle,low,low,0.7837365894149445
79,124,vehicle,low,low,0.7713690956467346
77,179,vehicle,low,low,0.7792945041781533
79,164,vehicle,low,low,0.7819715478366155
79,132,vehicle,low,low,0.8224514569515994
79,126,vehicle,low,low,0.7638213277392755
79,170,vehicle,low,low,0.7573610387649636
77,132,vehicle,low,low,0.8044755755100839
79,180,vehicle,low,low,0.7488429232919288
94,99,vehicle,low,low,0.795468295610815
79,128,vehicle,low,low,0.7611147795776976
94,114,vehicle,low,low,0.7839529761527226
79,200,vehicle,low,low,0.8222004181297224
79,99,vehicle,low,low,0.7420643544111465
64,182,vehicle,low,low,0.8148169227884343
79,183,vehicle,low,low,0.7434334621490909
79,172,vehicle,low,low,0.7653001378533713
94,104,vehicle,low,low,0.8222075371796714
94,124,vehicle,low,low,0.7627953504213651
79,104,vehicle,low,low,0.8352828763797849
94,139,vehicle,low,low,0.7766123568640884
94,126,vehicle,low,low,0.7600306192247374
94,132,vehicle,low,low,0.8350687257320325
79,140,vehicle,low,low,0.7668711763693369
94,172,vehicle,low,low,0.7245222063263593
94,164,vehicle,low,low,0.8068538350089547
