exp_a,exp_b,trial_id,expertise_a,expertise_b,distance,score,source_file
97,203,5,medium,medium,214.0,0.9304347826086956,Java_medium_results.csv
97,169,5,medium,medium,263.0,0.9037800687285223,Java_medium_results.csv
97,202,5,medium,medium,214.0,0.9304347826086956,Java_medium_results.csv
97,210,5,medium,medium,203.0,0.8826086956521739,Java_medium_results.csv
105,108,5,medium,medium,160.0,0.963855421686747,Java_medium_results.csv
97,151,5,medium,medium,591.0,0.9321766561514196,Java_medium_results.csv
97,215,5,medium,medium,205.0,0.8913043478260869,Java_medium_results.csv
105,115,5,medium,medium,248.0,0.8641114982578397,Java_medium_results.csv
97,207,5,medium,medium,226.0,0.8659003831417624,Java_medium_results.csv
105,121,5,medium,medium,170.0,0.96045197740113,Java_medium_results.csv
97,206,5,medium,medium,340.0,0.9066666666666666,Java_medium_results.csv
105,117,5,medium,medium,281.0,0.9461279461279462,Java_medium_results.csv
105,143,5,medium,medium,158.0,0.9518072289156626,Java_medium_results.csv
105,133,5,medium,medium,215.0,0.8052434456928839,Java_medium_results.csv
105,135,5,medium,medium,266.0,0.9140893470790378,Java_medium_results.csv
105,147,5,medium,medium,157.0,0.8870056497175142,Java_medium_results.csv
105,155,5,medium,medium,164.0,0.9647058823529412,Java_medium_results.csv
105,145,5,medium,medium,211.0,0.83399209486166,Java_medium_results.csv
105,142,5,medium,medium,325.0,0.9339080459770116,Java_medium_results.csv
97,214,5,medium,medium,503.0,0.9384328358208956,Java_medium_results.csv
105,168,5,medium,medium,232.0,0.91699604743083,Java_medium_results.csv
105,171,5,medium,medium,157.0,0.9457831325301204,Java_medium_results.csv
105,158,5,medium,medium,249.0,0.8706293706293706,Java_medium_results.csv
105,203,5,medium,medium,148.0,0.891566265060241,Java_medium_results.csv
105,192,5,medium,medium,146.0,0.8795180722891566,Java_medium_results.csv
105,166,5,medium,medium,262.0,0.8590163934426229,Java_medium_results.csv
105,169,5,medium,medium,270.0,0.9278350515463918,Java_medium_results.csv
105,202,5,medium,medium,183.0,0.9682539682539684,Java_medium_results.csv
105,210,5,medium,medium,154.0,0.927710843373494,Java_medium_results.csv
105,215,5,medium,medium,184.0,0.968421052631579,Java_medium_results.csv
105,151,5,medium,medium,564.0,0.889589905362776,Java_medium_results.csv
105,207,5,medium,medium,241.0,0.9233716475095786,Java_medium_results.csv
108,121,5,medium,medium,172.0,0.9717514124293786,Java_medium_results.csv
108,117,5,medium,medium,271.0,0.9124579124579124,Java_medium_results.csv
105,206,5,medium,medium,346.0,0.9226666666666666,Java_medium_results.csv
108,115,5,medium,medium,276.0,0.9616724738675958,Java_medium_results.csv
108,143,5,medium,medium,141.0,0.9096774193548388,Java_medium_results.csv
108,133,5,medium,medium,256.0,0.9588014981273408,Java_medium_results.csv
108,135,5,medium,medium,275.0,0.9450171821305842,Java_medium_results.csv
108,142,5,medium,medium,306.0,0.8793103448275862,Java_medium_results.csv
108,147,5,medium,medium,170.0,0.96045197740113,Java_medium_results.csv
108,155,5,medium,medium,159.0,0.9352941176470588,Java_medium_results.csv
105,214,5,medium,medium,496.0,0.9253731343283582,Java_medium_results.csv
108,145,5,medium,medium,239.0,0.9446640316205532,Java_medium_results.csv
108,171,5,medium,medium,152.0,0.9681528662420382,Java_medium_results.csv
108,192,5,medium,medium,151.0,0.9741935483870968,Java_medium_results.csv
108,158,5,medium,medium,267.0,0.9335664335664337,Java_medium_results.csv
108,203,5,medium,medium,150.0,0.967741935483871,Java_medium_results.csv
108,166,5,medium,medium,288.0,0.9442622950819672,Java_medium_results.csv
108,168,5,medium,medium,241.0,0.9525691699604744,Java_medium_results.csv
108,169,5,medium,medium,265.0,0.9106529209621992,Java_medium_results.csv
108,202,5,medium,medium,173.0,0.9153439153439152,Java_medium_results.csv
108,210,5,medium,medium,147.0,0.9483870967741936,Java_medium_results.csv
108,151,5,medium,medium,607.0,0.9574132492113564,Java_medium_results.csv
108,215,5,medium,medium,163.0,0.8578947368421053,Java_medium_results.csv
108,207,5,medium,medium,227.0,0.8697318007662835,Java_medium_results.csv
108,206,5,medium,medium,341.0,0.9093333333333332,Java_medium_results.csv
115,143,5,medium,medium,268.0,0.9337979094076656,Java_medium_results.csv
115,121,5,medium,medium,272.0,0.9477351916376306,Java_medium_results.csv
108,214,5,medium,medium,511.0,0.9533582089552238,Java_medium_results.csv
115,133,5,medium,medium,254.0,0.8850174216027874,Java_medium_results.csv
115,117,5,medium,medium,290.0,0.9764309764309764,Java_medium_results.csv
115,135,5,medium,medium,259.0,0.8900343642611683,Java_medium_results.csv
115,147,5,medium,medium,236.0,0.8222996515679443,Java_medium_results.csv
115,145,5,medium,medium,240.0,0.8362369337979094,Java_medium_results.csv
115,142,5,medium,medium,330.0,0.9482758620689656,Java_medium_results.csv
115,155,5,medium,medium,271.0,0.9442508710801394,Java_medium_results.csv
115,171,5,medium,medium,269.0,0.9372822299651568,Java_medium_results.csv
115,158,5,medium,medium,265.0,0.9233449477351916,Java_medium_results.csv
115,192,5,medium,medium,238.0,0.8292682926829268,Java_medium_results.csv
115,168,5,medium,medium,250.0,0.8710801393728222,Java_medium_results.csv
115,203,5,medium,medium,262.0,0.9128919860627178,Java_medium_results.csv
115,202,5,medium,medium,270.0,0.940766550522648,Java_medium_results.csv
115,166,5,medium,medium,286.0,0.9377049180327868,Java_medium_results.csv
115,169,5,medium,medium,283.0,0.972508591065292,Java_medium_results.csv
115,210,5,medium,medium,271.0,0.9442508710801394,Java_medium_results.csv
115,215,5,medium,medium,275.0,0.9581881533101044,Java_medium_results.csv
115,207,5,medium,medium,276.0,0.9616724738675958,Java_medium_results.csv
117,121,5,medium,medium,269.0,0.9057239057239056,Java_medium_results.csv
115,151,5,medium,medium,568.0,0.8958990536277602,Java_medium_results.csv
117,143,5,medium,medium,265.0,0.8922558922558923,Java_medium_results.csv
117,133,5,medium,medium,284.0,0.9562289562289562,Java_medium_results.csv
115,206,5,medium,medium,345.0,0.92,Java_medium_results.csv
117,147,5,medium,medium,275.0,0.925925925925926,Java_medium_results.csv
117,135,5,medium,medium,289.0,0.9730639730639732,Java_medium_results.csv
117,145,5,medium,medium,289.0,0.9730639730639732,Java_medium_results.csv
117,155,5,medium,medium,265.0,0.8922558922558923,Java_medium_results.csv
115,214,5,medium,medium,462.0,0.8619402985074627,Java_medium_results.csv
117,142,5,medium,medium,316.0,0.9080459770114944,Java_medium_results.csv
117,158,5,medium,medium,286.0,0.9629629629629628,Java_medium_results.csv
117,168,5,medium,medium,283.0,0.9528619528619529,Java_medium_results.csv
117,171,5,medium,medium,262.0,0.8821548821548821,Java_medium_results.csv
117,203,5,medium,medium,283.0,0.9528619528619529,Java_medium_results.csv
117,192,5,medium,medium,276.0,0.9292929292929292,Java_medium_results.csv
117,202,5,medium,medium,270.0,0.9090909090909092,Java_medium_results.csv
117,166,5,medium,medium,300.0,0.9836065573770492,Java_medium_results.csv
117,169,5,medium,medium,284.0,0.9562289562289562,Java_medium_results.csv
117,210,5,medium,medium,276.0,0.9292929292929292,Java_medium_results.csv
117,215,5,medium,medium,265.0,0.8922558922558923,Java_medium_results.csv
117,207,5,medium,medium,267.0,0.898989898989899,Java_medium_results.csv
121,133,5,medium,medium,241.0,0.902621722846442,Java_medium_results.csv
117,151,5,medium,medium,601.0,0.94794952681388,Java_medium_results.csv
121,135,5,medium,medium,281.0,0.9656357388316152,Java_medium_results.csv
121,143,5,medium,medium,159.0,0.8983050847457628,Java_medium_results.csv
117,206,5,medium,medium,347.0,0.9253333333333332,Java_medium_results.csv
121,142,5,medium,medium,312.0,0.896551724137931,Java_medium_results.csv
121,147,5,medium,medium,171.0,0.9661016949152542,Java_medium_results.csv
121,155,5,medium,medium,168.0,0.9491525423728814,Java_medium_results.csv
121,145,5,medium,medium,241.0,0.9525691699604744,Java_medium_results.csv
121,158,5,medium,medium,261.0,0.9125874125874126,Java_medium_results.csv
121,168,5,medium,medium,235.0,0.9288537549407114,Java_medium_results.csv
121,171,5,medium,medium,160.0,0.903954802259887,Java_medium_results.csv
121,166,5,medium,medium,286.0,0.9377049180327868,Java_medium_results.csv
121,192,5,medium,medium,169.0,0.9548022598870056,Java_medium_results.csv
117,214,5,medium,medium,505.0,0.9421641791044776,Java_medium_results.csv
121,203,5,medium,medium,170.0,0.96045197740113,Java_medium_results.csv
121,169,5,medium,medium,262.0,0.9003436426116839,Java_medium_results.csv
121,210,5,medium,medium,155.0,0.8757062146892656,Java_medium_results.csv
121,202,5,medium,medium,178.0,0.9417989417989416,Java_medium_results.csv
121,151,5,medium,medium,606.0,0.9558359621451104,Java_medium_results.csv
121,215,5,medium,medium,179.0,0.9421052631578948,Java_medium_results.csv
121,207,5,medium,medium,238.0,0.9118773946360154,Java_medium_results.csv
133,143,5,medium,medium,251.0,0.9400749063670412,Java_medium_results.csv
121,206,5,medium,medium,339.0,0.904,Java_medium_results.csv
121,214,5,medium,medium,518.0,0.9664179104477612,Java_medium_results.csv
133,147,5,medium,medium,213.0,0.797752808988764,Java_medium_results.csv
133,145,5,medium,medium,234.0,0.8764044943820225,Java_medium_results.csv
133,135,5,medium,medium,271.0,0.9312714776632304,Java_medium_results.csv
133,155,5,medium,medium,256.0,0.9588014981273408,Java_medium_results.csv
133,142,5,medium,medium,326.0,0.9367816091954024,Java_medium_results.csv
133,158,5,medium,medium,257.0,0.8986013986013986,Java_medium_results.csv
133,192,5,medium,medium,221.0,0.8277153558052435,Java_medium_results.csv
133,171,5,medium,medium,248.0,0.9288389513108616,Java_medium_results.csv
133,203,5,medium,medium,246.0,0.9213483146067416,Java_medium_results.csv
133,166,5,medium,medium,274.0,0.898360655737705,Java_medium_results.csv
133,168,5,medium,medium,250.0,0.9363295880149812,Java_medium_results.csv
133,169,5,medium,medium,282.0,0.9690721649484536,Java_medium_results.csv
133,202,5,medium,medium,255.0,0.9550561797752808,Java_medium_results.csv
133,210,5,medium,medium,244.0,0.9138576779026216,Java_medium_results.csv
135,143,5,medium,medium,278.0,0.9553264604810996,Java_medium_results.csv
133,151,5,medium,medium,575.0,0.9069400630914828,Java_medium_results.csv
133,207,5,medium,medium,259.0,0.9700374531835206,Java_medium_results.csv
133,215,5,medium,medium,259.0,0.9700374531835206,Java_medium_results.csv
133,206,5,medium,medium,353.0,0.9413333333333334,Java_medium_results.csv
135,147,5,medium,medium,249.0,0.8556701030927835,Java_medium_results.csv
135,145,5,medium,medium,249.0,0.8556701030927835,Java_medium_results.csv
135,155,5,medium,medium,279.0,0.9587628865979382,Java_medium_results.csv
135,142,5,medium,medium,327.0,0.9396551724137931,Java_medium_results.csv
135,158,5,medium,medium,279.0,0.9587628865979382,Java_medium_results.csv
135,171,5,medium,medium,276.0,0.9484536082474226,Java_medium_results.csv
133,214,5,medium,medium,476.0,0.8880597014925373,Java_medium_results.csv
135,192,5,medium,medium,235.0,0.8075601374570447,Java_medium_results.csv
135,166,5,medium,medium,284.0,0.9311475409836064,Java_medium_results.csv
135,168,5,medium,medium,261.0,0.8969072164948454,Java_medium_results.csv
135,203,5,medium,medium,268.0,0.9209621993127148,Java_medium_results.csv
135,169,5,medium,medium,287.0,0.986254295532646,Java_medium_results.csv
135,202,5,medium,medium,277.0,0.9518900343642612,Java_medium_results.csv
135,210,5,medium,medium,278.0,0.9553264604810996,Java_medium_results.csv
142,143,5,medium,medium,318.0,0.913793103448276,Java_medium_results.csv
135,151,5,medium,medium,540.0,0.8517350157728707,Java_medium_results.csv
135,215,5,medium,medium,278.0,0.9553264604810996,Java_medium_results.csv
135,207,5,medium,medium,282.0,0.9690721649484536,Java_medium_results.csv
142,147,5,medium,medium,316.0,0.9080459770114944,Java_medium_results.csv
135,206,5,medium,medium,352.0,0.9386666666666666,Java_medium_results.csv
142,155,5,medium,medium,307.0,0.882183908045977,Java_medium_results.csv
142,145,5,medium,medium,333.0,0.956896551724138,Java_medium_results.csv
135,214,5,medium,medium,467.0,0.871268656716418,Java_medium_results.csv
142,158,5,medium,medium,321.0,0.9224137931034484,Java_medium_results.csv
142,166,5,medium,medium,333.0,0.956896551724138,Java_medium_results.csv
142,203,5,medium,medium,337.0,0.9683908045977012,Java_medium_results.csv
142,171,5,medium,medium,311.0,0.8936781609195402,Java_medium_results.csv
142,192,5,medium,medium,317.0,0.9109195402298852,Java_medium_results.csv
142,168,5,medium,medium,325.0,0.9339080459770116,Java_medium_results.csv
142,169,5,medium,medium,318.0,0.913793103448276,Java_medium_results.csv
142,210,5,medium,medium,312.0,0.896551724137931,Java_medium_results.csv
142,202,5,medium,medium,321.0,0.9224137931034484,Java_medium_results.csv
143,145,5,medium,medium,238.0,0.9407114624505928,Java_medium_results.csv
143,147,5,medium,medium,163.0,0.9209039548022598,Java_medium_results.csv
143,155,5,medium,medium,145.0,0.8529411764705882,Java_medium_results.csv
142,215,5,medium,medium,297.0,0.853448275862069,Java_medium_results.csv
143,158,5,medium,medium,272.0,0.951048951048951,Java_medium_results.csv
142,207,5,medium,medium,297.0,0.853448275862069,Java_medium_results.csv
143,166,5,medium,medium,294.0,0.9639344262295082,Java_medium_results.csv
143,171,5,medium,medium,136.0,0.8662420382165605,Java_medium_results.csv
143,151,5,medium,medium,608.0,0.9589905362776026,Java_medium_results.csv
142,151,5,medium,medium,598.0,0.943217665615142,Java_medium_results.csv
143,168,5,medium,medium,236.0,0.932806324110672,Java_medium_results.csv
143,203,5,medium,medium,86.0,0.9148936170212766,Java_medium_results.csv
143,192,5,medium,medium,141.0,0.9215686274509804,Java_medium_results.csv
143,169,5,medium,medium,259.0,0.8900343642611683,Java_medium_results.csv
142,206,5,medium,medium,356.0,0.9493333333333334,Java_medium_results.csv
143,202,5,medium,medium,169.0,0.8941798941798942,Java_medium_results.csv
143,210,5,medium,medium,106.0,0.8760330578512396,Java_medium_results.csv
143,207,5,medium,medium,229.0,0.8773946360153256,Java_medium_results.csv
143,215,5,medium,medium,174.0,0.9157894736842104,Java_medium_results.csv
143,206,5,medium,medium,334.0,0.8906666666666667,Java_medium_results.csv
145,147,5,medium,medium,198.0,0.782608695652174,Java_medium_results.csv
143,214,5,medium,medium,508.0,0.9477611940298508,Java_medium_results.csv
145,155,5,medium,medium,246.0,0.9723320158102768,Java_medium_results.csv
142,214,5,medium,medium,500.0,0.9328358208955224,Java_medium_results.csv
145,168,5,medium,medium,234.0,0.924901185770751,Java_medium_results.csv
145,158,5,medium,medium,253.0,0.8846153846153846,Java_medium_results.csv
145,171,5,medium,medium,235.0,0.9288537549407114,Java_medium_results.csv
145,203,5,medium,medium,232.0,0.91699604743083,Java_medium_results.csv
145,192,5,medium,medium,206.0,0.8142292490118577,Java_medium_results.csv
145,166,5,medium,medium,270.0,0.8852459016393442,Java_medium_results.csv
145,169,5,medium,medium,280.0,0.9621993127147768,Java_medium_results.csv
145,202,5,medium,medium,241.0,0.9525691699604744,Java_medium_results.csv
145,210,5,medium,medium,235.0,0.9288537549407114,Java_medium_results.csv
145,215,5,medium,medium,245.0,0.9683794466403162,Java_medium_results.csv
147,155,5,medium,medium,171.0,0.9661016949152542,Java_medium_results.csv
145,151,5,medium,medium,558.0,0.8801261829652997,Java_medium_results.csv
145,207,5,medium,medium,254.0,0.9731800766283524,Java_medium_results.csv
147,158,5,medium,medium,231.0,0.8076923076923077,Java_medium_results.csv
145,206,5,medium,medium,344.0,0.9173333333333332,Java_medium_results.csv
147,171,5,medium,medium,169.0,0.9548022598870056,Java_medium_results.csv
147,168,5,medium,medium,215.0,0.849802371541502,Java_medium_results.csv
147,203,5,medium,medium,161.0,0.9096045197740112,Java_medium_results.csv
147,166,5,medium,medium,275.0,0.9016393442622952,Java_medium_results.csv
147,169,5,medium,medium,277.0,0.9518900343642612,Java_medium_results.csv
147,192,5,medium,medium,149.0,0.8418079096045198,Java_medium_results.csv
147,202,5,medium,medium,185.0,0.9788359788359788,Java_medium_results.csv
147,151,5,medium,medium,565.0,0.8911671924290221,Java_medium_results.csv
147,210,5,medium,medium,165.0,0.9322033898305084,Java_medium_results.csv
145,214,5,medium,medium,456.0,0.8507462686567164,Java_medium_results.csv
147,215,5,medium,medium,184.0,0.968421052631579,Java_medium_results.csv
147,207,5,medium,medium,244.0,0.9348659003831418,Java_medium_results.csv
147,206,5,medium,medium,346.0,0.9226666666666666,Java_medium_results.csv
147,214,5,medium,medium,467.0,0.871268656716418,Java_medium_results.csv
151,155,5,medium,medium,606.0,0.9558359621451104,Java_medium_results.csv
151,171,5,medium,medium,609.0,0.9605678233438486,Java_medium_results.csv
151,192,5,medium,medium,578.0,0.9116719242902208,Java_medium_results.csv
151,203,5,medium,medium,605.0,0.9542586750788644,Java_medium_results.csv
151,168,5,medium,medium,564.0,0.889589905362776,Java_medium_results.csv
151,166,5,medium,medium,573.0,0.9037854889589906,Java_medium_results.csv
151,158,5,medium,medium,553.0,0.8722397476340694,Java_medium_results.csv
151,169,5,medium,medium,597.0,0.941640378548896,Java_medium_results.csv
151,202,5,medium,medium,605.0,0.9542586750788644,Java_medium_results.csv
151,210,5,medium,medium,602.0,0.9495268138801262,Java_medium_results.csv
155,158,5,medium,medium,272.0,0.951048951048951,Java_medium_results.csv
155,168,5,medium,medium,238.0,0.9407114624505928,Java_medium_results.csv
155,166,5,medium,medium,294.0,0.9639344262295082,Java_medium_results.csv
155,171,5,medium,medium,161.0,0.9470588235294116,Java_medium_results.csv
155,203,5,medium,medium,163.0,0.9588235294117649,Java_medium_results.csv
155,169,5,medium,medium,256.0,0.8797250859106529,Java_medium_results.csv
155,192,5,medium,medium,163.0,0.9588235294117649,Java_medium_results.csv
155,202,5,medium,medium,174.0,0.9206349206349206,Java_medium_results.csv
151,207,5,medium,medium,595.0,0.9384858044164038,Java_medium_results.csv
151,215,5,medium,medium,598.0,0.943217665615142,Java_medium_results.csv
155,210,5,medium,medium,151.0,0.888235294117647,Java_medium_results.csv
155,207,5,medium,medium,220.0,0.842911877394636,Java_medium_results.csv
155,215,5,medium,medium,174.0,0.9157894736842104,Java_medium_results.csv
155,206,5,medium,medium,327.0,0.872,Java_medium_results.csv
151,206,5,medium,medium,602.0,0.9495268138801262,Java_medium_results.csv
158,168,5,medium,medium,261.0,0.9125874125874126,Java_medium_results.csv
158,171,5,medium,medium,270.0,0.944055944055944,Java_medium_results.csv
155,214,5,medium,medium,508.0,0.9477611940298508,Java_medium_results.csv
158,192,5,medium,medium,243.0,0.8496503496503497,Java_medium_results.csv
158,203,5,medium,medium,264.0,0.9230769230769232,Java_medium_results.csv
158,166,5,medium,medium,291.0,0.9540983606557376,Java_medium_results.csv
158,169,5,medium,medium,283.0,0.972508591065292,Java_medium_results.csv
158,202,5,medium,medium,273.0,0.9545454545454546,Java_medium_results.csv
158,210,5,medium,medium,263.0,0.9195804195804196,Java_medium_results.csv
158,215,5,medium,medium,259.0,0.9055944055944056,Java_medium_results.csv
158,207,5,medium,medium,255.0,0.8916083916083916,Java_medium_results.csv
166,171,5,medium,medium,295.0,0.9672131147540984,Java_medium_results.csv
166,203,5,medium,medium,286.0,0.9377049180327868,Java_medium_results.csv
158,206,5,medium,medium,347.0,0.9253333333333332,Java_medium_results.csv
166,168,5,medium,medium,277.0,0.9081967213114754,Java_medium_results.csv
166,192,5,medium,medium,277.0,0.9081967213114754,Java_medium_results.csv
166,169,5,medium,medium,294.0,0.9639344262295082,Java_medium_results.csv
166,202,5,medium,medium,290.0,0.9508196721311476,Java_medium_results.csv
151,214,5,medium,medium,584.0,0.9211356466876972,Java_medium_results.csv
166,210,5,medium,medium,289.0,0.9475409836065574,Java_medium_results.csv
158,214,5,medium,medium,478.0,0.8917910447761194,Java_medium_results.csv
168,171,5,medium,medium,240.0,0.9486166007905138,Java_medium_results.csv
166,215,5,medium,medium,292.0,0.9573770491803278,Java_medium_results.csv
166,207,5,medium,medium,294.0,0.9639344262295082,Java_medium_results.csv
168,203,5,medium,medium,231.0,0.9130434782608696,Java_medium_results.csv
168,192,5,medium,medium,218.0,0.8616600790513834,Java_medium_results.csv
168,169,5,medium,medium,276.0,0.9484536082474226,Java_medium_results.csv
166,206,5,medium,medium,348.0,0.928,Java_medium_results.csv
168,202,5,medium,medium,243.0,0.9604743083003952,Java_medium_results.csv
168,210,5,medium,medium,234.0,0.924901185770751,Java_medium_results.csv
168,207,5,medium,medium,249.0,0.9540229885057472,Java_medium_results.csv
168,215,5,medium,medium,241.0,0.9525691699604744,Java_medium_results.csv
169,171,5,medium,medium,262.0,0.9003436426116839,Java_medium_results.csv
169,203,5,medium,medium,276.0,0.9484536082474226,Java_medium_results.csv
169,192,5,medium,medium,270.0,0.9278350515463918,Java_medium_results.csv
168,206,5,medium,medium,343.0,0.9146666666666666,Java_medium_results.csv
166,214,5,medium,medium,491.0,0.9160447761194028,Java_medium_results.csv
169,202,5,medium,medium,258.0,0.8865979381443299,Java_medium_results.csv
169,210,5,medium,medium,264.0,0.9072164948453608,Java_medium_results.csv
171,192,5,medium,medium,151.0,0.961783439490446,Java_medium_results.csv
171,202,5,medium,medium,168.0,0.8888888888888888,Java_medium_results.csv
171,203,5,medium,medium,149.0,0.9490445859872612,Java_medium_results.csv
169,215,5,medium,medium,269.0,0.9243986254295532,Java_medium_results.csv
168,214,5,medium,medium,468.0,0.8731343283582089,Java_medium_results.csv
171,210,5,medium,medium,133.0,0.8471337579617835,Java_medium_results.csv
169,207,5,medium,medium,268.0,0.9209621993127148,Java_medium_results.csv
171,207,5,medium,medium,226.0,0.8659003831417624,Java_medium_results.csv
169,206,5,medium,medium,328.0,0.8746666666666667,Java_medium_results.csv
171,215,5,medium,medium,187.0,0.9842105263157894,Java_medium_results.csv
192,203,5,medium,medium,136.0,0.8888888888888888,Java_medium_results.csv
171,206,5,medium,medium,332.0,0.8853333333333333,Java_medium_results.csv
192,210,5,medium,medium,143.0,0.934640522875817,Java_medium_results.csv
192,202,5,medium,medium,179.0,0.9470899470899472,Java_medium_results.csv
192,207,5,medium,medium,241.0,0.9233716475095786,Java_medium_results.csv
192,215,5,medium,medium,180.0,0.9473684210526316,Java_medium_results.csv
202,203,5,medium,medium,180.0,0.9523809523809524,Java_medium_results.csv
171,214,5,medium,medium,510.0,0.9514925373134328,Java_medium_results.csv
192,206,5,medium,medium,340.0,0.9066666666666666,Java_medium_results.csv
169,214,5,medium,medium,504.0,0.9402985074626866,Java_medium_results.csv
202,210,5,medium,medium,165.0,0.873015873015873,Java_medium_results.csv
203,210,5,medium,medium,113.0,0.9338842975206612,Java_medium_results.csv
203,207,5,medium,medium,251.0,0.9616858237547892,Java_medium_results.csv
203,206,5,medium,medium,354.0,0.944,Java_medium_results.csv
203,215,5,medium,medium,178.0,0.936842105263158,Java_medium_results.csv
202,207,5,medium,medium,243.0,0.9310344827586208,Java_medium_results.csv
202,215,5,medium,medium,186.0,0.9789473684210528,Java_medium_results.csv
192,214,5,medium,medium,452.0,0.8432835820895522,Java_medium_results.csv
202,206,5,medium,medium,321.0,0.856,Java_medium_results.csv
203,214,5,medium,medium,509.0,0.9496268656716418,Java_medium_results.csv
207,210,5,medium,medium,227.0,0.8697318007662835,Java_medium_results.csv
206,210,5,medium,medium,333.0,0.888,Java_medium_results.csv
202,214,5,medium,medium,508.0,0.9477611940298508,Java_medium_results.csv
207,215,5,medium,medium,227.0,0.8697318007662835,Java_medium_results.csv
210,215,5,medium,medium,181.0,0.9526315789473684,Java_medium_results.csv
206,215,5,medium,medium,346.0,0.9226666666666666,Java_medium_results.csv
206,207,5,medium,medium,345.0,0.92,Java_medium_results.csv
210,214,5,medium,medium,515.0,0.960820895522388,Java_medium_results.csv
207,214,5,medium,medium,502.0,0.9365671641791044,Java_medium_results.csv
214,215,5,medium,medium,505.0,0.9421641791044776,Java_medium_results.csv
206,214,5,medium,medium,493.0,0.9197761194029852,Java_medium_results.csv
3,5,5,none,none,149.0,0.9030303030303032,Java_none_results.csv
3,196,5,none,none,565.0,0.9323432343234324,Java_none_results.csv
3,96,5,none,none,195.0,0.874439461883408,Java_none_results.csv
5,93,5,none,none,148.0,0.896969696969697,Java_none_results.csv
3,181,5,none,none,139.0,0.9788732394366196,Java_none_results.csv
3,30,5,none,none,137.0,0.9383561643835616,Java_none_results.csv
3,110,5,none,none,121.0,0.9029850746268656,Java_none_results.csv
5,110,5,none,none,124.0,0.7515151515151515,Java_none_results.csv
3,93,5,none,none,120.0,0.8955223880597015,Java_none_results.csv
5,36,5,none,none,141.0,0.8545454545454545,Java_none_results.csv
3,163,5,none,none,143.0,0.89937106918239,Java_none_results.csv
5,96,5,none,none,212.0,0.9506726457399104,Java_none_results.csv
3,12,5,none,none,125.0,0.8928571428571429,Java_none_results.csv
5,30,5,none,none,144.0,0.8727272727272727,Java_none_results.csv
5,12,5,none,none,153.0,0.9272727272727272,Java_none_results.csv
5,28,5,none,none,122.0,0.7393939393939394,Java_none_results.csv
3,189,5,none,none,162.0,0.905027932960894,Java_none_results.csv
3,28,5,none,none,119.0,0.8880597014925373,Java_none_results.csv
3,204,5,none,none,118.0,0.8805970149253731,Java_none_results.csv
5,154,5,none,none,315.0,0.8948863636363636,Java_none_results.csv
3,154,5,none,none,291.0,0.8267045454545454,Java_none_results.csv
3,36,5,none,none,127.0,0.9477611940298508,Java_none_results.csv
3,211,5,none,none,192.0,0.9056603773584906,Java_none_results.csv
3,201,5,none,none,122.0,0.9104477611940298,Java_none_results.csv
5,204,5,none,none,156.0,0.9454545454545454,Java_none_results.csv
5,201,5,none,none,149.0,0.9030303030303032,Java_none_results.csv
12,28,5,none,none,126.0,0.9,Java_none_results.csv
5,181,5,none,none,133.0,0.806060606060606,Java_none_results.csv
5,163,5,none,none,154.0,0.9333333333333332,Java_none_results.csv
5,189,5,none,none,167.0,0.9329608938547486,Java_none_results.csv
12,30,5,none,none,144.0,0.9863013698630136,Java_none_results.csv
12,93,5,none,none,121.0,0.8642857142857143,Java_none_results.csv
12,36,5,none,none,129.0,0.9214285714285714,Java_none_results.csv
5,211,5,none,none,180.0,0.8490566037735849,Java_none_results.csv
12,110,5,none,none,130.0,0.9285714285714286,Java_none_results.csv
12,163,5,none,none,141.0,0.8867924528301887,Java_none_results.csv
12,181,5,none,none,137.0,0.9647887323943662,Java_none_results.csv
12,96,5,none,none,192.0,0.8609865470852018,Java_none_results.csv
12,204,5,none,none,124.0,0.8857142857142857,Java_none_results.csv
12,201,5,none,none,128.0,0.9142857142857144,Java_none_results.csv
12,189,5,none,none,159.0,0.888268156424581,Java_none_results.csv
28,93,5,none,none,103.0,0.911504424778761,Java_none_results.csv
28,30,5,none,none,133.0,0.910958904109589,Java_none_results.csv
28,36,5,none,none,101.0,0.8347107438016529,Java_none_results.csv
12,154,5,none,none,307.0,0.8721590909090909,Java_none_results.csv
12,211,5,none,none,192.0,0.9056603773584906,Java_none_results.csv
28,110,5,none,none,87.0,0.7073170731707317,Java_none_results.csv
28,96,5,none,none,214.0,0.9596412556053812,Java_none_results.csv
5,196,5,none,none,578.0,0.9537953795379538,Java_none_results.csv
28,163,5,none,none,142.0,0.8930817610062893,Java_none_results.csv
28,204,5,none,none,104.0,0.9203539823008848,Java_none_results.csv
28,181,5,none,none,114.0,0.8028169014084507,Java_none_results.csv
28,201,5,none,none,98.0,0.8672566371681416,Java_none_results.csv
28,189,5,none,none,168.0,0.9385474860335196,Java_none_results.csv
28,154,5,none,none,323.0,0.9176136363636364,Java_none_results.csv
30,93,5,none,none,135.0,0.9246575342465754,Java_none_results.csv
12,196,5,none,none,555.0,0.915841584158416,Java_none_results.csv
30,36,5,none,none,141.0,0.9657534246575342,Java_none_results.csv
28,211,5,none,none,159.0,0.75,Java_none_results.csv
30,110,5,none,none,132.0,0.9041095890410958,Java_none_results.csv
30,96,5,none,none,209.0,0.937219730941704,Java_none_results.csv
30,163,5,none,none,144.0,0.9056603773584906,Java_none_results.csv
