exp_a,exp_b,expertise_a,expertise_b,render_a,render_b,code_a,code_b,score,source_file
14,42,Intermediate,Intermediate,r2,r2,c3,c3,0.6518987341772152,Intermediate_r2_result.csv
14,51,Intermediate,Intermediate,r2,r2,c3,c3,0.689873417721519,Intermediate_r2_result.csv
15,18,Intermediate,Intermediate,r2,r2,c2,c2,0.6086956521739131,Intermediate_r2_result.csv
15,21,Intermediate,Intermediate,r2,r2,c2,c2,0.5973154362416108,Intermediate_r2_result.csv
15,22,Intermediate,Intermediate,r2,r2,c2,c2,0.6183206106870229,Intermediate_r2_result.csv
15,32,Intermediate,Intermediate,r2,r2,c2,c2,0.7,Intermediate_r2_result.csv
15,35,Intermediate,Intermediate,r2,r2,c2,c2,0.6106870229007634,Intermediate_r2_result.csv
15,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6056338028169014,Intermediate_r2_result.csv
15,53,Intermediate,Intermediate,r2,r2,c2,c2,0.6375838926174496,Intermediate_r2_result.csv
17,31,Intermediate,Intermediate,r2,r2,c3,c3,0.5704225352112676,Intermediate_r2_result.csv
17,42,Intermediate,Intermediate,r2,r2,c3,c3,0.6403508771929824,Intermediate_r2_result.csv
17,51,Intermediate,Intermediate,r2,r2,c3,c3,0.6532258064516129,Intermediate_r2_result.csv
18,21,Intermediate,Intermediate,r2,r2,c2,c2,0.5033557046979866,Intermediate_r2_result.csv
18,22,Intermediate,Intermediate,r2,r2,c2,c2,0.6304347826086957,Intermediate_r2_result.csv
18,32,Intermediate,Intermediate,r2,r2,c2,c2,0.6884057971014492,Intermediate_r2_result.csv
18,35,Intermediate,Intermediate,r2,r2,c2,c2,0.5797101449275363,Intermediate_r2_result.csv
18,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6830985915492958,Intermediate_r2_result.csv
18,53,Intermediate,Intermediate,r2,r2,c2,c2,0.5838926174496645,Intermediate_r2_result.csv
19,20,Intermediate,Intermediate,r2,r2,c1,c1,0.6095890410958904,Intermediate_r2_result.csv
19,23,Intermediate,Intermediate,r2,r2,c1,c1,0.5821917808219178,Intermediate_r2_result.csv
19,34,Intermediate,Intermediate,r2,r2,c1,c1,0.5641025641025641,Intermediate_r2_result.csv
19,44,Intermediate,Intermediate,r2,r2,c1,c1,0.6666666666666666,Intermediate_r2_result.csv
20,23,Intermediate,Intermediate,r2,r2,c1,c1,0.6865671641791045,Intermediate_r2_result.csv
20,44,Intermediate,Intermediate,r2,r2,c1,c1,0.6258503401360545,Intermediate_r2_result.csv
21,22,Intermediate,Intermediate,r2,r2,c2,c2,0.6577181208053692,Intermediate_r2_result.csv
21,32,Intermediate,Intermediate,r2,r2,c2,c2,0.697986577181208,Intermediate_r2_result.csv
21,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6241610738255033,Intermediate_r2_result.csv
21,53,Intermediate,Intermediate,r2,r2,c2,c2,0.6778523489932886,Intermediate_r2_result.csv
22,32,Intermediate,Intermediate,r2,r2,c2,c2,0.6870229007633588,Intermediate_r2_result.csv
22,35,Intermediate,Intermediate,r2,r2,c2,c2,0.7709923664122137,Intermediate_r2_result.csv
22,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6901408450704225,Intermediate_r2_result.csv
23,34,Intermediate,Intermediate,r2,r2,c1,c1,0.5833333333333334,Intermediate_r2_result.csv
31,42,Intermediate,Intermediate,r2,r2,c3,c3,0.5070422535211268,Intermediate_r2_result.csv
31,51,Intermediate,Intermediate,r2,r2,c3,c3,0.6971830985915493,Intermediate_r2_result.csv
32,45,Intermediate,Intermediate,r2,r2,c2,c2,0.7253521126760564,Intermediate_r2_result.csv
32,53,Intermediate,Intermediate,r2,r2,c2,c2,0.7046979865771812,Intermediate_r2_result.csv
35,45,Intermediate,Intermediate,r2,r2,c2,c2,0.6408450704225352,Intermediate_r2_result.csv
42,51,Intermediate,Intermediate,r2,r2,c3,c3,0.6854838709677419,Intermediate_r2_result.csv
45,53,Intermediate,Intermediate,r2,r2,c2,c2,0.6442953020134228,Intermediate_r2_result.csv
10,12,Intermediate,Intermediate,r3,r3,c3,c3,0.6388888888888888,Intermediate_r3_result.csv
10,13,Intermediate,Intermediate,r3,r3,c3,c3,0.7638888888888888,Intermediate_r3_result.csv
10,18,Intermediate,Intermediate,r3,r3,c3,c3,0.6597222222222222,Intermediate_r3_result.csv
10,35,Intermediate,Intermediate,r3,r3,c3,c3,0.6319444444444444,Intermediate_r3_result.csv
10,53,Intermediate,Intermediate,r3,r3,c3,c3,0.6993464052287581,Intermediate_r3_result.csv
11,19,Intermediate,Intermediate,r3,r3,c2,c2,0.5925925925925926,Intermediate_r3_result.csv
11,20,Intermediate,Intermediate,r3,r3,c2,c2,0.5864661654135338,Intermediate_r3_result.csv
11,23,Intermediate,Intermediate,r3,r3,c2,c2,0.4812030075187969,Intermediate_r3_result.csv
11,31,Intermediate,Intermediate,r3,r3,c2,c2,0.5263157894736842,Intermediate_r3_result.csv
11,44,Intermediate,Intermediate,r3,r3,c2,c2,0.5766423357664233,Intermediate_r3_result.csv
11,51,Intermediate,Intermediate,r3,r3,c2,c2,0.556390977443609,Intermediate_r3_result.csv
12,13,Intermediate,Intermediate,r3,r3,c3,c3,0.7441860465116279,Intermediate_r3_result.csv
12,18,Intermediate,Intermediate,r3,r3,c3,c3,0.5757575757575758,Intermediate_r3_result.csv
12,32,Intermediate,Intermediate,r3,r3,c3,c3,0.6201550387596899,Intermediate_r3_result.csv
12,34,Intermediate,Intermediate,r3,r3,c3,c3,0.5970149253731343,Intermediate_r3_result.csv
12,35,Intermediate,Intermediate,r3,r3,c3,c3,0.5658914728682171,Intermediate_r3_result.csv
12,53,Intermediate,Intermediate,r3,r3,c3,c3,0.6535947712418301,Intermediate_r3_result.csv
13,18,Intermediate,Intermediate,r3,r3,c3,c3,0.7727272727272727,Intermediate_r3_result.csv
13,32,Intermediate,Intermediate,r3,r3,c3,c3,0.7672413793103449,Intermediate_r3_result.csv
13,34,Intermediate,Intermediate,r3,r3,c3,c3,0.7835820895522388,Intermediate_r3_result.csv
13,35,Intermediate,Intermediate,r3,r3,c3,c3,0.7798165137614679,Intermediate_r3_result.csv
13,53,Intermediate,Intermediate,r3,r3,c3,c3,0.7516339869281046,Intermediate_r3_result.csv
14,15,Intermediate,Intermediate,r3,r3,c1,c1,0.6976744186046512,Intermediate_r3_result.csv
14,17,Intermediate,Intermediate,r3,r3,c1,c1,0.5271317829457365,Intermediate_r3_result.csv
14,21,Intermediate,Intermediate,r3,r3,c1,c1,0.4108527131782946,Intermediate_r3_result.csv
14,22,Intermediate,Intermediate,r3,r3,c1,c1,0.7461538461538462,Intermediate_r3_result.csv
14,42,Intermediate,Intermediate,r3,r3,c1,c1,0.7829457364341085,Intermediate_r3_result.csv
14,45,Intermediate,Intermediate,r3,r3,c1,c1,0.4806201550387597,Intermediate_r3_result.csv
15,17,Intermediate,Intermediate,r3,r3,c1,c1,0.752,Intermediate_r3_result.csv
15,21,Intermediate,Intermediate,r3,r3,c1,c1,0.6850393700787402,Intermediate_r3_result.csv
15,22,Intermediate,Intermediate,r3,r3,c1,c1,0.676923076923077,Intermediate_r3_result.csv
15,42,Intermediate,Intermediate,r3,r3,c1,c1,0.616,Intermediate_r3_result.csv
15,45,Intermediate,Intermediate,r3,r3,c1,c1,0.68,Intermediate_r3_result.csv
17,21,Intermediate,Intermediate,r3,r3,c1,c1,0.5433070866141733,Intermediate_r3_result.csv
17,22,Intermediate,Intermediate,r3,r3,c1,c1,0.7230769230769231,Intermediate_r3_result.csv
17,42,Intermediate,Intermediate,r3,r3,c1,c1,0.7967479674796748,Intermediate_r3_result.csv
17,45,Intermediate,Intermediate,r3,r3,c1,c1,0.5853658536585366,Intermediate_r3_result.csv
18,32,Intermediate,Intermediate,r3,r3,c3,c3,0.5909090909090909,Intermediate_r3_result.csv
18,34,Intermediate,Intermediate,r3,r3,c3,c3,0.5895522388059702,Intermediate_r3_result.csv
18,35,Intermediate,Intermediate,r3,r3,c3,c3,0.5227272727272727,Intermediate_r3_result.csv
18,53,Intermediate,Intermediate,r3,r3,c3,c3,0.6013071895424836,Intermediate_r3_result.csv
19,20,Intermediate,Intermediate,r3,r3,c2,c2,0.5851851851851851,Intermediate_r3_result.csv
19,23,Intermediate,Intermediate,r3,r3,c2,c2,0.5185185185185185,Intermediate_r3_result.csv
19,31,Intermediate,Intermediate,r3,r3,c2,c2,0.6,Intermediate_r3_result.csv
19,44,Intermediate,Intermediate,r3,r3,c2,c2,0.5474452554744526,Intermediate_r3_result.csv
19,51,Intermediate,Intermediate,r3,r3,c2,c2,0.6222222222222222,Intermediate_r3_result.csv
20,23,Intermediate,Intermediate,r3,r3,c2,c2,0.472,Intermediate_r3_result.csv
20,51,Intermediate,Intermediate,r3,r3,c2,c2,0.648,Intermediate_r3_result.csv
21,22,Intermediate,Intermediate,r3,r3,c1,c1,0.7692307692307693,Intermediate_r3_result.csv
21,42,Intermediate,Intermediate,r3,r3,c1,c1,0.7637795275590551,Intermediate_r3_result.csv
21,45,Intermediate,Intermediate,r3,r3,c1,c1,0.5354330708661418,Intermediate_r3_result.csv
22,42,Intermediate,Intermediate,r3,r3,c1,c1,0.6923076923076923,Intermediate_r3_result.csv
23,31,Intermediate,Intermediate,r3,r3,c2,c2,0.4876033057851239,Intermediate_r3_result.csv
23,44,Intermediate,Intermediate,r3,r3,c2,c2,0.4890510948905109,Intermediate_r3_result.csv
23,51,Intermediate,Intermediate,r3,r3,c2,c2,0.5677966101694916,Intermediate_r3_result.csv
31,44,Intermediate,Intermediate,r3,r3,c2,c2,0.5912408759124088,Intermediate_r3_result.csv
31,51,Intermediate,Intermediate,r3,r3,c2,c2,0.6033057851239669,Intermediate_r3_result.csv
32,34,Intermediate,Intermediate,r3,r3,c3,c3,0.6567164179104478,Intermediate_r3_result.csv
32,35,Intermediate,Intermediate,r3,r3,c3,c3,0.5948275862068966,Intermediate_r3_result.csv
34,35,Intermediate,Intermediate,r3,r3,c3,c3,0.5298507462686567,Intermediate_r3_result.csv
34,53,Intermediate,Intermediate,r3,r3,c3,c3,0.5555555555555556,Intermediate_r3_result.csv
35,53,Intermediate,Intermediate,r3,r3,c3,c3,0.6274509803921569,Intermediate_r3_result.csv
42,45,Intermediate,Intermediate,r3,r3,c1,c1,0.7520661157024794,Intermediate_r3_result.csv
44,51,Intermediate,Intermediate,r3,r3,c2,c2,0.6642335766423357,Intermediate_r3_result.csv
