exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
19,72,vehicle,medium,medium,278.0,0.8501529051987767
19,105,vehicle,medium,medium,140.0,0.8433734939759037
19,84,vehicle,medium,medium,210.0,0.8366533864541833
19,73,vehicle,medium,medium,287.0,0.8516320474777448
19,81,vehicle,medium,medium,261.0,0.8446601941747572
19,91,vehicle,medium,medium,182.0,0.8125
18,207,vehicle,medium,medium,298.0,0.9057750759878419
19,143,vehicle,medium,medium,123.0,0.8978102189781022
19,75,vehicle,medium,medium,249.0,0.8892857142857142
19,89,vehicle,medium,medium,357.0,0.854066985645933
18,151,vehicle,medium,medium,569.0,0.8974763406940063
19,83,vehicle,medium,medium,258.0,0.8242811501597445
19,97,vehicle,medium,medium,229.0,0.8178571428571428
19,147,vehicle,medium,medium,150.0,0.847457627118644
19,133,vehicle,medium,medium,217.0,0.8127340823970037
19,142,vehicle,medium,medium,189.0,0.8475336322869955
19,117,vehicle,medium,medium,194.0,0.7983539094650206
19,155,vehicle,medium,medium,166.0,0.8217821782178217
19,190,vehicle,medium,medium,112.0,0.8175182481751825
19,115,vehicle,medium,medium,254.0,0.8850174216027874
19,135,vehicle,medium,medium,261.0,0.8969072164948454
19,192,vehicle,medium,medium,142.0,0.9281045751633987
19,145,vehicle,medium,medium,206.0,0.8142292490118577
19,203,vehicle,medium,medium,122.0,0.8905109489051095
19,169,vehicle,medium,medium,127.0,0.79375
18,202,vehicle,medium,medium,514.0,0.8831615120274914
19,158,vehicle,medium,medium,241.0,0.8426573426573427
19,168,vehicle,medium,medium,216.0,0.8537549407114624
18,214,vehicle,medium,medium,494.0,0.9216417910447762
19,171,vehicle,medium,medium,249.0,0.8829787234042553
19,191,vehicle,medium,medium,199.0,0.805668016194332
19,210,vehicle,medium,medium,119.0,0.8623188405797102
19,197,vehicle,medium,medium,220.0,0.8695652173913043
19,206,vehicle,medium,medium,242.0,0.9063670411985019
19,166,vehicle,medium,medium,272.0,0.8918032786885246
19,215,vehicle,medium,medium,224.0,0.8682170542635659
20,51,vehicle,medium,medium,214.0,0.8629032258064516
20,42,vehicle,medium,medium,219.0,0.8830645161290323
19,207,vehicle,medium,medium,268.0,0.8145896656534954
20,53,vehicle,medium,medium,223.0,0.8991935483870968
19,151,vehicle,medium,medium,572.0,0.9022082018927445
20,66,vehicle,medium,medium,224.0,0.9032258064516129
20,40,vehicle,medium,medium,214.0,0.8629032258064516
20,54,vehicle,medium,medium,200.0,0.8064516129032258
20,33,vehicle,medium,medium,236.0,0.921875
19,214,vehicle,medium,medium,491.0,0.9160447761194029
20,24,vehicle,medium,medium,223.0,0.8991935483870968
