exp_a,exp_b,stimulus,expertise_a,expertise_b,score
29,203,vehicle,low,medium,0.8917505962427492
29,171,vehicle,low,medium,0.8465309952419238
29,91,vehicle,low,medium,0.8378494857561997
29,190,vehicle,low,medium,0.7988200570423934
29,117,vehicle,low,medium,0.8203027841069808
29,210,vehicle,low,medium,0.8300455201657857
29,155,vehicle,low,medium,0.8156767802493734
29,206,vehicle,low,medium,0.8462424924031546
29,151,vehicle,low,medium,0.8561360698574151
29,142,vehicle,low,medium,0.7949496482041236
29,215,vehicle,low,medium,0.8131675345143797
29,207,vehicle,low,medium,0.8605693265566136
29,83,vehicle,low,medium,0.8057071012575859
31,19,vehicle,low,medium,0.8363568341230546
29,145,vehicle,low,medium,0.8042057500753663
31,6,vehicle,low,medium,0.825727225541726
29,202,vehicle,low,medium,0.8855853751285503
29,214,vehicle,low,medium,0.8639486082160825
31,24,vehicle,low,medium,0.7785396925720202
29,191,vehicle,low,medium,0.8196516501694762
31,40,vehicle,low,medium,0.8069775258646962
29,197,vehicle,low,medium,0.8813019238371327
31,53,vehicle,low,medium,0.8157191689395675
31,54,vehicle,low,medium,0.7834931571802689
31,33,vehicle,low,medium,0.8102887201792315
31,25,vehicle,low,medium,0.7355144938355951
31,66,vehicle,low,medium,0.8604102624117366
31,42,vehicle,low,medium,0.852437151319452
31,50,vehicle,low,medium,0.7996501982534311
31,51,vehicle,low,medium,0.8011184923545779
31,57,vehicle,low,medium,0.8041554222936809
31,4,vehicle,low,medium,0.774309817589114
31,70,vehicle,low,medium,0.7722026832113043
31,61,vehicle,low,medium,0.7598364504172983
31,88,vehicle,low,medium,0.8096716092761125
31,55,vehicle,low,medium,0.7895443644580857
31,62,vehicle,low,medium,0.8487618390602444
31,18,vehicle,low,medium,0.7943979364259632
31,75,vehicle,low,medium,0.8334600443919172
31,72,vehicle,low,medium,0.7756526243858419
31,73,vehicle,low,medium,0.8217168950240991
31,108,vehicle,low,medium,0.8465253032347464
31,91,vehicle,low,medium,0.7333018082602721
31,105,vehicle,low,medium,0.7865041322717385
31,20,vehicle,low,medium,0.7546887876541586
31,58,vehicle,low,medium,0.7476875532403802
31,97,vehicle,low,medium,0.7352577129291203
31,32,vehicle,low,medium,0.7248186636091979
31,143,vehicle,low,medium,0.7275396678665285
31,17,vehicle,low,medium,0.7623258731951501
31,147,vehicle,low,medium,0.7724635474781401
31,117,vehicle,low,medium,0.7316688923161104
31,142,vehicle,low,medium,0.7470675874863784
31,83,vehicle,low,medium,0.7809528122338757
31,135,vehicle,low,medium,0.7868848148258384
31,155,vehicle,low,medium,0.7630997839459472
31,89,vehicle,low,medium,0.7902243044771322
31,190,vehicle,low,medium,0.7401520053654383
31,158,vehicle,low,medium,0.7699573957823668
31,168,vehicle,low,medium,0.8026542012036229
31,203,vehicle,low,medium,0.9155131549750558
31,133,vehicle,low,medium,0.7404162093789307
31,115,vehicle,low,medium,0.7831778833162545
