exp_a,exp_b,stimulus,expertise_a,expertise_b,score
61,204,vehicle,medium,none,0.9459926228571016
61,201,vehicle,medium,none,0.7715370573956585
61,110,vehicle,medium,none,0.7261703747733377
61,181,vehicle,medium,none,0.7709669116492269
61,189,vehicle,medium,none,0.7644547824034186
61,163,vehicle,medium,none,0.7887534002910125
61,216,vehicle,medium,none,0.8076705003435971
58,154,vehicle,medium,none,0.8493663910992995
61,106,vehicle,medium,none,0.7807518627422673
62,93,vehicle,medium,none,0.8699123532667448
62,3,vehicle,medium,none,0.8330212978059566
62,5,vehicle,medium,none,0.7785588885977219
62,28,vehicle,medium,none,0.7874468904063858
62,36,vehicle,medium,none,0.7956306642052186
62,30,vehicle,medium,none,0.7689451656900498
62,106,vehicle,medium,none,0.8524585471015835
62,110,vehicle,medium,none,0.784324554331899
61,116,vehicle,medium,none,0.760725320099035
61,59,vehicle,medium,none,0.821819848857598
61,211,vehicle,medium,none,0.7056128283366567
62,204,vehicle,medium,none,0.8987683569091222
61,141,vehicle,medium,none,0.7580528981467444
62,163,vehicle,medium,none,0.8141199408321104
62,12,vehicle,medium,none,0.8793965048686555
61,96,vehicle,medium,none,0.775760633098356
62,116,vehicle,medium,none,0.8253467999887475
62,201,vehicle,medium,none,0.8256567607304284
62,59,vehicle,medium,none,0.8613727420916583
62,96,vehicle,medium,none,0.8390279613654992
62,181,vehicle,medium,none,0.7994292928475216
61,12,vehicle,medium,none,0.7968980968621863
66,5,vehicle,medium,none,0.8238633616962894
62,216,vehicle,medium,none,0.8610988159984774
62,189,vehicle,medium,none,0.7964165225097559
66,30,vehicle,medium,none,0.8032620658262217
66,93,vehicle,medium,none,0.834160402318355
66,3,vehicle,medium,none,0.8434392059285446
66,28,vehicle,medium,none,0.8319115517272319
62,141,vehicle,medium,none,0.8444634390356915
66,36,vehicle,medium,none,0.8382665587856406
62,211,vehicle,medium,none,0.8234381691264923
66,110,vehicle,medium,none,0.8079584717151143
66,116,vehicle,medium,none,0.8732076989636164
66,204,vehicle,medium,none,0.912691412333406
66,106,vehicle,medium,none,0.8436923264496414
