exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
80,71,rectangle,high,low,0.9792902451886484,0.7744613011882528,0.9724074376107504,0.9070913821281978,0.7647058823529411
80,60,rectangle,high,low,0.9861751091535885,0.6847061725417589,0.9817422198738718,0.9360991399142338,0.6787096774193548
69,186,rectangle,high,low,0.9930069465772062,0.7390333205022745,0.9904389169231234,0.92838902387425,0.6566964285714285
80,74,rectangle,high,low,0.9836269572812798,0.6961009790269226,0.979769382455139,0.918287727263014,0.6742424242424243
80,67,rectangle,high,low,0.9846949184716857,0.5951303217004915,0.9812873401007499,0.9020714435052002,0.8064516129032259
69,200,rectangle,high,low,0.9901904442988603,0.7213431243305326,0.9865773483903703,0.8952416840010935,0.633739837398374
80,41,rectangle,high,low,0.9909393365661262,0.618134830390721,0.9880628921652023,0.9285346910845825,0.7083333333333334
80,63,rectangle,high,low,0.987654298704553,0.6573938876928069,0.9821988105838374,0.9294875026670298,0.6964285714285714
80,94,rectangle,high,low,0.9872558179039663,0.7229003539547856,0.9805621926564264,0.8789506319124081,0.7
69,182,rectangle,high,low,0.992748209541188,0.6933627151323382,0.9900951442765674,0.9275441541425967,0.6512474012474013
80,101,rectangle,high,low,0.9844603312598319,0.7649699491342774,0.979414529520121,0.8932919569241269,0.78125
80,78,rectangle,high,low,0.9893130619823605,0.6668259164482319,0.9837921247091208,0.9326754916865332,0.7083333333333334
80,99,rectangle,high,low,0.9865694503400042,0.6578160683200533,0.9828579693560968,0.930265027926874,0.7
69,208,rectangle,high,low,0.9933887977252184,0.7136772574656987,0.991713202678898,0.9145622244720963,0.6521739130434783
80,79,rectangle,high,low,0.9900816369751095,0.609229406168329,0.9883885634804336,0.9078906718727036,0.7391304347826088
80,124,rectangle,high,low,0.9889643532582547,0.6573166685682053,0.9838743602507315,0.87565777293961,0.7801932367149759
80,140,rectangle,high,low,0.9865379440912008,0.7149799380703181,0.9808874853215579,0.915737130365276,0.7435897435897436
