exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
35,75,vehicle,low,medium,249.0,0.8892857142857142
35,84,vehicle,low,medium,230.0,0.8679245283018868
35,81,vehicle,low,medium,272.0,0.8802588996763754
35,91,vehicle,low,medium,224.0,0.8452830188679246
35,72,vehicle,low,medium,264.0,0.8073394495412844
35,83,vehicle,low,medium,287.0,0.9169329073482428
35,143,vehicle,low,medium,218.0,0.8226415094339623
35,147,vehicle,low,medium,225.0,0.8490566037735849
35,117,vehicle,low,medium,222.0,0.8377358490566038
35,105,vehicle,low,medium,231.0,0.8716981132075472
35,115,vehicle,low,medium,262.0,0.9128919860627178
35,155,vehicle,low,medium,226.0,0.8528301886792453
35,169,vehicle,low,medium,210.0,0.7924528301886793
35,135,vehicle,low,medium,265.0,0.9106529209621993
35,190,vehicle,low,medium,216.0,0.8150943396226416
35,97,vehicle,low,medium,235.0,0.8392857142857143
35,203,vehicle,low,medium,239.0,0.9018867924528302
35,168,vehicle,low,medium,237.0,0.8943396226415095
35,166,vehicle,low,medium,282.0,0.9245901639344263
35,142,vehicle,low,medium,226.0,0.8528301886792453
35,73,vehicle,low,medium,297.0,0.8813056379821959
35,171,vehicle,low,medium,246.0,0.8723404255319149
35,191,vehicle,low,medium,228.0,0.8603773584905661
35,145,vehicle,low,medium,250.0,0.9433962264150944
35,133,vehicle,low,medium,245.0,0.9176029962546817
35,197,vehicle,low,medium,232.0,0.8754716981132076
35,192,vehicle,low,medium,217.0,0.8188679245283019
35,158,vehicle,low,medium,230.0,0.8041958041958042
35,210,vehicle,low,medium,221.0,0.8339622641509434
35,206,vehicle,low,medium,238.0,0.8913857677902621
35,207,vehicle,low,medium,298.0,0.9057750759878419
35,215,vehicle,low,medium,255.0,0.9622641509433962
37,4,vehicle,low,medium,238.0,0.9224806201550387
35,89,vehicle,low,medium,347.0,0.8301435406698564
37,42,vehicle,low,medium,227.0,0.8798449612403101
37,24,vehicle,low,medium,220.0,0.8527131782945736
37,40,vehicle,low,medium,238.0,0.9224806201550387
37,18,vehicle,low,medium,274.0,0.9072847682119205
37,19,vehicle,low,medium,215.0,0.8333333333333334
37,51,vehicle,low,medium,214.0,0.8294573643410853
37,6,vehicle,low,medium,223.0,0.8643410852713178
37,16,vehicle,low,medium,323.0,0.8455497382198953
37,32,vehicle,low,medium,232.0,0.8992248062015504
37,54,vehicle,low,medium,211.0,0.8178294573643411
37,33,vehicle,low,medium,246.0,0.9534883720930233
35,214,vehicle,low,medium,467.0,0.871268656716418
37,58,vehicle,low,medium,220.0,0.8527131782945736
35,202,vehicle,low,medium,500.0,0.8591065292096219
37,57,vehicle,low,medium,232.0,0.8992248062015504
37,70,vehicle,low,medium,210.0,0.813953488372093
37,66,vehicle,low,medium,235.0,0.9108527131782945
37,62,vehicle,low,medium,225.0,0.872093023255814
37,53,vehicle,low,medium,214.0,0.8294573643410853
37,20,vehicle,low,medium,243.0,0.9418604651162791
35,151,vehicle,low,medium,558.0,0.8801261829652997
37,88,vehicle,low,medium,224.0,0.8682170542635659
37,17,vehicle,low,medium,268.0,0.9337979094076655
