exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
80,25,vehicle,high,medium,264.0,0.9041095890410958
80,20,vehicle,high,medium,224.0,0.9032258064516129
80,33,vehicle,high,medium,226.0,0.8828125
80,40,vehicle,high,medium,153.0,0.8742857142857143
80,42,vehicle,high,medium,96.0,0.8571428571428571
80,51,vehicle,high,medium,84.0,0.9333333333333333
69,158,vehicle,high,medium,268.0,0.8481012658227848
80,54,vehicle,high,medium,131.0,0.903448275862069
69,207,vehicle,high,medium,298.0,0.9057750759878419
80,66,vehicle,high,medium,77.0,0.927710843373494
80,62,vehicle,high,medium,95.0,0.95
80,58,vehicle,high,medium,141.0,0.9096774193548387
80,57,vehicle,high,medium,172.0,0.91005291005291
80,70,vehicle,high,medium,110.0,0.8527131782945736
80,61,vehicle,high,medium,184.0,0.8803827751196173
69,117,vehicle,high,medium,269.0,0.8512658227848101
69,206,vehicle,high,medium,273.0,0.8639240506329114
80,88,vehicle,high,medium,102.0,0.9026548672566371
69,97,vehicle,high,medium,279.0,0.8829113924050633
80,75,vehicle,high,medium,254.0,0.9071428571428571
80,73,vehicle,high,medium,309.0,0.9169139465875371
80,84,vehicle,high,medium,227.0,0.9043824701195219
80,72,vehicle,high,medium,295.0,0.9021406727828746
69,202,vehicle,high,medium,488.0,0.8384879725085911
80,81,vehicle,high,medium,280.0,0.9061488673139159
69,73,vehicle,high,medium,289.0,0.857566765578635
80,55,vehicle,high,medium,346.0,0.9251336898395722
80,83,vehicle,high,medium,288.0,0.9201277955271565
80,108,vehicle,high,medium,80.0,0.9411764705882353
80,53,vehicle,high,medium,119.0,0.8947368421052632
80,97,vehicle,high,medium,251.0,0.8964285714285715
69,210,vehicle,high,medium,269.0,0.8512658227848101
80,147,vehicle,high,medium,156.0,0.8813559322033898
80,117,vehicle,high,medium,212.0,0.8724279835390947
80,115,vehicle,high,medium,260.0,0.9059233449477352
80,135,vehicle,high,medium,259.0,0.8900343642611683
80,133,vehicle,high,medium,244.0,0.9138576779026217
80,142,vehicle,high,medium,202.0,0.905829596412556
80,190,vehicle,high,medium,92.0,0.9583333333333334
80,169,vehicle,high,medium,139.0,0.86875
80,171,vehicle,high,medium,253.0,0.8971631205673759
80,145,vehicle,high,medium,224.0,0.8853754940711462
80,168,vehicle,high,medium,230.0,0.9090909090909091
80,158,vehicle,high,medium,259.0,0.9055944055944056
80,203,vehicle,high,medium,75.0,0.9036144578313253
80,151,vehicle,high,medium,591.0,0.9321766561514195
80,143,vehicle,high,medium,119.0,0.9015151515151515
80,105,vehicle,high,medium,150.0,0.9036144578313253
80,210,vehicle,high,medium,122.0,0.8840579710144928
80,197,vehicle,high,medium,231.0,0.9130434782608695
80,215,vehicle,high,medium,230.0,0.8914728682170543
80,50,vehicle,high,medium,291.0,0.8953846153846153
80,91,vehicle,high,medium,201.0,0.8973214285714286
80,207,vehicle,high,medium,304.0,0.9240121580547113
80,191,vehicle,high,medium,222.0,0.8987854251012146
80,202,vehicle,high,medium,545.0,0.936426116838488
80,206,vehicle,high,medium,243.0,0.9101123595505618
80,214,vehicle,high,medium,497.0,0.9272388059701493
80,155,vehicle,high,medium,174.0,0.8613861386138614
80,192,vehicle,high,medium,137.0,0.8954248366013072
69,166,vehicle,high,medium,293.0,0.9272151898734177
82,17,vehicle,high,medium,242.0,0.8432055749128919
82,40,vehicle,high,medium,221.0,0.884
82,24,vehicle,high,medium,227.0,0.908
82,16,vehicle,high,medium,303.0,0.7931937172774869
82,53,vehicle,high,medium,213.0,0.852
82,18,vehicle,high,medium,252.0,0.8344370860927153
82,32,vehicle,high,medium,211.0,0.844
80,166,vehicle,high,medium,276.0,0.9049180327868852
80,89,vehicle,high,medium,383.0,0.916267942583732
82,58,vehicle,high,medium,205.0,0.82
82,54,vehicle,high,medium,213.0,0.852
82,62,vehicle,high,medium,218.0,0.872
82,57,vehicle,high,medium,217.0,0.868
82,33,vehicle,high,medium,235.0,0.91796875
82,25,vehicle,high,medium,257.0,0.8801369863013698
82,61,vehicle,high,medium,200.0,0.8
82,66,vehicle,high,medium,229.0,0.916
82,51,vehicle,high,medium,211.0,0.844
82,55,vehicle,high,medium,303.0,0.8101604278074866
82,42,vehicle,high,medium,218.0,0.872
82,19,vehicle,high,medium,201.0,0.804
82,72,vehicle,high,medium,276.0,0.8440366972477065
82,75,vehicle,high,medium,247.0,0.8821428571428571
82,73,vehicle,high,medium,297.0,0.8813056379821959
82,81,vehicle,high,medium,256.0,0.8284789644012945
82,4,vehicle,high,medium,228.0,0.912
82,6,vehicle,high,medium,216.0,0.864
82,83,vehicle,high,medium,275.0,0.8785942492012779
82,105,vehicle,high,medium,215.0,0.86
82,70,vehicle,high,medium,219.0,0.876
82,97,vehicle,high,medium,242.0,0.8642857142857143
82,88,vehicle,high,medium,219.0,0.876
82,117,vehicle,high,medium,213.0,0.852
69,214,vehicle,high,medium,460.0,0.8582089552238806
82,91,vehicle,high,medium,203.0,0.812
82,133,vehicle,high,medium,237.0,0.8876404494382022
82,115,vehicle,high,medium,262.0,0.9128919860627178
82,108,vehicle,high,medium,219.0,0.876
82,20,vehicle,high,medium,220.0,0.88
82,135,vehicle,high,medium,261.0,0.8969072164948454
82,190,vehicle,high,medium,202.0,0.808
82,169,vehicle,high,medium,197.0,0.788
82,155,vehicle,high,medium,213.0,0.852
82,145,vehicle,high,medium,233.0,0.9209486166007905
82,203,vehicle,high,medium,228.0,0.912
82,168,vehicle,high,medium,231.0,0.9130434782608695
82,147,vehicle,high,medium,207.0,0.828
82,158,vehicle,high,medium,237.0,0.8286713286713286
82,171,vehicle,high,medium,248.0,0.8794326241134752
82,143,vehicle,high,medium,192.0,0.768
82,197,vehicle,high,medium,213.0,0.841897233201581
82,210,vehicle,high,medium,205.0,0.82
82,50,vehicle,high,medium,305.0,0.9384615384615385
82,206,vehicle,high,medium,236.0,0.8838951310861424
82,89,vehicle,high,medium,357.0,0.854066985645933
82,84,vehicle,high,medium,228.0,0.9083665338645418
82,166,vehicle,high,medium,274.0,0.898360655737705
82,207,vehicle,high,medium,277.0,0.8419452887537994
86,6,vehicle,high,medium,241.0,0.8310344827586207
82,192,vehicle,high,medium,202.0,0.808
86,4,vehicle,high,medium,234.0,0.8068965517241379
82,142,vehicle,high,medium,223.0,0.892
86,17,vehicle,high,medium,267.0,0.9206896551724137
86,20,vehicle,high,medium,250.0,0.8620689655172413
82,202,vehicle,high,medium,515.0,0.8848797250859106
86,40,vehicle,high,medium,253.0,0.8724137931034482
86,18,vehicle,high,medium,265.0,0.8774834437086093
82,191,vehicle,high,medium,217.0,0.868
86,53,vehicle,high,medium,256.0,0.8827586206896552
86,33,vehicle,high,medium,260.0,0.896551724137931
86,24,vehicle,high,medium,265.0,0.9137931034482759
86,25,vehicle,high,medium,276.0,0.9452054794520548
86,66,vehicle,high,medium,273.0,0.9413793103448276
86,54,vehicle,high,medium,241.0,0.8310344827586207
86,51,vehicle,high,medium,249.0,0.8586206896551725
86,42,vehicle,high,medium,250.0,0.8620689655172413
86,58,vehicle,high,medium,239.0,0.8241379310344827
86,19,vehicle,high,medium,247.0,0.8517241379310345
86,62,vehicle,high,medium,261.0,0.9
86,57,vehicle,high,medium,238.0,0.8206896551724138
86,32,vehicle,high,medium,246.0,0.8482758620689655
86,50,vehicle,high,medium,306.0,0.9415384615384615
82,215,vehicle,high,medium,237.0,0.9186046511627907
86,61,vehicle,high,medium,241.0,0.8310344827586207
86,55,vehicle,high,medium,307.0,0.820855614973262
82,214,vehicle,high,medium,468.0,0.8731343283582089
86,70,vehicle,high,medium,260.0,0.896551724137931
86,84,vehicle,high,medium,249.0,0.8586206896551725
86,91,vehicle,high,medium,242.0,0.8344827586206897
86,75,vehicle,high,medium,266.0,0.9172413793103448
