exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score,source_file
88,30,vehicle,medium,none,118.0,0.8740740740740741,Java_medium_Java_none_results.csv
84,96,vehicle,medium,none,228.0,0.9083665338645418,Java_medium_Java_none_results.csv
73,196,vehicle,medium,none,352.0,0.8866498740554156,Java_medium_Java_none_results.csv
75,196,vehicle,medium,none,351.0,0.8841309823677582,Java_medium_Java_none_results.csv
88,93,vehicle,medium,none,101.0,0.8938053097345132,Java_medium_Java_none_results.csv
88,110,vehicle,medium,none,107.0,0.8699186991869918,Java_medium_Java_none_results.csv
84,154,vehicle,medium,none,384.0,0.8930232558139535,Java_medium_Java_none_results.csv
84,110,vehicle,medium,none,207.0,0.8247011952191236,Java_medium_Java_none_results.csv
84,201,vehicle,medium,none,216.0,0.8605577689243028,Java_medium_Java_none_results.csv
88,106,vehicle,medium,none,164.0,0.841025641025641,Java_medium_Java_none_results.csv
88,59,vehicle,medium,none,250.0,0.8865248226950354,Java_medium_Java_none_results.csv
88,189,vehicle,medium,none,103.0,0.911504424778761,Java_medium_Java_none_results.csv
88,96,vehicle,medium,none,206.0,0.8373983739837398,Java_medium_Java_none_results.csv
88,12,vehicle,medium,none,338.0,0.8894736842105263,Java_medium_Java_none_results.csv
88,141,vehicle,medium,none,186.0,0.8230088495575221,Java_medium_Java_none_results.csv
88,204,vehicle,medium,none,105.0,0.9292035398230089,Java_medium_Java_none_results.csv
88,216,vehicle,medium,none,104.0,0.9203539823008848,Java_medium_Java_none_results.csv
88,181,vehicle,medium,none,131.0,0.9225352112676056,Java_medium_Java_none_results.csv
84,189,vehicle,medium,none,211.0,0.8406374501992032,Java_medium_Java_none_results.csv
88,211,vehicle,medium,none,186.0,0.8773584905660378,Java_medium_Java_none_results.csv
84,196,vehicle,medium,none,356.0,0.8967254408060453,Java_medium_Java_none_results.csv
88,201,vehicle,medium,none,100.0,0.8849557522123894,Java_medium_Java_none_results.csv
84,211,vehicle,medium,none,219.0,0.8725099601593626,Java_medium_Java_none_results.csv
88,116,vehicle,medium,none,187.0,0.8657407407407407,Java_medium_Java_none_results.csv
88,196,vehicle,medium,none,364.0,0.9168765743073048,Java_medium_Java_none_results.csv
88,163,vehicle,medium,none,157.0,0.8674033149171271,Java_medium_Java_none_results.csv
89,28,vehicle,medium,none,361.0,0.8636363636363636,Java_medium_Java_none_results.csv
89,36,vehicle,medium,none,383.0,0.916267942583732,Java_medium_Java_none_results.csv
89,5,vehicle,medium,none,358.0,0.8564593301435407,Java_medium_Java_none_results.csv
89,3,vehicle,medium,none,363.0,0.868421052631579,Java_medium_Java_none_results.csv
83,196,vehicle,medium,none,358.0,0.9017632241813602,Java_medium_Java_none_results.csv
89,204,vehicle,medium,none,405.0,0.9688995215311004,Java_medium_Java_none_results.csv
89,181,vehicle,medium,none,359.0,0.8588516746411483,Java_medium_Java_none_results.csv
84,12,vehicle,medium,none,328.0,0.8631578947368421,Java_medium_Java_none_results.csv
89,93,vehicle,medium,none,390.0,0.9330143540669856,Java_medium_Java_none_results.csv
89,96,vehicle,medium,none,366.0,0.8755980861244019,Java_medium_Java_none_results.csv
89,216,vehicle,medium,none,380.0,0.9090909090909092,Java_medium_Java_none_results.csv
89,12,vehicle,medium,none,346.0,0.8277511961722488,Java_medium_Java_none_results.csv
89,163,vehicle,medium,none,345.0,0.8253588516746412,Java_medium_Java_none_results.csv
89,30,vehicle,medium,none,372.0,0.8899521531100478,Java_medium_Java_none_results.csv
88,154,vehicle,medium,none,390.0,0.9069767441860463,Java_medium_Java_none_results.csv
91,28,vehicle,medium,none,175.0,0.78125,Java_medium_Java_none_results.csv
91,30,vehicle,medium,none,180.0,0.8035714285714286,Java_medium_Java_none_results.csv
89,211,vehicle,medium,none,348.0,0.8325358851674641,Java_medium_Java_none_results.csv
91,36,vehicle,medium,none,187.0,0.8348214285714286,Java_medium_Java_none_results.csv
89,154,vehicle,medium,none,396.0,0.9209302325581395,Java_medium_Java_none_results.csv
91,93,vehicle,medium,none,208.0,0.9285714285714286,Java_medium_Java_none_results.csv
91,110,vehicle,medium,none,160.0,0.7142857142857143,Java_medium_Java_none_results.csv
89,196,vehicle,medium,none,380.0,0.9090909090909092,Java_medium_Java_none_results.csv
89,189,vehicle,medium,none,356.0,0.8516746411483254,Java_medium_Java_none_results.csv
89,106,vehicle,medium,none,379.0,0.9066985645933014,Java_medium_Java_none_results.csv
91,106,vehicle,medium,none,210.0,0.9375,Java_medium_Java_none_results.csv
91,96,vehicle,medium,none,198.0,0.8048780487804879,Java_medium_Java_none_results.csv
91,204,vehicle,medium,none,212.0,0.9464285714285714,Java_medium_Java_none_results.csv
91,116,vehicle,medium,none,184.0,0.8214285714285714,Java_medium_Java_none_results.csv
91,181,vehicle,medium,none,174.0,0.7767857142857143,Java_medium_Java_none_results.csv
91,201,vehicle,medium,none,169.0,0.7544642857142857,Java_medium_Java_none_results.csv
91,163,vehicle,medium,none,196.0,0.875,Java_medium_Java_none_results.csv
89,110,vehicle,medium,none,358.0,0.8564593301435407,Java_medium_Java_none_results.csv
91,141,vehicle,medium,none,214.0,0.9469026548672568,Java_medium_Java_none_results.csv
89,201,vehicle,medium,none,365.0,0.8732057416267942,Java_medium_Java_none_results.csv
91,216,vehicle,medium,none,188.0,0.8392857142857143,Java_medium_Java_none_results.csv
89,116,vehicle,medium,none,353.0,0.8444976076555024,Java_medium_Java_none_results.csv
91,211,vehicle,medium,none,196.0,0.875,Java_medium_Java_none_results.csv
97,30,vehicle,medium,none,242.0,0.8642857142857143,Java_medium_Java_none_results.csv
97,5,vehicle,medium,none,234.0,0.8357142857142857,Java_medium_Java_none_results.csv
97,3,vehicle,medium,none,246.0,0.8785714285714286,Java_medium_Java_none_results.csv
91,3,vehicle,medium,none,212.0,0.9464285714285714,Java_medium_Java_none_results.csv
91,5,vehicle,medium,none,185.0,0.8258928571428571,Java_medium_Java_none_results.csv
97,93,vehicle,medium,none,263.0,0.9392857142857144,Java_medium_Java_none_results.csv
97,110,vehicle,medium,none,226.0,0.8071428571428572,Java_medium_Java_none_results.csv
91,189,vehicle,medium,none,174.0,0.7767857142857143,Java_medium_Java_none_results.csv
97,59,vehicle,medium,none,264.0,0.9361702127659576,Java_medium_Java_none_results.csv
91,59,vehicle,medium,none,241.0,0.8546099290780141,Java_medium_Java_none_results.csv
97,106,vehicle,medium,none,261.0,0.9321428571428572,Java_medium_Java_none_results.csv
97,204,vehicle,medium,none,267.0,0.9535714285714286,Java_medium_Java_none_results.csv
97,116,vehicle,medium,none,229.0,0.8178571428571428,Java_medium_Java_none_results.csv
89,141,vehicle,medium,none,360.0,0.861244019138756,Java_medium_Java_none_results.csv
97,12,vehicle,medium,none,349.0,0.9184210526315788,Java_medium_Java_none_results.csv
97,141,vehicle,medium,none,251.0,0.8964285714285715,Java_medium_Java_none_results.csv
97,181,vehicle,medium,none,229.0,0.8178571428571428,Java_medium_Java_none_results.csv
105,5,vehicle,medium,none,153.0,0.9216867469879518,Java_medium_Java_none_results.csv
97,216,vehicle,medium,none,248.0,0.8857142857142857,Java_medium_Java_none_results.csv
105,28,vehicle,medium,none,137.0,0.8253012048192772,Java_medium_Java_none_results.csv
97,28,vehicle,medium,none,241.0,0.8607142857142858,Java_medium_Java_none_results.csv
105,30,vehicle,medium,none,143.0,0.8614457831325302,Java_medium_Java_none_results.csv
105,36,vehicle,medium,none,135.0,0.8132530120481928,Java_medium_Java_none_results.csv
97,211,vehicle,medium,none,231.0,0.825,Java_medium_Java_none_results.csv
97,36,vehicle,medium,none,244.0,0.8714285714285714,Java_medium_Java_none_results.csv
105,3,vehicle,medium,none,167.0,0.9175824175824177,Java_medium_Java_none_results.csv
89,59,vehicle,medium,none,344.0,0.8229665071770335,Java_medium_Java_none_results.csv
105,12,vehicle,medium,none,322.0,0.8473684210526315,Java_medium_Java_none_results.csv
97,96,vehicle,medium,none,252.0,0.9,Java_medium_Java_none_results.csv
105,110,vehicle,medium,none,130.0,0.7831325301204819,Java_medium_Java_none_results.csv
105,59,vehicle,medium,none,246.0,0.8723404255319149,Java_medium_Java_none_results.csv
105,106,vehicle,medium,none,171.0,0.8769230769230769,Java_medium_Java_none_results.csv
105,96,vehicle,medium,none,194.0,0.7886178861788617,Java_medium_Java_none_results.csv
105,93,vehicle,medium,none,148.0,0.891566265060241,Java_medium_Java_none_results.csv
97,196,vehicle,medium,none,359.0,0.9042821158690176,Java_medium_Java_none_results.csv
105,204,vehicle,medium,none,157.0,0.9457831325301204,Java_medium_Java_none_results.csv
105,189,vehicle,medium,none,143.0,0.8614457831325302,Java_medium_Java_none_results.csv
97,201,vehicle,medium,none,239.0,0.8535714285714285,Java_medium_Java_none_results.csv
105,201,vehicle,medium,none,134.0,0.8072289156626506,Java_medium_Java_none_results.csv
105,163,vehicle,medium,none,158.0,0.8729281767955801,Java_medium_Java_none_results.csv
97,189,vehicle,medium,none,232.0,0.8285714285714286,Java_medium_Java_none_results.csv
108,3,vehicle,medium,none,165.0,0.9065934065934066,Java_medium_Java_none_results.csv
105,216,vehicle,medium,none,141.0,0.8493975903614458,Java_medium_Java_none_results.csv
108,28,vehicle,medium,none,100.0,0.8849557522123894,Java_medium_Java_none_results.csv
108,93,vehicle,medium,none,72.0,0.8470588235294118,Java_medium_Java_none_results.csv
108,5,vehicle,medium,none,144.0,0.8727272727272727,Java_medium_Java_none_results.csv
108,30,vehicle,medium,none,113.0,0.837037037037037,Java_medium_Java_none_results.csv
91,196,vehicle,medium,none,355.0,0.8942065491183879,Java_medium_Java_none_results.csv
105,181,vehicle,medium,none,145.0,0.8734939759036144,Java_medium_Java_none_results.csv
108,110,vehicle,medium,none,108.0,0.8780487804878049,Java_medium_Java_none_results.csv
108,96,vehicle,medium,none,221.0,0.8983739837398373,Java_medium_Java_none_results.csv
108,59,vehicle,medium,none,253.0,0.8971631205673759,Java_medium_Java_none_results.csv
108,106,vehicle,medium,none,175.0,0.8974358974358975,Java_medium_Java_none_results.csv
108,116,vehicle,medium,none,193.0,0.8935185185185185,Java_medium_Java_none_results.csv
108,163,vehicle,medium,none,160.0,0.8839779005524862,Java_medium_Java_none_results.csv
91,12,vehicle,medium,none,323.0,0.85,Java_medium_Java_none_results.csv
108,181,vehicle,medium,none,120.0,0.8450704225352113,Java_medium_Java_none_results.csv
108,189,vehicle,medium,none,99.0,0.9,Java_medium_Java_none_results.csv
91,154,vehicle,medium,none,382.0,0.8883720930232558,Java_medium_Java_none_results.csv
108,204,vehicle,medium,none,78.0,0.9176470588235294,Java_medium_Java_none_results.csv
108,36,vehicle,medium,none,108.0,0.8925619834710744,Java_medium_Java_none_results.csv
108,201,vehicle,medium,none,88.0,0.9361702127659576,Java_medium_Java_none_results.csv
105,196,vehicle,medium,none,351.0,0.8841309823677582,Java_medium_Java_none_results.csv
105,116,vehicle,medium,none,178.0,0.8240740740740741,Java_medium_Java_none_results.csv
108,216,vehicle,medium,none,89.0,0.89,Java_medium_Java_none_results.csv
105,141,vehicle,medium,none,205.0,0.9070796460176992,Java_medium_Java_none_results.csv
108,196,vehicle,medium,none,367.0,0.924433249370277,Java_medium_Java_none_results.csv
97,163,vehicle,medium,none,238.0,0.85,Java_medium_Java_none_results.csv
105,211,vehicle,medium,none,194.0,0.9150943396226416,Java_medium_Java_none_results.csv
108,12,vehicle,medium,none,349.0,0.9184210526315788,Java_medium_Java_none_results.csv
115,28,vehicle,medium,none,252.0,0.8780487804878049,Java_medium_Java_none_results.csv
115,93,vehicle,medium,none,266.0,0.926829268292683,Java_medium_Java_none_results.csv
115,36,vehicle,medium,none,255.0,0.8885017421602788,Java_medium_Java_none_results.csv
108,141,vehicle,medium,none,198.0,0.8761061946902655,Java_medium_Java_none_results.csv
115,30,vehicle,medium,none,233.0,0.8118466898954704,Java_medium_Java_none_results.csv
115,5,vehicle,medium,none,253.0,0.8815331010452961,Java_medium_Java_none_results.csv
108,211,vehicle,medium,none,180.0,0.8490566037735849,Java_medium_Java_none_results.csv
108,154,vehicle,medium,none,392.0,0.9116279069767442,Java_medium_Java_none_results.csv
105,154,vehicle,medium,none,377.0,0.8767441860465116,Java_medium_Java_none_results.csv
115,106,vehicle,medium,none,263.0,0.9163763066202092,Java_medium_Java_none_results.csv
115,181,vehicle,medium,none,252.0,0.8780487804878049,Java_medium_Java_none_results.csv
115,201,vehicle,medium,none,241.0,0.8397212543554007,Java_medium_Java_none_results.csv
115,116,vehicle,medium,none,233.0,0.8118466898954704,Java_medium_Java_none_results.csv
115,59,vehicle,medium,none,265.0,0.9233449477351916,Java_medium_Java_none_results.csv
115,204,vehicle,medium,none,275.0,0.9581881533101044,Java_medium_Java_none_results.csv
115,216,vehicle,medium,none,249.0,0.867595818815331,Java_medium_Java_none_results.csv
97,154,vehicle,medium,none,368.0,0.8558139534883721,Java_medium_Java_none_results.csv
117,28,vehicle,medium,none,194.0,0.7983539094650206,Java_medium_Java_none_results.csv
115,110,vehicle,medium,none,242.0,0.8432055749128919,Java_medium_Java_none_results.csv
117,5,vehicle,medium,none,205.0,0.8436213991769548,Java_medium_Java_none_results.csv
117,3,vehicle,medium,none,222.0,0.9135802469135802,Java_medium_Java_none_results.csv
117,30,vehicle,medium,none,206.0,0.8477366255144033,Java_medium_Java_none_results.csv
115,211,vehicle,medium,none,252.0,0.8780487804878049,Java_medium_Java_none_results.csv
117,93,vehicle,medium,none,220.0,0.9053497942386832,Java_medium_Java_none_results.csv
115,189,vehicle,medium,none,249.0,0.867595818815331,Java_medium_Java_none_results.csv
117,110,vehicle,medium,none,187.0,0.7695473251028807,Java_medium_Java_none_results.csv
115,141,vehicle,medium,none,264.0,0.9198606271777005,Java_medium_Java_none_results.csv
115,196,vehicle,medium,none,349.0,0.8790931989924433,Java_medium_Java_none_results.csv
115,3,vehicle,medium,none,248.0,0.8641114982578397,Java_medium_Java_none_results.csv
117,59,vehicle,medium,none,249.0,0.8829787234042553,Java_medium_Java_none_results.csv
117,12,vehicle,medium,none,329.0,0.8657894736842106,Java_medium_Java_none_results.csv
117,116,vehicle,medium,none,198.0,0.8148148148148148,Java_medium_Java_none_results.csv
117,36,vehicle,medium,none,201.0,0.8271604938271605,Java_medium_Java_none_results.csv
117,141,vehicle,medium,none,220.0,0.9053497942386832,Java_medium_Java_none_results.csv
117,96,vehicle,medium,none,197.0,0.8008130081300813,Java_medium_Java_none_results.csv
117,189,vehicle,medium,none,194.0,0.7983539094650206,Java_medium_Java_none_results.csv
117,201,vehicle,medium,none,208.0,0.8559670781893004,Java_medium_Java_none_results.csv
117,204,vehicle,medium,none,233.0,0.9588477366255144,Java_medium_Java_none_results.csv
115,163,vehicle,medium,none,247.0,0.8606271777003485,Java_medium_Java_none_results.csv
117,106,vehicle,medium,none,210.0,0.8641975308641975,Java_medium_Java_none_results.csv
117,216,vehicle,medium,none,205.0,0.8436213991769548,Java_medium_Java_none_results.csv
133,93,vehicle,medium,none,246.0,0.9213483146067416,Java_medium_Java_none_results.csv
115,96,vehicle,medium,none,257.0,0.8954703832752613,Java_medium_Java_none_results.csv
133,28,vehicle,medium,none,220.0,0.8239700374531835,Java_medium_Java_none_results.csv
117,211,vehicle,medium,none,200.0,0.823045267489712,Java_medium_Java_none_results.csv
117,181,vehicle,medium,none,199.0,0.8189300411522634,Java_medium_Java_none_results.csv
133,30,vehicle,medium,none,214.0,0.8014981273408239,Java_medium_Java_none_results.csv
117,163,vehicle,medium,none,204.0,0.8395061728395061,Java_medium_Java_none_results.csv
117,154,vehicle,medium,none,377.0,0.8767441860465116,Java_medium_Java_none_results.csv
133,3,vehicle,medium,none,238.0,0.8913857677902621,Java_medium_Java_none_results.csv
133,110,vehicle,medium,none,214.0,0.8014981273408239,Java_medium_Java_none_results.csv
133,106,vehicle,medium,none,231.0,0.8651685393258427,Java_medium_Java_none_results.csv
133,204,vehicle,medium,none,254.0,0.951310861423221,Java_medium_Java_none_results.csv
133,201,vehicle,medium,none,232.0,0.8689138576779026,Java_medium_Java_none_results.csv
133,189,vehicle,medium,none,223.0,0.8352059925093633,Java_medium_Java_none_results.csv
133,181,vehicle,medium,none,218.0,0.8164794007490637,Java_medium_Java_none_results.csv
133,216,vehicle,medium,none,232.0,0.8689138576779026,Java_medium_Java_none_results.csv
133,36,vehicle,medium,none,212.0,0.7940074906367042,Java_medium_Java_none_results.csv
115,12,vehicle,medium,none,316.0,0.8315789473684211,Java_medium_Java_none_results.csv
133,141,vehicle,medium,none,244.0,0.9138576779026216,Java_medium_Java_none_results.csv
133,211,vehicle,medium,none,236.0,0.8838951310861424,Java_medium_Java_none_results.csv
133,5,vehicle,medium,none,210.0,0.7865168539325843,Java_medium_Java_none_results.csv
135,5,vehicle,medium,none,259.0,0.8900343642611683,Java_medium_Java_none_results.csv
135,28,vehicle,medium,none,257.0,0.8831615120274914,Java_medium_Java_none_results.csv
135,3,vehicle,medium,none,249.0,0.8556701030927835,Java_medium_Java_none_results.csv
133,59,vehicle,medium,none,256.0,0.9078014184397164,Java_medium_Java_none_results.csv
135,93,vehicle,medium,none,271.0,0.9312714776632304,Java_medium_Java_none_results.csv
115,154,vehicle,medium,none,379.0,0.8813953488372093,Java_medium_Java_none_results.csv
133,154,vehicle,medium,none,393.0,0.913953488372093,Java_medium_Java_none_results.csv
133,196,vehicle,medium,none,356.0,0.8967254408060453,Java_medium_Java_none_results.csv
133,12,vehicle,medium,none,333.0,0.8763157894736842,Java_medium_Java_none_results.csv
135,110,vehicle,medium,none,258.0,0.8865979381443299,Java_medium_Java_none_results.csv
135,30,vehicle,medium,none,243.0,0.8350515463917526,Java_medium_Java_none_results.csv
133,163,vehicle,medium,none,213.0,0.797752808988764,Java_medium_Java_none_results.csv
133,116,vehicle,medium,none,222.0,0.8314606741573034,Java_medium_Java_none_results.csv
135,204,vehicle,medium,none,280.0,0.9621993127147768,Java_medium_Java_none_results.csv
135,181,vehicle,medium,none,251.0,0.8625429553264605,Java_medium_Java_none_results.csv
133,96,vehicle,medium,none,217.0,0.8127340823970037,Java_medium_Java_none_results.csv
135,201,vehicle,medium,none,244.0,0.8384879725085911,Java_medium_Java_none_results.csv
135,36,vehicle,medium,none,268.0,0.9209621993127148,Java_medium_Java_none_results.csv
135,12,vehicle,medium,none,326.0,0.8578947368421053,Java_medium_Java_none_results.csv
135,106,vehicle,medium,none,272.0,0.9347079037800688,Java_medium_Java_none_results.csv
135,116,vehicle,medium,none,244.0,0.8384879725085911,Java_medium_Java_none_results.csv
135,189,vehicle,medium,none,258.0,0.8865979381443299,Java_medium_Java_none_results.csv
135,96,vehicle,medium,none,269.0,0.9243986254295532,Java_medium_Java_none_results.csv
142,28,vehicle,medium,none,184.0,0.8251121076233184,Java_medium_Java_none_results.csv
142,3,vehicle,medium,none,210.0,0.9417040358744396,Java_medium_Java_none_results.csv
117,196,vehicle,medium,none,358.0,0.9017632241813602,Java_medium_Java_none_results.csv
142,93,vehicle,medium,none,205.0,0.9192825112107624,Java_medium_Java_none_results.csv
135,216,vehicle,medium,none,254.0,0.872852233676976,Java_medium_Java_none_results.csv
135,211,vehicle,medium,none,250.0,0.8591065292096219,Java_medium_Java_none_results.csv
142,110,vehicle,medium,none,181.0,0.8116591928251121,Java_medium_Java_none_results.csv
135,163,vehicle,medium,none,252.0,0.865979381443299,Java_medium_Java_none_results.csv
142,36,vehicle,medium,none,184.0,0.8251121076233184,Java_medium_Java_none_results.csv
135,154,vehicle,medium,none,364.0,0.8465116279069768,Java_medium_Java_none_results.csv
142,204,vehicle,medium,none,210.0,0.9417040358744396,Java_medium_Java_none_results.csv
142,59,vehicle,medium,none,246.0,0.8723404255319149,Java_medium_Java_none_results.csv
142,116,vehicle,medium,none,200.0,0.8968609865470852,Java_medium_Java_none_results.csv
135,141,vehicle,medium,none,246.0,0.845360824742268,Java_medium_Java_none_results.csv
142,189,vehicle,medium,none,195.0,0.874439461883408,Java_medium_Java_none_results.csv
142,12,vehicle,medium,none,325.0,0.8552631578947368,Java_medium_Java_none_results.csv
142,5,vehicle,medium,none,188.0,0.8430493273542601,Java_medium_Java_none_results.csv
135,196,vehicle,medium,none,326.0,0.8211586901763224,Java_medium_Java_none_results.csv
142,181,vehicle,medium,none,183.0,0.820627802690583,Java_medium_Java_none_results.csv
142,30,vehicle,medium,none,190.0,0.852017937219731,Java_medium_Java_none_results.csv
142,216,vehicle,medium,none,195.0,0.874439461883408,Java_medium_Java_none_results.csv
143,28,vehicle,medium,none,102.0,0.7727272727272727,Java_medium_Java_none_results.csv
143,36,vehicle,medium,none,113.0,0.8560606060606061,Java_medium_Java_none_results.csv
143,3,vehicle,medium,none,162.0,0.8901098901098901,Java_medium_Java_none_results.csv
142,106,vehicle,medium,none,211.0,0.9461883408071748,Java_medium_Java_none_results.csv
135,59,vehicle,medium,none,266.0,0.9140893470790378,Java_medium_Java_none_results.csv
142,211,vehicle,medium,none,201.0,0.9013452914798208,Java_medium_Java_none_results.csv
143,110,vehicle,medium,none,104.0,0.7878787878787878,Java_medium_Java_none_results.csv
143,93,vehicle,medium,none,116.0,0.8787878787878788,Java_medium_Java_none_results.csv
143,106,vehicle,medium,none,171.0,0.8769230769230769,Java_medium_Java_none_results.csv
142,201,vehicle,medium,none,187.0,0.8385650224215246,Java_medium_Java_none_results.csv
143,5,vehicle,medium,none,140.0,0.8484848484848485,Java_medium_Java_none_results.csv
142,96,vehicle,medium,none,224.0,0.9105691056910568,Java_medium_Java_none_results.csv
143,59,vehicle,medium,none,229.0,0.8120567375886525,Java_medium_Java_none_results.csv
143,12,vehicle,medium,none,325.0,0.8552631578947368,Java_medium_Java_none_results.csv
143,96,vehicle,medium,none,187.0,0.7601626016260162,Java_medium_Java_none_results.csv
143,116,vehicle,medium,none,169.0,0.7824074074074074,Java_medium_Java_none_results.csv
143,204,vehicle,medium,none,122.0,0.9242424242424242,Java_medium_Java_none_results.csv
143,30,vehicle,medium,none,118.0,0.8740740740740741,Java_medium_Java_none_results.csv
143,181,vehicle,medium,none,121.0,0.852112676056338,Java_medium_Java_none_results.csv
143,216,vehicle,medium,none,106.0,0.803030303030303,Java_medium_Java_none_results.csv
143,163,vehicle,medium,none,143.0,0.7900552486187845,Java_medium_Java_none_results.csv
142,196,vehicle,medium,none,351.0,0.8841309823677582,Java_medium_Java_none_results.csv
142,163,vehicle,medium,none,202.0,0.905829596412556,Java_medium_Java_none_results.csv
143,201,vehicle,medium,none,111.0,0.8409090909090909,Java_medium_Java_none_results.csv
143,189,vehicle,medium,none,108.0,0.8181818181818182,Java_medium_Java_none_results.csv
143,141,vehicle,medium,none,195.0,0.8628318584070797,Java_medium_Java_none_results.csv
145,93,vehicle,medium,none,234.0,0.924901185770751,Java_medium_Java_none_results.csv
145,36,vehicle,medium,none,217.0,0.857707509881423,Java_medium_Java_none_results.csv
142,141,vehicle,medium,none,210.0,0.9292035398230089,Java_medium_Java_none_results.csv
145,5,vehicle,medium,none,213.0,0.841897233201581,Java_medium_Java_none_results.csv
143,196,vehicle,medium,none,350.0,0.8816120906801007,Java_medium_Java_none_results.csv
143,211,vehicle,medium,none,174.0,0.8207547169811321,Java_medium_Java_none_results.csv
145,3,vehicle,medium,none,214.0,0.8458498023715415,Java_medium_Java_none_results.csv
145,28,vehicle,medium,none,200.0,0.7905138339920948,Java_medium_Java_none_results.csv
145,204,vehicle,medium,none,240.0,0.9486166007905138,Java_medium_Java_none_results.csv
145,189,vehicle,medium,none,204.0,0.8063241106719368,Java_medium_Java_none_results.csv
145,96,vehicle,medium,none,216.0,0.8537549407114624,Java_medium_Java_none_results.csv
142,154,vehicle,medium,none,384.0,0.8930232558139535,Java_medium_Java_none_results.csv
145,59,vehicle,medium,none,246.0,0.8723404255319149,Java_medium_Java_none_results.csv
145,163,vehicle,medium,none,212.0,0.8379446640316206,Java_medium_Java_none_results.csv
145,201,vehicle,medium,none,199.0,0.7865612648221344,Java_medium_Java_none_results.csv
145,12,vehicle,medium,none,293.0,0.7710526315789473,Java_medium_Java_none_results.csv
145,30,vehicle,medium,none,195.0,0.7707509881422925,Java_medium_Java_none_results.csv
147,3,vehicle,medium,none,172.0,0.945054945054945,Java_medium_Java_none_results.csv
147,28,vehicle,medium,none,149.0,0.8418079096045198,Java_medium_Java_none_results.csv
147,5,vehicle,medium,none,153.0,0.864406779661017,Java_medium_Java_none_results.csv
147,30,vehicle,medium,none,139.0,0.7853107344632768,Java_medium_Java_none_results.csv
145,216,vehicle,medium,none,222.0,0.8774703557312253,Java_medium_Java_none_results.csv
145,110,vehicle,medium,none,188.0,0.7430830039525692,Java_medium_Java_none_results.csv
147,110,vehicle,medium,none,135.0,0.7627118644067796,Java_medium_Java_none_results.csv
145,154,vehicle,medium,none,368.0,0.8558139534883721,Java_medium_Java_none_results.csv
147,93,vehicle,medium,none,158.0,0.8926553672316384,Java_medium_Java_none_results.csv
143,154,vehicle,medium,none,381.0,0.8860465116279069,Java_medium_Java_none_results.csv
145,181,vehicle,medium,none,209.0,0.8260869565217391,Java_medium_Java_none_results.csv
147,59,vehicle,medium,none,247.0,0.875886524822695,Java_medium_Java_none_results.csv
145,196,vehicle,medium,none,343.0,0.8639798488664987,Java_medium_Java_none_results.csv
147,12,vehicle,medium,none,321.0,0.8447368421052631,Java_medium_Java_none_results.csv
147,96,vehicle,medium,none,191.0,0.7764227642276422,Java_medium_Java_none_results.csv
147,116,vehicle,medium,none,158.0,0.7314814814814815,Java_medium_Java_none_results.csv
147,204,vehicle,medium,none,165.0,0.9322033898305084,Java_medium_Java_none_results.csv
147,36,vehicle,medium,none,147.0,0.8305084745762712,Java_medium_Java_none_results.csv
145,116,vehicle,medium,none,199.0,0.7865612648221344,Java_medium_Java_none_results.csv
145,141,vehicle,medium,none,235.0,0.9288537549407114,Java_medium_Java_none_results.csv
147,163,vehicle,medium,none,167.0,0.9226519337016574,Java_medium_Java_none_results.csv
147,181,vehicle,medium,none,147.0,0.8305084745762712,Java_medium_Java_none_results.csv
147,106,vehicle,medium,none,181.0,0.9282051282051282,Java_medium_Java_none_results.csv
145,106,vehicle,medium,none,232.0,0.91699604743083,Java_medium_Java_none_results.csv
147,216,vehicle,medium,none,152.0,0.8587570621468926,Java_medium_Java_none_results.csv
145,211,vehicle,medium,none,226.0,0.8932806324110671,Java_medium_Java_none_results.csv
147,201,vehicle,medium,none,135.0,0.7627118644067796,Java_medium_Java_none_results.csv
147,154,vehicle,medium,none,381.0,0.8860465116279069,Java_medium_Java_none_results.csv
151,93,vehicle,medium,none,603.0,0.9511041009463722,Java_medium_Java_none_results.csv
147,211,vehicle,medium,none,174.0,0.8207547169811321,Java_medium_Java_none_results.csv
147,189,vehicle,medium,none,137.0,0.7740112994350282,Java_medium_Java_none_results.csv
147,141,vehicle,medium,none,194.0,0.8584070796460177,Java_medium_Java_none_results.csv
151,36,vehicle,medium,none,587.0,0.9258675078864352,Java_medium_Java_none_results.csv
151,110,vehicle,medium,none,572.0,0.9022082018927444,Java_medium_Java_none_results.csv
151,30,vehicle,medium,none,571.0,0.9006309148264984,Java_medium_Java_none_results.csv
151,204,vehicle,medium,none,618.0,0.9747634069400632,Java_medium_Java_none_results.csv
151,189,vehicle,medium,none,584.0,0.9211356466876972,Java_medium_Java_none_results.csv
151,5,vehicle,medium,none,579.0,0.9132492113564668,Java_medium_Java_none_results.csv
151,201,vehicle,medium,none,583.0,0.919558359621451,Java_medium_Java_none_results.csv
151,163,vehicle,medium,none,576.0,0.9085173501577288,Java_medium_Java_none_results.csv
155,3,vehicle,medium,none,190.0,0.9405940594059404,Java_medium_Java_none_results.csv
151,216,vehicle,medium,none,586.0,0.9242902208201892,Java_medium_Java_none_results.csv
151,141,vehicle,medium,none,555.0,0.8753943217665615,Java_medium_Java_none_results.csv
