exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
41,28,vehicle,low,none,261.0,0.7837837837837838
41,36,vehicle,low,none,288.0,0.8648648648648649
41,30,vehicle,low,none,280.0,0.8408408408408409
37,211,vehicle,low,none,226.0,0.875968992248062
41,3,vehicle,low,none,294.0,0.8828828828828829
37,141,vehicle,low,none,227.0,0.8798449612403101
41,204,vehicle,low,none,320.0,0.960960960960961
37,154,vehicle,low,none,363.0,0.8441860465116279
37,196,vehicle,low,none,340.0,0.8564231738035264
41,189,vehicle,low,none,271.0,0.8138138138138138
41,181,vehicle,low,none,263.0,0.7897897897897898
41,5,vehicle,low,none,267.0,0.8018018018018018
41,110,vehicle,low,none,257.0,0.7717717717717718
41,216,vehicle,low,none,296.0,0.8888888888888888
41,163,vehicle,low,none,270.0,0.8108108108108109
41,201,vehicle,low,none,283.0,0.8498498498498499
41,59,vehicle,low,none,288.0,0.8648648648648649
43,93,vehicle,low,none,268.0,0.9241379310344827
41,96,vehicle,low,none,268.0,0.8048048048048048
41,141,vehicle,low,none,271.0,0.8138138138138138
43,3,vehicle,low,none,242.0,0.8344827586206897
43,28,vehicle,low,none,250.0,0.8620689655172413
43,5,vehicle,low,none,253.0,0.8724137931034482
41,106,vehicle,low,none,279.0,0.8378378378378378
43,36,vehicle,low,none,261.0,0.9
41,116,vehicle,low,none,246.0,0.7387387387387387
43,110,vehicle,low,none,246.0,0.8482758620689655
43,30,vehicle,low,none,242.0,0.8344827586206897
43,204,vehicle,low,none,278.0,0.9586206896551724
43,106,vehicle,low,none,256.0,0.8827586206896552
41,211,vehicle,low,none,258.0,0.7747747747747747
43,163,vehicle,low,none,262.0,0.903448275862069
41,154,vehicle,low,none,403.0,0.9372093023255814
41,196,vehicle,low,none,368.0,0.9269521410579346
43,116,vehicle,low,none,256.0,0.8827586206896552
43,141,vehicle,low,none,259.0,0.8931034482758621
43,181,vehicle,low,none,250.0,0.8620689655172413
43,216,vehicle,low,none,253.0,0.8724137931034482
43,189,vehicle,low,none,257.0,0.8862068965517241
43,59,vehicle,low,none,261.0,0.9
43,201,vehicle,low,none,253.0,0.8724137931034482
44,28,vehicle,low,none,264.0,0.9010238907849829
44,36,vehicle,low,none,266.0,0.9078498293515358
41,12,vehicle,low,none,347.0,0.9131578947368421
44,30,vehicle,low,none,253.0,0.863481228668942
43,96,vehicle,low,none,255.0,0.8793103448275862
44,3,vehicle,low,none,262.0,0.89419795221843
44,93,vehicle,low,none,277.0,0.9453924914675768
43,12,vehicle,low,none,312.0,0.8210526315789474
44,110,vehicle,low,none,253.0,0.863481228668942
44,204,vehicle,low,none,283.0,0.9658703071672355
44,189,vehicle,low,none,261.0,0.8907849829351536
