exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score
56,104,rectangle,low,low,246.0,0.8661971830985915
56,140,rectangle,low,low,120.0,0.8450704225352113
56,124,rectangle,low,low,195.0,0.8944954128440367
56,128,rectangle,low,low,200.0,0.823045267489712
56,126,rectangle,low,low,268.0,0.8993288590604027
56,180,rectangle,low,low,143.0,0.9166666666666666
44,200,rectangle,low,low,196.0,0.8521739130434782
60,65,rectangle,low,low,243.0,0.94921875
56,186,rectangle,low,low,197.0,0.8602620087336245
56,182,rectangle,low,low,244.0,0.8714285714285714
56,200,rectangle,low,low,196.0,0.8521739130434782
56,138,rectangle,low,low,146.0,0.906832298136646
56,99,rectangle,low,low,152.0,0.8786127167630058
56,208,rectangle,low,low,242.0,0.9236641221374046
56,164,rectangle,low,low,195.0,0.9241706161137441
56,79,rectangle,low,low,225.0,0.8522727272727273
60,71,rectangle,low,low,242.0,0.9453125
56,78,rectangle,low,low,198.0,0.8497854077253219
60,74,rectangle,low,low,224.0,0.875
56,162,rectangle,low,low,234.0,0.8863636363636364
56,132,rectangle,low,low,367.0,0.8973105134474327
60,63,rectangle,low,low,259.0,0.9217081850533808
60,99,rectangle,low,low,218.0,0.8515625
60,78,rectangle,low,low,241.0,0.94140625
60,107,rectangle,low,low,226.0,0.8828125
60,64,rectangle,low,low,342.0,0.926829268292683
60,101,rectangle,low,low,234.0,0.9140625
60,104,rectangle,low,low,264.0,0.9295774647887324
56,176,rectangle,low,low,440.0,0.873015873015873
60,94,rectangle,low,low,242.0,0.9453125
60,140,rectangle,low,low,220.0,0.859375
60,138,rectangle,low,low,227.0,0.88671875
60,126,rectangle,low,low,273.0,0.9161073825503355
60,67,rectangle,low,low,226.0,0.8828125
60,164,rectangle,low,low,239.0,0.93359375
56,179,rectangle,low,low,451.0,0.9074446680080482
60,180,rectangle,low,low,214.0,0.8359375
60,77,rectangle,low,low,301.0,0.8551136363636364
41,176,rectangle,low,low,454.0,0.9007936507936508
60,162,rectangle,low,low,244.0,0.9242424242424242
60,128,rectangle,low,low,232.0,0.90625
60,186,rectangle,low,low,223.0,0.87109375
60,200,rectangle,low,low,229.0,0.89453125
63,65,rectangle,low,low,262.0,0.9323843416370107
63,74,rectangle,low,low,253.0,0.900355871886121
60,208,rectangle,low,low,252.0,0.9618320610687023
63,67,rectangle,low,low,254.0,0.9039145907473309
63,71,rectangle,low,low,260.0,0.9252669039145908
63,101,rectangle,low,low,252.0,0.896797153024911
63,99,rectangle,low,low,244.0,0.8683274021352313
60,124,rectangle,low,low,240.0,0.9375
60,176,rectangle,low,low,437.0,0.8670634920634921
63,64,rectangle,low,low,343.0,0.9295392953929539
63,79,rectangle,low,low,264.0,0.9395017793594306
60,79,rectangle,low,low,237.0,0.8977272727272727
63,124,rectangle,low,low,256.0,0.9110320284697508
63,107,rectangle,low,low,247.0,0.8790035587188612
60,132,rectangle,low,low,368.0,0.8997555012224939
63,138,rectangle,low,low,256.0,0.9110320284697508
63,164,rectangle,low,low,256.0,0.9110320284697508
63,94,rectangle,low,low,253.0,0.900355871886121
63,162,rectangle,low,low,267.0,0.9501779359430605
60,179,rectangle,low,low,437.0,0.8792756539235412
63,126,rectangle,low,low,276.0,0.9261744966442953
63,140,rectangle,low,low,248.0,0.8825622775800712
63,132,rectangle,low,low,376.0,0.9193154034229829
64,71,rectangle,low,low,348.0,0.943089430894309
63,78,rectangle,low,low,259.0,0.9217081850533808
63,77,rectangle,low,low,318.0,0.9034090909090909
64,74,rectangle,low,low,347.0,0.940379403794038
63,208,rectangle,low,low,261.0,0.9288256227758007
64,67,rectangle,low,low,346.0,0.9376693766937669
64,65,rectangle,low,low,355.0,0.962059620596206
64,99,rectangle,low,low,346.0,0.9376693766937669
64,101,rectangle,low,low,327.0,0.8861788617886179
64,78,rectangle,low,low,345.0,0.9349593495934959
60,182,rectangle,low,low,259.0,0.925
64,79,rectangle,low,low,342.0,0.926829268292683
63,200,rectangle,low,low,254.0,0.9039145907473309
64,107,rectangle,low,low,331.0,0.8970189701897019
