exp_a,exp_b,stimulus,expertise_a,expertise_b,distance,score,source_file
88,120,rectangle,medium,medium,206.0,0.8995633187772926,Java_medium_results.csv
88,125,rectangle,medium,medium,97.0,0.8818181818181818,Java_medium_results.csv
84,206,rectangle,medium,medium,334.0,0.8906666666666667,Java_medium_results.csv
88,117,rectangle,medium,medium,273.0,0.9191919191919192,Java_medium_results.csv
88,143,rectangle,medium,medium,85.0,0.9042553191489362,Java_medium_results.csv
88,91,rectangle,medium,medium,127.0,0.8943661971830986,Java_medium_results.csv
84,135,rectangle,medium,medium,363.0,0.9355670103092784,Java_medium_results.csv
83,117,rectangle,medium,medium,317.0,0.9057142857142856,Java_medium_results.csv
84,214,rectangle,medium,medium,266.0,0.9333333333333332,Java_medium_results.csv
88,145,rectangle,medium,medium,167.0,0.9175824175824177,Java_medium_results.csv
88,155,rectangle,medium,medium,149.0,0.8764705882352941,Java_medium_results.csv
83,215,rectangle,medium,medium,309.0,0.8828571428571429,Java_medium_results.csv
88,147,rectangle,medium,medium,259.0,0.92831541218638,Java_medium_results.csv
84,169,rectangle,medium,medium,271.0,0.9312714776632304,Java_medium_results.csv
88,185,rectangle,medium,medium,111.0,0.902439024390244,Java_medium_results.csv
88,169,rectangle,medium,medium,269.0,0.9243986254295532,Java_medium_results.csv
88,203,rectangle,medium,medium,94.0,0.9591836734693876,Java_medium_results.csv
88,202,rectangle,medium,medium,173.0,0.9153439153439152,Java_medium_results.csv
88,192,rectangle,medium,medium,290.0,0.9415584415584416,Java_medium_results.csv
88,210,rectangle,medium,medium,108.0,0.8925619834710744,Java_medium_results.csv
88,194,rectangle,medium,medium,477.0,0.93713163064833,Java_medium_results.csv
88,207,rectangle,medium,medium,235.0,0.9003831417624522,Java_medium_results.csv
88,212,rectangle,medium,medium,146.0,0.9012345679012346,Java_medium_results.csv
88,142,rectangle,medium,medium,319.0,0.9166666666666666,Java_medium_results.csv
88,214,rectangle,medium,medium,261.0,0.9157894736842104,Java_medium_results.csv
88,171,rectangle,medium,medium,138.0,0.8789808917197452,Java_medium_results.csv
88,215,rectangle,medium,medium,171.0,0.9,Java_medium_results.csv
88,151,rectangle,medium,medium,475.0,0.9350393700787402,Java_medium_results.csv
89,91,rectangle,medium,medium,189.0,0.84375,Java_medium_results.csv
89,105,rectangle,medium,medium,193.0,0.8616071428571429,Java_medium_results.csv
88,158,rectangle,medium,medium,184.0,0.9064039408866996,Java_medium_results.csv
83,194,rectangle,medium,medium,459.0,0.9017681728880156,Java_medium_results.csv
89,97,rectangle,medium,medium,206.0,0.8956521739130435,Java_medium_results.csv
89,125,rectangle,medium,medium,199.0,0.8883928571428571,Java_medium_results.csv
89,112,rectangle,medium,medium,219.0,0.9776785714285714,Java_medium_results.csv
88,135,rectangle,medium,medium,368.0,0.9484536082474226,Java_medium_results.csv
89,121,rectangle,medium,medium,209.0,0.9330357142857144,Java_medium_results.csv
89,117,rectangle,medium,medium,259.0,0.8720538720538721,Java_medium_results.csv
89,143,rectangle,medium,medium,192.0,0.8571428571428571,Java_medium_results.csv
84,192,rectangle,medium,medium,274.0,0.8896103896103896,Java_medium_results.csv
83,151,rectangle,medium,medium,468.0,0.9212598425196852,Java_medium_results.csv
89,145,rectangle,medium,medium,209.0,0.9330357142857144,Java_medium_results.csv
84,194,rectangle,medium,medium,473.0,0.9292730844793712,Java_medium_results.csv
84,215,rectangle,medium,medium,240.0,0.9125475285171104,Java_medium_results.csv
89,155,rectangle,medium,medium,191.0,0.8526785714285714,Java_medium_results.csv
88,206,rectangle,medium,medium,343.0,0.9146666666666666,Java_medium_results.csv
89,147,rectangle,medium,medium,242.0,0.8673835125448028,Java_medium_results.csv
89,158,rectangle,medium,medium,198.0,0.8839285714285714,Java_medium_results.csv
89,115,rectangle,medium,medium,196.0,0.875,Java_medium_results.csv
89,210,rectangle,medium,medium,192.0,0.8571428571428571,Java_medium_results.csv
88,168,rectangle,medium,medium,469.0,0.9455645161290324,Java_medium_results.csv
89,185,rectangle,medium,medium,173.0,0.7723214285714286,Java_medium_results.csv
89,192,rectangle,medium,medium,273.0,0.8863636363636364,Java_medium_results.csv
89,120,rectangle,medium,medium,208.0,0.9082969432314412,Java_medium_results.csv
89,171,rectangle,medium,medium,193.0,0.8616071428571429,Java_medium_results.csv
89,108,rectangle,medium,medium,199.0,0.8883928571428571,Java_medium_results.csv
89,207,rectangle,medium,medium,218.0,0.8352490421455939,Java_medium_results.csv
89,212,rectangle,medium,medium,196.0,0.875,Java_medium_results.csv
89,202,rectangle,medium,medium,211.0,0.9419642857142856,Java_medium_results.csv
91,97,rectangle,medium,medium,199.0,0.8652173913043478,Java_medium_results.csv
89,168,rectangle,medium,medium,458.0,0.9233870967741936,Java_medium_results.csv
91,115,rectangle,medium,medium,130.0,0.9027777777777778,Java_medium_results.csv
84,168,rectangle,medium,medium,456.0,0.9193548387096774,Java_medium_results.csv
89,206,rectangle,medium,medium,335.0,0.8933333333333333,Java_medium_results.csv
91,125,rectangle,medium,medium,129.0,0.908450704225352,Java_medium_results.csv
91,121,rectangle,medium,medium,166.0,0.9378531073446328,Java_medium_results.csv
89,203,rectangle,medium,medium,203.0,0.90625,Java_medium_results.csv
91,143,rectangle,medium,medium,119.0,0.8380281690140845,Java_medium_results.csv
91,108,rectangle,medium,medium,145.0,0.935483870967742,Java_medium_results.csv
91,117,rectangle,medium,medium,257.0,0.8653198653198653,Java_medium_results.csv
89,169,rectangle,medium,medium,262.0,0.9003436426116839,Java_medium_results.csv
91,155,rectangle,medium,medium,150.0,0.8823529411764706,Java_medium_results.csv
91,147,rectangle,medium,medium,238.0,0.8530465949820788,Java_medium_results.csv
91,142,rectangle,medium,medium,298.0,0.8563218390804598,Java_medium_results.csv
91,135,rectangle,medium,medium,339.0,0.8737113402061856,Java_medium_results.csv
91,185,rectangle,medium,medium,103.0,0.7253521126760564,Java_medium_results.csv
91,171,rectangle,medium,medium,142.0,0.9044585987261148,Java_medium_results.csv
91,105,rectangle,medium,medium,132.0,0.9295774647887324,Java_medium_results.csv
91,203,rectangle,medium,medium,131.0,0.9225352112676056,Java_medium_results.csv
91,158,rectangle,medium,medium,182.0,0.896551724137931,Java_medium_results.csv
91,202,rectangle,medium,medium,174.0,0.9206349206349206,Java_medium_results.csv
91,145,rectangle,medium,medium,163.0,0.8956043956043956,Java_medium_results.csv
91,151,rectangle,medium,medium,448.0,0.8818897637795275,Java_medium_results.csv
91,192,rectangle,medium,medium,271.0,0.8798701298701299,Java_medium_results.csv
89,151,rectangle,medium,medium,439.0,0.8641732283464567,Java_medium_results.csv
91,207,rectangle,medium,medium,217.0,0.8314176245210728,Java_medium_results.csv
91,212,rectangle,medium,medium,141.0,0.8703703703703703,Java_medium_results.csv
91,194,rectangle,medium,medium,455.0,0.8939096267190569,Java_medium_results.csv
91,215,rectangle,medium,medium,175.0,0.9210526315789472,Java_medium_results.csv
91,169,rectangle,medium,medium,267.0,0.9175257731958762,Java_medium_results.csv
97,105,rectangle,medium,medium,204.0,0.8869565217391304,Java_medium_results.csv
91,210,rectangle,medium,medium,128.0,0.9014084507042254,Java_medium_results.csv
97,108,rectangle,medium,medium,209.0,0.908695652173913,Java_medium_results.csv
91,112,rectangle,medium,medium,204.0,0.918918918918919,Java_medium_results.csv
97,115,rectangle,medium,medium,214.0,0.9304347826086956,Java_medium_results.csv
97,125,rectangle,medium,medium,206.0,0.8956521739130435,Java_medium_results.csv
91,120,rectangle,medium,medium,205.0,0.8951965065502183,Java_medium_results.csv
97,112,rectangle,medium,medium,221.0,0.9608695652173912,Java_medium_results.csv
89,215,rectangle,medium,medium,199.0,0.8883928571428571,Java_medium_results.csv
97,143,rectangle,medium,medium,202.0,0.8782608695652174,Java_medium_results.csv
97,120,rectangle,medium,medium,213.0,0.9260869565217392,Java_medium_results.csv
91,168,rectangle,medium,medium,457.0,0.9213709677419356,Java_medium_results.csv
97,145,rectangle,medium,medium,220.0,0.9565217391304348,Java_medium_results.csv
97,155,rectangle,medium,medium,201.0,0.8739130434782608,Java_medium_results.csv
97,142,rectangle,medium,medium,299.0,0.8591954022988506,Java_medium_results.csv
97,185,rectangle,medium,medium,186.0,0.808695652173913,Java_medium_results.csv
97,121,rectangle,medium,medium,202.0,0.8782608695652174,Java_medium_results.csv
97,117,rectangle,medium,medium,268.0,0.9023569023569024,Java_medium_results.csv
89,142,rectangle,medium,medium,283.0,0.8132183908045977,Java_medium_results.csv
97,169,rectangle,medium,medium,263.0,0.9037800687285223,Java_medium_results.csv
97,202,rectangle,medium,medium,214.0,0.9304347826086956,Java_medium_results.csv
97,192,rectangle,medium,medium,273.0,0.8863636363636364,Java_medium_results.csv
97,210,rectangle,medium,medium,203.0,0.8826086956521739,Java_medium_results.csv
97,171,rectangle,medium,medium,202.0,0.8782608695652174,Java_medium_results.csv
89,135,rectangle,medium,medium,341.0,0.8788659793814433,Java_medium_results.csv
89,214,rectangle,medium,medium,264.0,0.9263157894736842,Java_medium_results.csv
91,206,rectangle,medium,medium,328.0,0.8746666666666667,Java_medium_results.csv
97,147,rectangle,medium,medium,245.0,0.8781362007168458,Java_medium_results.csv
91,214,rectangle,medium,medium,249.0,0.8736842105263158,Java_medium_results.csv
97,168,rectangle,medium,medium,443.0,0.8931451612903226,Java_medium_results.csv
97,212,rectangle,medium,medium,211.0,0.917391304347826,Java_medium_results.csv
97,215,rectangle,medium,medium,205.0,0.8913043478260869,Java_medium_results.csv
97,206,rectangle,medium,medium,340.0,0.9066666666666666,Java_medium_results.csv
97,194,rectangle,medium,medium,457.0,0.8978388998035364,Java_medium_results.csv
105,117,rectangle,medium,medium,265.0,0.8922558922558923,Java_medium_results.csv
105,108,rectangle,medium,medium,150.0,0.967741935483871,Java_medium_results.csv
105,143,rectangle,medium,medium,122.0,0.8970588235294118,Java_medium_results.csv
97,135,rectangle,medium,medium,351.0,0.904639175257732,Java_medium_results.csv
105,125,rectangle,medium,medium,126.0,0.9264705882352942,Java_medium_results.csv
105,145,rectangle,medium,medium,168.0,0.9230769230769232,Java_medium_results.csv
97,158,rectangle,medium,medium,201.0,0.8739130434782608,Java_medium_results.csv
105,155,rectangle,medium,medium,152.0,0.8941176470588236,Java_medium_results.csv
97,203,rectangle,medium,medium,209.0,0.908695652173913,Java_medium_results.csv
105,142,rectangle,medium,medium,307.0,0.882183908045977,Java_medium_results.csv
105,115,rectangle,medium,medium,132.0,0.9166666666666666,Java_medium_results.csv
105,147,rectangle,medium,medium,250.0,0.8960573476702509,Java_medium_results.csv
97,207,rectangle,medium,medium,226.0,0.8659003831417624,Java_medium_results.csv
105,185,rectangle,medium,medium,121.0,0.8897058823529411,Java_medium_results.csv
97,214,rectangle,medium,medium,267.0,0.936842105263158,Java_medium_results.csv
105,171,rectangle,medium,medium,148.0,0.9426751592356688,Java_medium_results.csv
105,135,rectangle,medium,medium,343.0,0.884020618556701,Java_medium_results.csv
105,120,rectangle,medium,medium,208.0,0.9082969432314412,Java_medium_results.csv
105,158,rectangle,medium,medium,182.0,0.896551724137931,Java_medium_results.csv
105,169,rectangle,medium,medium,264.0,0.9072164948453608,Java_medium_results.csv
105,212,rectangle,medium,medium,148.0,0.9135802469135802,Java_medium_results.csv
105,192,rectangle,medium,medium,273.0,0.8863636363636364,Java_medium_results.csv
105,121,rectangle,medium,medium,165.0,0.9322033898305084,Java_medium_results.csv
105,214,rectangle,medium,medium,250.0,0.8771929824561403,Java_medium_results.csv
105,215,rectangle,medium,medium,171.0,0.9,Java_medium_results.csv
105,207,rectangle,medium,medium,228.0,0.8735632183908046,Java_medium_results.csv
105,206,rectangle,medium,medium,339.0,0.904,Java_medium_results.csv
105,112,rectangle,medium,medium,205.0,0.9234234234234234,Java_medium_results.csv
105,203,rectangle,medium,medium,128.0,0.9411764705882352,Java_medium_results.csv
108,143,rectangle,medium,medium,141.0,0.9096774193548388,Java_medium_results.csv
108,125,rectangle,medium,medium,142.0,0.9161290322580644,Java_medium_results.csv
108,120,rectangle,medium,medium,199.0,0.868995633187773,Java_medium_results.csv
108,117,rectangle,medium,medium,271.0,0.9124579124579124,Java_medium_results.csv
105,168,rectangle,medium,medium,455.0,0.9173387096774194,Java_medium_results.csv
108,115,rectangle,medium,medium,148.0,0.9548387096774194,Java_medium_results.csv
105,202,rectangle,medium,medium,175.0,0.925925925925926,Java_medium_results.csv
105,210,rectangle,medium,medium,127.0,0.9338235294117648,Java_medium_results.csv
108,112,rectangle,medium,medium,201.0,0.9054054054054054,Java_medium_results.csv
108,158,rectangle,medium,medium,181.0,0.8916256157635468,Java_medium_results.csv
108,142,rectangle,medium,medium,306.0,0.8793103448275862,Java_medium_results.csv
89,194,rectangle,medium,medium,443.0,0.8703339882121808,Java_medium_results.csv
108,155,rectangle,medium,medium,159.0,0.9352941176470588,Java_medium_results.csv
108,169,rectangle,medium,medium,265.0,0.9106529209621992,Java_medium_results.csv
108,203,rectangle,medium,medium,146.0,0.9419354838709676,Java_medium_results.csv
105,151,rectangle,medium,medium,452.0,0.889763779527559,Java_medium_results.csv
108,202,rectangle,medium,medium,173.0,0.9153439153439152,Java_medium_results.csv
108,210,rectangle,medium,medium,147.0,0.9483870967741936,Java_medium_results.csv
108,171,rectangle,medium,medium,152.0,0.9681528662420382,Java_medium_results.csv
108,151,rectangle,medium,medium,452.0,0.889763779527559,Java_medium_results.csv
108,212,rectangle,medium,medium,150.0,0.925925925925926,Java_medium_results.csv
108,168,rectangle,medium,medium,462.0,0.9314516129032258,Java_medium_results.csv
108,215,rectangle,medium,medium,163.0,0.8578947368421053,Java_medium_results.csv
108,214,rectangle,medium,medium,260.0,0.912280701754386,Java_medium_results.csv
112,115,rectangle,medium,medium,210.0,0.945945945945946,Java_medium_results.csv
112,125,rectangle,medium,medium,202.0,0.90990990990991,Java_medium_results.csv
108,185,rectangle,medium,medium,148.0,0.9548387096774194,Java_medium_results.csv
112,121,rectangle,medium,medium,205.0,0.9234234234234234,Java_medium_results.csv
112,143,rectangle,medium,medium,204.0,0.918918918918919,Java_medium_results.csv
108,147,rectangle,medium,medium,256.0,0.9175627240143368,Java_medium_results.csv
108,121,rectangle,medium,medium,172.0,0.9717514124293786,Java_medium_results.csv
112,120,rectangle,medium,medium,218.0,0.9519650655021834,Java_medium_results.csv
108,145,rectangle,medium,medium,168.0,0.9230769230769232,Java_medium_results.csv
112,145,rectangle,medium,medium,212.0,0.954954954954955,Java_medium_results.csv
112,155,rectangle,medium,medium,211.0,0.9504504504504504,Java_medium_results.csv
112,142,rectangle,medium,medium,303.0,0.8706896551724138,Java_medium_results.csv
112,135,rectangle,medium,medium,337.0,0.8685567010309279,Java_medium_results.csv
108,206,rectangle,medium,medium,341.0,0.9093333333333332,Java_medium_results.csv
112,169,rectangle,medium,medium,270.0,0.9278350515463918,Java_medium_results.csv
105,194,rectangle,medium,medium,459.0,0.9017681728880156,Java_medium_results.csv
108,192,rectangle,medium,medium,285.0,0.9253246753246752,Java_medium_results.csv
108,135,rectangle,medium,medium,346.0,0.8917525773195877,Java_medium_results.csv
112,203,rectangle,medium,medium,199.0,0.8963963963963963,Java_medium_results.csv
112,202,rectangle,medium,medium,210.0,0.945945945945946,Java_medium_results.csv
112,192,rectangle,medium,medium,282.0,0.9155844155844156,Java_medium_results.csv
112,151,rectangle,medium,medium,451.0,0.8877952755905512,Java_medium_results.csv
112,158,rectangle,medium,medium,210.0,0.945945945945946,Java_medium_results.csv
112,210,rectangle,medium,medium,202.0,0.90990990990991,Java_medium_results.csv
108,207,rectangle,medium,medium,227.0,0.8697318007662835,Java_medium_results.csv
115,125,rectangle,medium,medium,129.0,0.8958333333333334,Java_medium_results.csv
112,171,rectangle,medium,medium,213.0,0.9594594594594594,Java_medium_results.csv
115,120,rectangle,medium,medium,202.0,0.8820960698689956,Java_medium_results.csv
112,185,rectangle,medium,medium,200.0,0.9009009009009008,Java_medium_results.csv
112,117,rectangle,medium,medium,268.0,0.9023569023569024,Java_medium_results.csv
112,215,rectangle,medium,medium,193.0,0.8693693693693694,Java_medium_results.csv
115,117,rectangle,medium,medium,272.0,0.915824915824916,Java_medium_results.csv
112,214,rectangle,medium,medium,259.0,0.9087719298245616,Java_medium_results.csv
112,194,rectangle,medium,medium,458.0,0.899803536345776,Java_medium_results.csv
108,194,rectangle,medium,medium,468.0,0.9194499017681728,Java_medium_results.csv
115,145,rectangle,medium,medium,166.0,0.912087912087912,Java_medium_results.csv
97,151,rectangle,medium,medium,443.0,0.8720472440944882,Java_medium_results.csv
115,155,rectangle,medium,medium,154.0,0.9058823529411764,Java_medium_results.csv
115,143,rectangle,medium,medium,130.0,0.9027777777777778,Java_medium_results.csv
115,158,rectangle,medium,medium,182.0,0.896551724137931,Java_medium_results.csv
115,185,rectangle,medium,medium,130.0,0.9027777777777778,Java_medium_results.csv
115,121,rectangle,medium,medium,165.0,0.9322033898305084,Java_medium_results.csv
115,142,rectangle,medium,medium,309.0,0.8879310344827587,Java_medium_results.csv
115,169,rectangle,medium,medium,264.0,0.9072164948453608,Java_medium_results.csv
115,203,rectangle,medium,medium,136.0,0.9444444444444444,Java_medium_results.csv
115,210,rectangle,medium,medium,138.0,0.9583333333333334,Java_medium_results.csv
115,168,rectangle,medium,medium,459.0,0.9254032258064516,Java_medium_results.csv
115,192,rectangle,medium,medium,283.0,0.9188311688311688,Java_medium_results.csv
115,202,rectangle,medium,medium,173.0,0.9153439153439152,Java_medium_results.csv
115,215,rectangle,medium,medium,174.0,0.9157894736842104,Java_medium_results.csv
115,206,rectangle,medium,medium,338.0,0.9013333333333332,Java_medium_results.csv
112,147,rectangle,medium,medium,252.0,0.9032258064516128,Java_medium_results.csv
112,206,rectangle,medium,medium,337.0,0.8986666666666666,Java_medium_results.csv
112,212,rectangle,medium,medium,204.0,0.918918918918919,Java_medium_results.csv
117,125,rectangle,medium,medium,264.0,0.8888888888888888,Java_medium_results.csv
115,171,rectangle,medium,medium,153.0,0.9745222929936306,Java_medium_results.csv
117,121,rectangle,medium,medium,269.0,0.9057239057239056,Java_medium_results.csv
117,120,rectangle,medium,medium,277.0,0.9326599326599326,Java_medium_results.csv
115,194,rectangle,medium,medium,462.0,0.9076620825147348,Java_medium_results.csv
115,207,rectangle,medium,medium,222.0,0.8505747126436781,Java_medium_results.csv
115,212,rectangle,medium,medium,143.0,0.8827160493827161,Java_medium_results.csv
115,135,rectangle,medium,medium,349.0,0.8994845360824743,Java_medium_results.csv
115,151,rectangle,medium,medium,451.0,0.8877952755905512,Java_medium_results.csv
117,158,rectangle,medium,medium,273.0,0.9191919191919192,Java_medium_results.csv
115,214,rectangle,medium,medium,247.0,0.8666666666666667,Java_medium_results.csv
112,207,rectangle,medium,medium,239.0,0.9157088122605364,Java_medium_results.csv
115,147,rectangle,medium,medium,250.0,0.8960573476702509,Java_medium_results.csv
117,185,rectangle,medium,medium,260.0,0.8754208754208754,Java_medium_results.csv
117,147,rectangle,medium,medium,266.0,0.8956228956228957,Java_medium_results.csv
117,203,rectangle,medium,medium,269.0,0.9057239057239056,Java_medium_results.csv
117,135,rectangle,medium,medium,354.0,0.9123711340206184,Java_medium_results.csv
117,210,rectangle,medium,medium,276.0,0.9292929292929292,Java_medium_results.csv
117,143,rectangle,medium,medium,265.0,0.8922558922558923,Java_medium_results.csv
117,171,rectangle,medium,medium,262.0,0.8821548821548821,Java_medium_results.csv
117,212,rectangle,medium,medium,264.0,0.8888888888888888,Java_medium_results.csv
117,142,rectangle,medium,medium,316.0,0.9080459770114944,Java_medium_results.csv
120,121,rectangle,medium,medium,212.0,0.925764192139738,Java_medium_results.csv
120,143,rectangle,medium,medium,213.0,0.9301310043668122,Java_medium_results.csv
117,214,rectangle,medium,medium,281.0,0.9461279461279462,Java_medium_results.csv
117,206,rectangle,medium,medium,347.0,0.9253333333333332,Java_medium_results.csv
117,168,rectangle,medium,medium,450.0,0.907258064516129,Java_medium_results.csv
117,169,rectangle,medium,medium,284.0,0.9562289562289562,Java_medium_results.csv
117,194,rectangle,medium,medium,464.0,0.911591355599214,Java_medium_results.csv
120,125,rectangle,medium,medium,203.0,0.8864628820960698,Java_medium_results.csv
117,215,rectangle,medium,medium,265.0,0.8922558922558923,Java_medium_results.csv
117,145,rectangle,medium,medium,274.0,0.9225589225589226,Java_medium_results.csv
117,155,rectangle,medium,medium,265.0,0.8922558922558923,Java_medium_results.csv
120,155,rectangle,medium,medium,210.0,0.9170305676855895,Java_medium_results.csv
120,142,rectangle,medium,medium,305.0,0.8764367816091954,Java_medium_results.csv
120,185,rectangle,medium,medium,204.0,0.8908296943231441,Java_medium_results.csv
120,145,rectangle,medium,medium,216.0,0.9432314410480348,Java_medium_results.csv
120,203,rectangle,medium,medium,207.0,0.9039301310043668,Java_medium_results.csv
112,168,rectangle,medium,medium,455.0,0.9173387096774194,Java_medium_results.csv
120,135,rectangle,medium,medium,360.0,0.9278350515463918,Java_medium_results.csv
117,192,rectangle,medium,medium,279.0,0.905844155844156,Java_medium_results.csv
120,202,rectangle,medium,medium,211.0,0.9213973799126638,Java_medium_results.csv
120,210,rectangle,medium,medium,213.0,0.9301310043668122,Java_medium_results.csv
120,171,rectangle,medium,medium,214.0,0.9344978165938864,Java_medium_results.csv
121,125,rectangle,medium,medium,161.0,0.9096045197740112,Java_medium_results.csv
117,202,rectangle,medium,medium,270.0,0.9090909090909092,Java_medium_results.csv
120,151,rectangle,medium,medium,452.0,0.889763779527559,Java_medium_results.csv
121,143,rectangle,medium,medium,159.0,0.8983050847457628,Java_medium_results.csv
120,215,rectangle,medium,medium,206.0,0.8995633187772926,Java_medium_results.csv
120,147,rectangle,medium,medium,259.0,0.92831541218638,Java_medium_results.csv
120,206,rectangle,medium,medium,344.0,0.9173333333333332,Java_medium_results.csv
120,158,rectangle,medium,medium,198.0,0.8646288209606987,Java_medium_results.csv
120,168,rectangle,medium,medium,457.0,0.9213709677419356,Java_medium_results.csv
120,214,rectangle,medium,medium,266.0,0.9333333333333332,Java_medium_results.csv
120,194,rectangle,medium,medium,438.0,0.8605108055009824,Java_medium_results.csv
121,155,rectangle,medium,medium,168.0,0.9491525423728814,Java_medium_results.csv
121,135,rectangle,medium,medium,347.0,0.8943298969072165,Java_medium_results.csv
120,192,rectangle,medium,medium,274.0,0.8896103896103896,Java_medium_results.csv
121,145,rectangle,medium,medium,176.0,0.967032967032967,Java_medium_results.csv
120,169,rectangle,medium,medium,270.0,0.9278350515463918,Java_medium_results.csv
120,212,rectangle,medium,medium,209.0,0.9126637554585152,Java_medium_results.csv
121,202,rectangle,medium,medium,178.0,0.9417989417989416,Java_medium_results.csv
121,142,rectangle,medium,medium,312.0,0.896551724137931,Java_medium_results.csv
121,147,rectangle,medium,medium,257.0,0.921146953405018,Java_medium_results.csv
121,151,rectangle,medium,medium,470.0,0.9251968503937008,Java_medium_results.csv
121,192,rectangle,medium,medium,279.0,0.905844155844156,Java_medium_results.csv
121,171,rectangle,medium,medium,160.0,0.903954802259887,Java_medium_results.csv
121,203,rectangle,medium,medium,162.0,0.9152542372881356,Java_medium_results.csv
121,212,rectangle,medium,medium,164.0,0.9265536723163842,Java_medium_results.csv
121,168,rectangle,medium,medium,435.0,0.8770161290322581,Java_medium_results.csv
117,207,rectangle,medium,medium,267.0,0.898989898989899,Java_medium_results.csv
121,206,rectangle,medium,medium,339.0,0.904,Java_medium_results.csv
121,210,rectangle,medium,medium,155.0,0.8757062146892656,Java_medium_results.csv
125,142,rectangle,medium,medium,313.0,0.8994252873563219,Java_medium_results.csv
125,147,rectangle,medium,medium,250.0,0.8960573476702509,Java_medium_results.csv
121,214,rectangle,medium,medium,259.0,0.9087719298245616,Java_medium_results.csv
121,185,rectangle,medium,medium,161.0,0.9096045197740112,Java_medium_results.csv
125,145,rectangle,medium,medium,167.0,0.9175824175824177,Java_medium_results.csv
121,215,rectangle,medium,medium,179.0,0.9421052631578948,Java_medium_results.csv
125,158,rectangle,medium,medium,172.0,0.8472906403940886,Java_medium_results.csv
125,185,rectangle,medium,medium,116.0,0.943089430894309,Java_medium_results.csv
125,143,rectangle,medium,medium,102.0,0.9272727272727272,Java_medium_results.csv
125,203,rectangle,medium,medium,99.0,0.9,Java_medium_results.csv
125,169,rectangle,medium,medium,267.0,0.9175257731958762,Java_medium_results.csv
125,151,rectangle,medium,medium,465.0,0.9153543307086616,Java_medium_results.csv
121,207,rectangle,medium,medium,238.0,0.9118773946360154,Java_medium_results.csv
125,210,rectangle,medium,medium,110.0,0.9090909090909092,Java_medium_results.csv
121,158,rectangle,medium,medium,193.0,0.9507389162561576,Java_medium_results.csv
125,212,rectangle,medium,medium,148.0,0.9135802469135802,Java_medium_results.csv
120,207,rectangle,medium,medium,239.0,0.9157088122605364,Java_medium_results.csv
125,206,rectangle,medium,medium,340.0,0.9066666666666666,Java_medium_results.csv
121,194,rectangle,medium,medium,467.0,0.9174852652259332,Java_medium_results.csv
125,214,rectangle,medium,medium,260.0,0.912280701754386,Java_medium_results.csv
125,194,rectangle,medium,medium,467.0,0.9174852652259332,Java_medium_results.csv
125,171,rectangle,medium,medium,133.0,0.8471337579617835,Java_medium_results.csv
121,169,rectangle,medium,medium,262.0,0.9003436426116839,Java_medium_results.csv
125,155,rectangle,medium,medium,148.0,0.8705882352941177,Java_medium_results.csv
125,215,rectangle,medium,medium,171.0,0.9,Java_medium_results.csv
135,143,rectangle,medium,medium,352.0,0.9072164948453608,Java_medium_results.csv
125,192,rectangle,medium,medium,278.0,0.9025974025974026,Java_medium_results.csv
125,135,rectangle,medium,medium,348.0,0.8969072164948454,Java_medium_results.csv
125,168,rectangle,medium,medium,466.0,0.939516129032258,Java_medium_results.csv
135,155,rectangle,medium,medium,354.0,0.9123711340206184,Java_medium_results.csv
125,202,rectangle,medium,medium,170.0,0.8994708994708994,Java_medium_results.csv
117,151,rectangle,medium,medium,449.0,0.8838582677165354,Java_medium_results.csv
135,158,rectangle,medium,medium,356.0,0.9175257731958762,Java_medium_results.csv
125,207,rectangle,medium,medium,228.0,0.8735632183908046,Java_medium_results.csv
135,185,rectangle,medium,medium,345.0,0.8891752577319587,Java_medium_results.csv
135,203,rectangle,medium,medium,358.0,0.922680412371134,Java_medium_results.csv
135,210,rectangle,medium,medium,357.0,0.9201030927835052,Java_medium_results.csv
135,147,rectangle,medium,medium,348.0,0.8969072164948454,Java_medium_results.csv
135,142,rectangle,medium,medium,362.0,0.9329896907216496,Java_medium_results.csv
142,143,rectangle,medium,medium,318.0,0.913793103448276,Java_medium_results.csv
135,192,rectangle,medium,medium,356.0,0.9175257731958762,Java_medium_results.csv
142,145,rectangle,medium,medium,313.0,0.8994252873563219,Java_medium_results.csv
135,202,rectangle,medium,medium,350.0,0.9020618556701032,Java_medium_results.csv
142,155,rectangle,medium,medium,307.0,0.882183908045977,Java_medium_results.csv
142,147,rectangle,medium,medium,308.0,0.8850574712643678,Java_medium_results.csv
135,207,rectangle,medium,medium,337.0,0.8685567010309279,Java_medium_results.csv
135,171,rectangle,medium,medium,348.0,0.8969072164948454,Java_medium_results.csv
135,151,rectangle,medium,medium,447.0,0.8799212598425197,Java_medium_results.csv
142,158,rectangle,medium,medium,304.0,0.8735632183908046,Java_medium_results.csv
142,169,rectangle,medium,medium,318.0,0.913793103448276,Java_medium_results.csv
135,145,rectangle,medium,medium,354.0,0.9123711340206184,Java_medium_results.csv
142,151,rectangle,medium,medium,416.0,0.8188976377952756,Java_medium_results.csv
142,202,rectangle,medium,medium,321.0,0.9224137931034484,Java_medium_results.csv
135,212,rectangle,medium,medium,348.0,0.8969072164948454,Java_medium_results.csv
135,194,rectangle,medium,medium,471.0,0.925343811394892,Java_medium_results.csv
142,192,rectangle,medium,medium,315.0,0.9051724137931034,Java_medium_results.csv
