exp_a,exp_b,stimulus,expertise_a,expertise_b,Shape,Direction,Length,Position,Duration
69,140,vehicle,high,low,0.9925739848833749,0.7176160006452608,0.9896817419129676,0.9066397258375958,0.6561913696060038
69,77,vehicle,high,low,0.9933500871996245,0.7732711480752672,0.9911385524464642,0.9429957653645524,0.6300322061191627
69,172,vehicle,high,low,0.9923170248004646,0.7118798275482632,0.9883000597588778,0.9402546562234918,0.6578397212543554
80,10,vehicle,high,low,0.9875668459419721,0.7069304454924982,0.9847489940826306,0.8531941562927949,0.6551724137931034
69,180,vehicle,high,low,0.9920755115018586,0.6670866288873787,0.9892430602121168,0.9381605308080532,0.65625
69,164,vehicle,high,low,0.9916755759945994,0.7489371936083535,0.9895982084539382,0.8836137059067497,0.6086956521739131
80,27,vehicle,high,low,0.9854204326536584,0.6939800187691971,0.9817538352091035,0.8427512218343712,0.7642857142857142
69,132,vehicle,high,low,0.992327441438338,0.7016055335054366,0.9906843102728132,0.923562226511457,0.5999999999999999
69,126,vehicle,high,low,0.9917447911576354,0.7129802035469655,0.9898298424849731,0.9221220732901303,0.6818181818181819
69,13,vehicle,high,low,0.9919943694958384,0.7522572402370225,0.9899695141986754,0.944939404191055,0.6666666666666667
80,29,vehicle,high,low,0.9871273526778483,0.6924357232269063,0.9848028589433935,0.9443322267045055,0.6760731319554849
80,34,vehicle,high,low,0.9883042200448388,0.6541919700939788,0.9861439304976818,0.8738988795803455,0.6666666666666666
80,31,vehicle,high,low,0.9905123045277832,0.6336754165414759,0.9881665984525133,0.846970694524802,0.7000000000000001
80,37,vehicle,high,low,0.9900548004630393,0.6231848377460725,0.9882397923927108,0.8617788977069113,0.6381818181818182
80,35,vehicle,high,low,0.9864222836643717,0.6520548086382965,0.9832998355456053,0.8584688810785049,0.46808510638297873
80,21,vehicle,high,low,0.9909565507722773,0.5466243479219668,0.9880207741162863,0.8858053217404771,0.75
80,43,vehicle,high,low,0.9917967018423581,0.6052628611842094,0.9882424170926972,0.8386886604085039,0.6396103896103896
80,56,vehicle,high,low,0.9873961485863635,0.7487792773868234,0.9820645384573956,0.8416620324529719,0.6186224489795917
69,200,vehicle,high,low,0.9910842231683898,0.7126111039016595,0.9876312859721758,0.8636759918255134,0.6521739130434783
80,44,vehicle,high,low,0.9908365399363471,0.5953701470565743,0.9894515690292152,0.8751899457798883,0.736842105263158
80,41,vehicle,high,low,0.9922081673491376,0.6139340749532798,0.9917100901149205,0.8780573919650909,0.7241379310344828
80,65,vehicle,high,low,0.9857476797332911,0.7149537951016032,0.9797456110403885,0.8046251334916361,0.7999999999999999
80,63,vehicle,high,low,0.9889036867053251,0.6812734109241974,0.9839406449639962,0.9053725294442938,0.6666666666666667
80,74,vehicle,high,low,0.9866625822230511,0.7916246476902762,0.9789267018171137,0.8755044255988825,0.6939799331103679
80,78,vehicle,high,low,0.9858565374086878,0.74200676242978,0.9810243336423982,0.8489752011658196,0.6809090909090909
69,170,vehicle,high,low,0.9918232770531414,0.7614603064871062,0.9895128280168538,0.9011519220394283,0.65625
80,60,vehicle,high,low,0.9895742746171377,0.6581865743044699,0.9868470700302105,0.8835172292292135,0.6837662337662338
68,101,vehicle,high,low,0.9928317160260649,0.6399150766613334,0.9885620895589343,0.9131634563663306,0.7058823529411764
80,94,vehicle,high,low,0.9881929128966548,0.7099539947405913,0.9855032700211727,0.925205781392729,0.7142857142857142
80,114,vehicle,high,low,0.9867813671736076,0.7117261808012284,0.9832602676404796,0.853052797487578,0.7453703703703703
80,13,vehicle,high,low,0.9901834149807737,0.5791334276816351,0.9865966725924655,0.8760679795324704,0.6
80,104,vehicle,high,low,0.9869691881510435,0.5972029803942965,0.9832069757785181,0.8230931215805701,0.7307692307692308
80,99,vehicle,high,low,0.9923329596923154,0.6385332655089535,0.9910474472487925,0.8788909905594107,0.7142857142857142
