exp_a,exp_b,stimulus,expertise_a,expertise_b,score
56,164,rectangle,low,low,0.8355600345566749
56,132,rectangle,low,low,0.8228314359059146
60,64,rectangle,low,low,0.8042537780422234
60,78,rectangle,low,low,0.7332412607032046
60,63,rectangle,low,low,0.7994969178543468
60,107,rectangle,low,low,0.790356530102071
56,128,rectangle,low,low,0.7456133851361967
60,101,rectangle,low,low,0.7947912006472319
60,67,rectangle,low,low,0.7936901564552702
60,124,rectangle,low,low,0.7750433788243679
60,77,rectangle,low,low,0.7902211831205436
56,77,rectangle,low,low,0.8209729104873842
60,140,rectangle,low,low,0.7770332761334972
60,126,rectangle,low,low,0.7492646601847194
60,180,rectangle,low,low,0.7733548013036906
60,164,rectangle,low,low,0.8132192560457795
60,94,rectangle,low,low,0.8127739777234034
60,162,rectangle,low,low,0.7880473145221615
60,138,rectangle,low,low,0.7844295343471214
60,132,rectangle,low,low,0.809830315731679
63,65,rectangle,low,low,0.8957192209094493
60,186,rectangle,low,low,0.7280053516649141
63,71,rectangle,low,low,0.8933778311402779
60,200,rectangle,low,low,0.80243305186728
60,99,rectangle,low,low,0.7380030197296983
63,67,rectangle,low,low,0.8482081755177537
63,64,rectangle,low,low,0.817445131291015
60,176,rectangle,low,low,0.7602769352956879
63,101,rectangle,low,low,0.8281090884126546
63,99,rectangle,low,low,0.817828613948216
63,94,rectangle,low,low,0.8040129315108937
60,79,rectangle,low,low,0.7378272924006505
63,124,rectangle,low,low,0.8161821859216869
63,104,rectangle,low,low,0.8181688449278196
60,182,rectangle,low,low,0.7941019446390789
63,74,rectangle,low,low,0.8238732343501911
63,138,rectangle,low,low,0.8097480175842451
63,162,rectangle,low,low,0.8049245846150034
60,128,rectangle,low,low,0.753669635430113
63,126,rectangle,low,low,0.79147971695763
63,77,rectangle,low,low,0.8155339248943072
63,79,rectangle,low,low,0.8175061357448321
63,140,rectangle,low,low,0.8249505801834681
63,164,rectangle,low,low,0.8209147805542492
60,104,rectangle,low,low,0.8019928243520072
63,132,rectangle,low,low,0.8213869176656307
63,182,rectangle,low,low,0.8306176879866208
64,74,rectangle,low,low,0.8556204170073303
63,180,rectangle,low,low,0.8132358448755383
63,208,rectangle,low,low,0.7803768362494089
60,208,rectangle,low,low,0.8094603951445914
64,94,rectangle,low,low,0.8155412183161596
63,176,rectangle,low,low,0.8030024681310667
