exp_a,exp_b,stimulus,expertise_a,expertise_b,score
25,61,rectangle,medium,medium,0.8129860581997418
25,105,rectangle,medium,medium,0.8148942380196169
25,55,rectangle,medium,medium,0.8101607449354119
24,206,rectangle,medium,medium,0.7625622023232408
25,97,rectangle,medium,medium,0.779572529250303
25,83,rectangle,medium,medium,0.788778421002349
25,143,rectangle,medium,medium,0.8319353784398513
25,121,rectangle,medium,medium,0.8461162098514093
25,145,rectangle,medium,medium,0.8168471197974091
25,108,rectangle,medium,medium,0.8091102971091065
25,125,rectangle,medium,medium,0.8632396370958015
25,155,rectangle,medium,medium,0.7984830016981356
25,75,rectangle,medium,medium,0.8207218999196053
25,147,rectangle,medium,medium,0.7690930712236201
25,158,rectangle,medium,medium,0.7789528006450336
25,115,rectangle,medium,medium,0.757871695172831
25,142,rectangle,medium,medium,0.7863277647618353
25,171,rectangle,medium,medium,0.798716118512749
25,84,rectangle,medium,medium,0.8326142196910948
25,135,rectangle,medium,medium,0.7780245509721428
25,203,rectangle,medium,medium,0.8968637779156836
25,169,rectangle,medium,medium,0.839670483555514
25,117,rectangle,medium,medium,0.8132733473583524
25,210,rectangle,medium,medium,0.8424567016783527
32,33,rectangle,medium,medium,0.8235101516377589
32,42,rectangle,medium,medium,0.8137988374855221
25,89,rectangle,medium,medium,0.7354516360412746
32,40,rectangle,medium,medium,0.7758791381227809
32,51,rectangle,medium,medium,0.7375794705955744
25,212,rectangle,medium,medium,0.7994903713163696
25,112,rectangle,medium,medium,0.7837873651020784
32,57,rectangle,medium,medium,0.8540305162795502
32,53,rectangle,medium,medium,0.8455756003380426
25,215,rectangle,medium,medium,0.765139025760154
25,185,rectangle,medium,medium,0.7785239418401826
32,62,rectangle,medium,medium,0.8303165691094633
25,120,rectangle,medium,medium,0.8210103307968707
32,81,rectangle,medium,medium,0.786687182683405
32,75,rectangle,medium,medium,0.8248237294398963
32,61,rectangle,medium,medium,0.8078893640683708
32,73,rectangle,medium,medium,0.765540359401474
32,66,rectangle,medium,medium,0.7951424431161721
32,84,rectangle,medium,medium,0.7984490167373319
25,206,rectangle,medium,medium,0.7836438026085687
32,91,rectangle,medium,medium,0.7218015109684659
32,54,rectangle,medium,medium,0.8620033377870127
32,88,rectangle,medium,medium,0.8314799964343329
32,105,rectangle,medium,medium,0.8001831113921598
32,89,rectangle,medium,medium,0.716045149432312
25,214,rectangle,medium,medium,0.7614824793004491
32,97,rectangle,medium,medium,0.7479459641651943
32,115,rectangle,medium,medium,0.7740257711315887
32,125,rectangle,medium,medium,0.8332194799813128
25,194,rectangle,medium,medium,0.8080989357832968
32,112,rectangle,medium,medium,0.7755431630980794
32,143,rectangle,medium,medium,0.7471400363546921
32,145,rectangle,medium,medium,0.7589824960464456
32,117,rectangle,medium,medium,0.8233120632514177
32,155,rectangle,medium,medium,0.7551505037807242
25,202,rectangle,medium,medium,0.818844117105193
32,142,rectangle,medium,medium,0.7999279148706031
32,108,rectangle,medium,medium,0.7882812074020041
32,135,rectangle,medium,medium,0.8122126188618123
32,158,rectangle,medium,medium,0.7811039413190053
32,147,rectangle,medium,medium,0.770521588127291
25,192,rectangle,medium,medium,0.8269283613123944
32,120,rectangle,medium,medium,0.8247331164287167
32,203,rectangle,medium,medium,0.8822440019782254
32,55,rectangle,medium,medium,0.8011811669119997
32,169,rectangle,medium,medium,0.8286632421887409
32,121,rectangle,medium,medium,0.7953938899145904
32,151,rectangle,medium,medium,0.8080428027100063
32,171,rectangle,medium,medium,0.700804028465559
25,207,rectangle,medium,medium,0.7362894302144639
32,202,rectangle,medium,medium,0.796019016370832
32,83,rectangle,medium,medium,0.7933735239353713
33,42,rectangle,medium,medium,0.8536033011650194
32,212,rectangle,medium,medium,0.7740783206788141
32,168,rectangle,medium,medium,0.8193364077069681
32,210,rectangle,medium,medium,0.7270139631182897
25,168,rectangle,medium,medium,0.8192177693222735
32,185,rectangle,medium,medium,0.6795970518642349
33,51,rectangle,medium,medium,0.8401180299347878
33,57,rectangle,medium,medium,0.8324229399993364
32,215,rectangle,medium,medium,0.7838974999088305
32,206,rectangle,medium,medium,0.7894033544451883
33,53,rectangle,medium,medium,0.8574024696336148
